Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Lande og styreformer,Hvilken forsamling er Sveriges parlament?,100,Riksdagen,Stortinget,Lagtinget,Folketinget,,,,Riksdagen – The Swedish Parliament,https://www.riksdagen.se/en/,OK,2026-07-09,"Officiel side for Sveriges parlament, Riksdagen."
Lande og styreformer,Hvad hedder Finlands parlament på finsk?,200,Eduskunta,Riksdagen,Alþingi,Inatsisartut,,,,Eduskunta – Parliament of Finland,https://www.eduskunta.fi/EN/Pages/default.aspx,OK,2026-07-09,"Officiel side for Finlands parlament, Eduskunta."
Lande og styreformer,Hvad kaldes det islandske parlament?,300,Alþingi,Folketinget,Stortinget,Lagtinget,,,,Althingi – The Icelandic Parliament,https://www.althingi.is/english/,OK,2026-07-09,"Officiel side for Islands parlament, Alþingi."
Lande og styreformer,Hvilken forsamling vedtager love på Grønlands selvstyreområder?,400,Inatsisartut,Naalakkersuisut,Løgtingið,Alþingi,,,,Inatsisartut – Parliament of Greenland,https://ina.gl/en/,OK,2026-07-09,"Officiel side for Grønlands parlament, Inatsisartut."
Lande og styreformer,Hvilken forsamling er Færøernes lovgivende parlament?,500,Løgtingið,Inatsisartut,Stortinget,Eduskunta,,,,Løgtingið – Parliament of the Faroe Islands,https://www.logting.fo/,OK,2026-07-09,"Officiel side for Færøernes lovgivende parlament, Løgtingið."
Lande og styreformer,Hvad kaldes Ålands selvstyrende parlament?,600,Lagtinget,Folketinget,Riksdagen,Løgtingið,,,,Ålands Lagting,https://www.lagtinget.ax/,OK,2026-07-09,"Officiel side for Ålands selvstyrende parlament, Lagtinget."
Lande og styreformer,Hvor mange selvstændige stater regnes normalt som de nordiske lande?,700,fem,tre,seks,otte,,,,Nordisk Samarbejde – Facts about the Nordic countries,https://www.norden.org/en/information/facts-about-nordic-countries,OK,2026-07-09,Officiel nordisk oversigt over de nordiske lande og selvstyrende områder.
Lande og styreformer,Hvor mange lande og selvstyrende områder omfatter Norden ifølge Nordisk Samarbejde?,800,otte,fem,seks,ti,,,,Nordisk Samarbejde – Facts about the Nordic countries,https://www.norden.org/en/information/facts-about-nordic-countries,OK,2026-07-09,Officiel nordisk oversigt over de nordiske lande og selvstyrende områder.
Natur og geografi,Hvilken sø er Finlands største?,100,Saimaa,Päijänne,Vänern,Mjøsa,,,,Wikipedia – Saimaa,https://en.wikipedia.org/wiki/Saimaa,OK,2026-07-09,Åben artikel om Saimaa som Finlands største søsystem/søområde.
Natur og geografi,Hvilken sø har Danmarks største vandareal?,200,Arresø,Esrum Sø,Furesø,Mossø,,,,Lex – Arresø,https://lex.dk/Arres%C3%B8,OK,2026-07-09,Dansk leksikonartikel om Arresø som Danmarks største sø målt på vandareal.
