Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Celler og krop,"Hvilket organsystem består blandt andet af hjerne, rygmarv og nerver?",100,nervesystemet,lymfesystemet,åndedrætssystemet,urinvejssystemet,,,,nervesystemet - Lex er Danmarks nationalleksikon,https://lex.dk/nervesystemet,OK,2026-07-09,Underbygger nervesystemet og nervecellernes opbygning.
Celler og krop,"Hvilket organsystem transporterer ilt, næringsstoffer og affaldsstoffer rundt i kroppen?",200,kredsløbssystemet,fordøjelsessystemet,hormonsystemet,hudsystemet,,,,blodkredsløb - Læs om blodtryk og lungekredsløb - Lex,https://lex.dk/blodkredsl%C3%B8b,OK,2026-07-09,Underbygger kredsløbets bestanddele og transport af blod i kroppen.
Celler og krop,Hvilken celletype er specialiseret til at lede elektriske signaler i nervesystemet?,300,neuronen,erytrocytten,osteocytten,adipocytten,,,,nerveceller - Læs om cellernes anatomi og funktion - Lex,https://lex.dk/nerveceller,OK,2026-07-09,Underbygger nerveceller/neuron som grundlæggende byggesten i nervesystemet.
Celler og krop,Hvad er et enzym?,400,en biologisk katalysator,et energilager i cellekernen,en type blodcelle,et uorganisk salt alene,,,,enzymer - Proteiner dannet af levende celler - Lex,https://lex.dk/enzymer,OK,2026-07-09,"Underbygger enzymer som proteiner, der katalyserer kemiske reaktioner."
Celler og krop,Hvad kaldes kroppens evne til at holde indre forhold relativt stabile?,500,homeostase,metamorfose,fotosyntese,fermentering,,,,homøostase - Opretholdelse af indre ligevægt - Lex,https://lex.dk/hom%C3%B8ostase,OK,2026-07-09,Underbygger homeostase som opretholdelse af indre ligevægt.
Celler og krop,Hvilken celledeling danner to genetisk næsten identiske datterceller?,600,mitose,meiose,befrugtning,translation,,,,Mitose,https://www.biotechacademy.dk/undervisning/ordliste/mitose/,OK,2026-07-09,"Underbygger mitose som celledeling, hvor eukaryote celler reproducerer sig selv."
Celler og krop,Hvilken celledeling danner kønsceller med halvt kromosomtal?,700,meiose,mitose,knopskydning,binær fission hos alle eukaryoter,,,,Meiose,https://www.biotechacademy.dk/undervisning/ordliste/meiose/,OK,2026-07-09,"Underbygger meiose som deling, der giver haploide datterceller med halvt kromosomtal."
Celler og krop,Hvilke to proteiner er centrale for sammentrækning i skeletmuskler?,800,aktin og myosin,insulin og glukagon,keratin og melanin,DNA og RNA,,,,myosin - Lex er Danmarks nationalleksikon,https://lex.dk/myosin,OK,2026-07-09,Underbygger myosin/aktin i muskelkontraktion.
Arv og evolution,Hvad kaldes menneskers målrettede avl efter bestemte egenskaber?,100,kunstig selektion,naturlig selektion,genetisk drift,økologisk succession,,,,naturlig selektion - Lex er Danmarks nationalleksikon,https://lex.dk/naturlig_selektion,OK,2026-07-09,Underbygger naturlig selektion og kunstig selektion som udvælgelse i avl/forædling.
Arv og evolution,Hvad dokumenterer fossiler blandt andet?,200,tidligere livsformer og forandringer gennem tiden,at alle arter altid har været uændrede,kun nulevende organismers adfærd,Jordens aktuelle vejr,,,,"evolution (fossiler, masseuddøen, artsselektion) – Lex",https://lex.dk/evolution_%28fossiler%2C_masseudd%C3%B8en%2C_artsselektion%29,OK,2026-07-09,Underbygger fossiler/evolution og ændringer i livsformer gennem tiden.
