Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Guder og slægter,Hvem er Lokes far i Snorres Edda?,100,Fårbaute,Ymer,Ægir,Thjasse,,,,Wikipedia – Fárbauti,https://en.wikipedia.org/wiki/F%C3%A1rbauti,OK,2026-07-09,Åben artikel om Fårbaute/Fárbauti som Lokes far i norrøn tradition.
Guder og slægter,Hvem er Lokes mor i Snorres Edda?,200,Laufey,Angerboda,Sigyn,Bestla,,,,Wikipedia – Laufey,https://en.wikipedia.org/wiki/Laufey,OK,2026-07-09,Åben artikel om Laufey/Nál som Lokes mor i norrøn tradition.
Guder og slægter,Hvilken gudinde bliver hos den bundne Loke og holder en skål over ham?,300,Sigyn,Sif,Nanna,Idun,,,,Wikipedia – Sigyn,https://en.wikipedia.org/wiki/Sigyn,OK,2026-07-09,"Åben artikel om Sigyn som Lokes hustru, der holder en skål over ham."
Guder og slægter,Hvilken gudinde er Balders hustru?,400,Nanna,Gerda,Skade,Ran,,,,Wikipedia – Nanna (Norse deity),https://en.wikipedia.org/wiki/Nanna_(Norse_deity),OK,2026-07-09,Åben artikel om Nanna som Balders hustru.
Guder og slægter,Hvilken gud forbindes især med bueskydning og skiløb?,500,Ull,Brage,Høner,Vali,,,,Wikipedia – Ullr,https://en.wikipedia.org/wiki/Ullr,OK,2026-07-09,Åben artikel om Ull/Ullr som gud knyttet til bueskydning og ski.
Guder og slægter,Hvilken gudinde nævnes i eddadigtet Fjolsvinnsmål som en lægekyndig skikkelse?,600,Eir,Saga,Syn,Lofn,,,,Wikipedia – Eir,https://en.wikipedia.org/wiki/Eir,OK,2026-07-09,Åben artikel om Eir som lægekyndig skikkelse/gudinde i norrøn tradition.
Guder og slægter,Hvilken gudinde knyttes i sagnet om Gefion til udpløjningen af Sjælland?,700,Gefion,Gna,Vor,Fulla,,,,Wikipedia – Gefjon,https://en.wikipedia.org/wiki/Gefjon,OK,2026-07-09,Åben artikel om Gefion/Gefjon og sagnet om udpløjningen af Sjælland.
Guder og slægter,Hvilken havskikkelse holder ifølge myterne gæstebud for guderne?,800,Ægir,Mimer,Suttung,Gymir,,,,Wikipedia – Ægir,https://en.wikipedia.org/wiki/%C3%86gir,OK,2026-07-09,"Åben artikel om Ægir som havskikkelse, der holder gæstebud for guderne."
Væsner og genstande,"Hvad kaldes de kvindelige skikkelser, der udvælger faldne krigere?",100,valkyrier,nornen,vølver,fylgjer,,,,Wikipedia – Valkyrie,https://en.wikipedia.org/wiki/Valkyrie,OK,2026-07-09,"Åben artikel om valkyrier som skikkelser, der udvælger faldne krigere."
Væsner og genstande,"Hvilket dyr er Gullinbursti, som dværgene fremstiller til Frej?",200,en orne,en ulv,en hest,en ravn,,,,Wikipedia – Gullinbursti,https://en.wikipedia.org/wiki/Gullinbursti,OK,2026-07-09,"Åben artikel om Gullinbursti som den orne, dværgene fremstiller til Frej."
Væsner og genstande,"Hvilket dyr er Hildisvin, der forbindes med Freja?",300,en orne,en ged,en hjort,en ulv,,,,Wikipedia – Hildisvíni,https://en.wikipedia.org/wiki/Hildisv%C3%ADni,OK,2026-07-09,Åben artikel om Hildisvin/Hildisvíni som Frejas orne.
Væsner og genstande,"Hvad hedder det store skib, som bruges ved Balders begravelse?",400,Hringhorni,Naglfar,Skidbladner,Ellida,,,,Wikipedia – Hringhorni,https://en.wikipedia.org/wiki/Hringhorni,OK,2026-07-09,Åben artikel om Hringhorni som Balders store skib.
Væsner og genstande,"Hvad hedder broen, som de døde krydser på vej mod Hel i Gylfaginning?",500,Gjallarbroen,Bifrost,Asbru,Regnbuebroen Iring,,,,Wikipedia – Gjallarbrú,https://en.wikipedia.org/wiki/Gjallarbr%C3%BA,OK,2026-07-09,Åben artikel om Gjallarbroen/Gjallarbrú på vejen mod Hel.
Væsner og genstande,Hvilken drage er Sigurds modstander i Vølsungekredsen?,600,Fafner,Nidhug,Jormungand,Goin,,,,Wikipedia – Fafnir,https://en.wikipedia.org/wiki/Fafnir,OK,2026-07-09,Åben artikel om Fafner/Fáfnir som Sigurds dragemodstander.
Væsner og genstande,"Hvad hedder de to ulve, som følger Odin?",700,Geri og Freki,Skoll og Hati,Tanngrisner og Tanngnjost,Hugin og Munin,,,,Wikipedia – Geri and Freki,https://en.wikipedia.org/wiki/Geri_and_Freki,OK,2026-07-09,Åben artikel om Odins ulve Geri og Freki.
Væsner og genstande,"Hvad hedder den kedel, som Thor henter hos jætten Hymer til Ægirs gilde?",800,Hymers kedel,Odreør,Suttungs kar,Mimers bæger,,,,Wikipedia – Hymir,https://en.wikipedia.org/wiki/Hymir,OK,2026-07-09,"Åben artikel om Hymer/Hymir og den store kedel, Thor henter til Ægirs gilde."
Verdener og fortællinger,Hvad er Ginnungagap i den nordiske skabelsesfortælling?,100,det gabende tomrum mellem urverdenerne,gudernes tingsted,broen til Asgård,hallen i Valhal,,,,Wikipedia – Ginnungagap,https://en.wikipedia.org/wiki/Ginnungagap,OK,2026-07-09,Åben artikel om Ginnungagap som det gabende tomrum i skabelsesfortællingen.
Verdener og fortællinger,"Hvem bliver skabt, da rimfrost og varme mødes i Ginnungagap?",200,Ymer,Bure,Odin,Mimer,,,,Wikipedia – Ymir,https://en.wikipedia.org/wiki/Ymir,OK,2026-07-09,Åben artikel om urjætten Ymer/Ymir i den nordiske skabelsesfortælling.
Verdener og fortællinger,Hvilket urdyr slikker Bure frem af salte sten?,300,koen Audhumbla,geden Heidrun,hjorten Eiktyrner,ornen Gullinbursti,,,,Wikipedia – Auðumbla,https://en.wikipedia.org/wiki/Au%C3%B0umbla,OK,2026-07-09,"Åben artikel om koen Audhumbla/Auðumbla, der slikker Bure frem af salte sten."
Verdener og fortællinger,Hvad giver Frej bort for at få Gerda som hustru?,400,sit selvkæmpende sværd,sit skib Skidbladner,sin orne Gullinbursti,sin ring Draupner,,,,Wikipedia – Gerðr,https://en.wikipedia.org/wiki/Ger%C3%B0r,OK,2026-07-09,Åben artikel om Frejs frieri til Gerda/Gerðr og tabet af hans sværd.
Verdener og fortællinger,Hvordan får Thor sin stjålne hammer tilbage i Trymskvadet?,500,han forklædes som brud,han vinder den i et væddemål,han bytter den for sit bælte,han finder den i havet,,,,Lex – Trymskvadet,https://lex.dk/Trymskvadet,OK,2026-07-09,Lex beskriver Trymskvadet som eddadigtet om tyveriet af Thors hammer og Thors brudeforklædning.
Verdener og fortællinger,Hvordan vælger Skade sin ægtemand blandt guderne?,600,ved kun at se deres fødder,ved en bueskydningskonkurrence,ved at høre deres stemmer,ved at vælge deres våben,,,,Wikipedia – Skaði,https://en.wikipedia.org/wiki/Ska%C3%B0i,OK,2026-07-09,Åben artikel om Skades valg af ægtemand ved at se gudernes fødder.
Verdener og fortællinger,Hvilken slette er kampplads for guder og fjender ved Ragnarok?,700,Vigrid,Idasletten,Folkvang,Gladsheim,,,,Wikipedia – Vígríðr,https://en.wikipedia.org/wiki/V%C3%ADgr%C3%AD%C3%B0r,OK,2026-07-09,Åben artikel om Vigrid/Vígríðr som kampplads ved Ragnarok.
"Kilder, ritualer og ord",Hvilken ugedag har på dansk navn efter guden Tyr?,100,tirsdag,torsdag,onsdag,lørdag,,,,Wikipedia (da) – Tirsdag,https://da.wikipedia.org/wiki/Tirsdag,OK,2026-07-09,Dansk åben artikel om ugedagen tirsdag og navneforbindelsen til Tyr/Tir.
"Kilder, ritualer og ord",Hvilken ugedag har i germanske sprog navn efter Odin eller Woden?,200,onsdag,mandag,fredag,søndag,,,,Wikipedia (da) – Onsdag,https://da.wikipedia.org/wiki/Onsdag,OK,2026-07-09,Dansk åben artikel om ugedagen onsdag og navneforbindelsen til Odin/Woden.
"Kilder, ritualer og ord",Hvad betyder betegnelsen æser?,300,"gudeslægten, som blandt andet Odin og Thor tilhører",alle jætter i Jotunheim,de døde i Hel,dværgene under jorden,,,,Wikipedia – Æsir,https://en.wikipedia.org/wiki/%C3%86sir,OK,2026-07-09,Åben artikel om æser/Æsir som gudeslægten med bl.a. Odin og Thor.
"Kilder, ritualer og ord",Hvad betyder betegnelsen vaner i nordisk mytologi?,400,"en gudeslægt knyttet blandt andet til Njord, Frej og Freja",en gruppe valkyrier,en slægt af ildjætter,de tre norner,,,,Wikipedia – Vanir,https://en.wikipedia.org/wiki/Vanir,OK,2026-07-09,"Åben artikel om vaner/Vanir som gudeslægten med bl.a. Njord, Frej og Freja."
"Kilder, ritualer og ord",Hvilket eddadigt består i høj grad af Lokes fornærmelser mod guderne ved et gilde?,500,Loketrætten,Alvismål,Hymerskvadet,Rigsthula,,,,Wikipedia – Lokasenna,https://en.wikipedia.org/wiki/Lokasenna,OK,2026-07-09,Åben artikel om Loketrætten/Lokasenna som eddadigt med Lokes fornærmelser mod guderne.
"Kilder, ritualer og ord",Hvilket eddadigt fortæller om Skirners frieri til Gerda på Frejs vegne?,600,Skirners Færd,Vaftrudnersmål,Grimnersmål,Fafnersmål,,,,Wikipedia – Skírnismál,https://en.wikipedia.org/wiki/Sk%C3%ADrnism%C3%A1l,OK,2026-07-09,Åben artikel om Skirners Færd/Skírnismál og Skirners frieri til Gerda på Frejs vegne.
"Kilder, ritualer og ord",Hvilket latinsk værk af Saxo Grammaticus rummer danske sagn med nordiske gudeskikkelser i omformet form?,700,Gesta Danorum,Heimskringla,Edda Sæmundar,Íslendingabók,,,,Wikipedia – Gesta Danorum,https://en.wikipedia.org/wiki/Gesta_Danorum,OK,2026-07-09,Åben artikel om Saxo Grammaticus’ latinske Gesta Danorum og dets sagnstof.
