Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Instruktører og film,Hvem instruerede “Brazil” fra 1985?,100,Terry Gilliam,John Boorman,Peter Greenaway,Alan Parker,,,,Wikipedia – Brazil (1985 film),https://en.wikipedia.org/wiki/Brazil_(1985_film),OK,2026-07-09,Åben filmartikel. Underbygger instruktøren bag Brazil.
Instruktører og film,Hvem instruerede “RoboCop” fra 1987?,200,Paul Verhoeven,John Carpenter,Walter Hill,Joe Dante,,,,Wikipedia – RoboCop,https://en.wikipedia.org/wiki/RoboCop,OK,2026-07-09,Åben filmartikel. Underbygger instruktøren bag RoboCop.
Instruktører og film,Hvem instruerede animefilmen “Akira” fra 1988?,300,Katsuhiro Otomo,Hayao Miyazaki,Mamoru Oshii,Isao Takahata,,,,Wikipedia – Akira (1988 film),https://en.wikipedia.org/wiki/Akira_(1988_film),OK,2026-07-09,Åben filmartikel. Underbygger instruktør og relationen til Katsuhiro Otomos manga.
Instruktører og film,Hvem instruerede “The Terminator” fra 1984?,400,James Cameron,Ridley Scott,Walter Hill,John McTiernan,,,,Wikipedia – The Terminator,https://en.wikipedia.org/wiki/The_Terminator,OK,2026-07-09,Åben filmartikel. Underbygger instruktør og rollebesætning for The Terminator.
Instruktører og film,Hvem instruerede “When Harry Met Sally...” fra 1989?,500,Rob Reiner,John Hughes,James L. Brooks,Barry Levinson,,,,Wikipedia – When Harry Met Sally...,https://en.wikipedia.org/wiki/When_Harry_Met_Sally...,OK,2026-07-09,Åben filmartikel. Underbygger instruktøren bag When Harry Met Sally...
Instruktører og film,Hvem instruerede “The Princess Bride” fra 1987?,600,Rob Reiner,Richard Donner,Ron Howard,Joe Dante,,,,Wikipedia – The Princess Bride (film),https://en.wikipedia.org/wiki/The_Princess_Bride_(film),OK,2026-07-09,Åben filmartikel. Underbygger instruktøren bag The Princess Bride.
Instruktører og film,Hvem instruerede “A Room with a View” fra 1985?,700,James Ivory,David Lean,Richard Attenborough,Stephen Frears,,,,Wikipedia – A Room with a View (1985 film),https://en.wikipedia.org/wiki/A_Room_with_a_View_(1985_film),OK,2026-07-09,Åben filmartikel. Underbygger instruktøren bag A Room with a View.
Instruktører og film,Hvem instruerede “Full Metal Jacket” fra 1987?,800,Stanley Kubrick,Oliver Stone,Michael Cimino,Sam Peckinpah,,,,Wikipedia – Full Metal Jacket,https://en.wikipedia.org/wiki/Full_Metal_Jacket,OK,2026-07-09,Åben filmartikel. Underbygger instruktøren bag Full Metal Jacket.
Roller og skuespillere,Hvem spiller Karen Blixen i “Out of Africa”?,100,Meryl Streep,Glenn Close,Jessica Lange,Kathleen Turner,,,,Wikipedia – Out of Africa (film),https://en.wikipedia.org/wiki/Out_of_Africa_(film),OK,2026-07-09,Åben filmartikel. Underbygger rollebesætning og Oscar-sammenhæng for Out of Africa.
Roller og skuespillere,Hvem spiller drengen Elliott i “E.T. the Extra-Terrestrial”?,200,Henry Thomas,Corey Feldman,River Phoenix,Sean Astin,,,,Wikipedia – E.T. the Extra-Terrestrial,https://en.wikipedia.org/wiki/E.T._the_Extra-Terrestrial,OK,2026-07-09,"Åben filmartikel. Underbygger instruktør, rollebesætning og filmmusik for E.T. the Extra-Terrestrial."
Roller og skuespillere,Hvem spiller prinsesse Leia i “Return of the Jedi”?,300,Carrie Fisher,Sigourney Weaver,Linda Hamilton,Karen Allen,,,,Wikipedia – Return of the Jedi,https://en.wikipedia.org/wiki/Return_of_the_Jedi,OK,2026-07-09,Åben filmartikel. Underbygger rollebesætning og filmoplysninger for Return of the Jedi.
Roller og skuespillere,Hvem spiller Rick Deckard i “Blade Runner”?,400,Harrison Ford,Rutger Hauer,William Shatner,Kurt Russell,,,,Wikipedia – Blade Runner,https://en.wikipedia.org/wiki/Blade_Runner,OK,2026-07-09,"Åben filmartikel. Underbygger instruktør, rollebesætning og musik for Blade Runner."
Roller og skuespillere,Hvem spiller replikanten Rachael i “Blade Runner”?,500,Sean Young,Daryl Hannah,Joanna Cassidy,Mia Sara,,,,Wikipedia – Blade Runner,https://en.wikipedia.org/wiki/Blade_Runner,OK,2026-07-09,"Åben filmartikel. Underbygger instruktør, rollebesætning og musik for Blade Runner."
Roller og skuespillere,Hvem spiller menig Trip i borgerkrigsfilmen “Glory”?,600,Denzel Washington,Morgan Freeman,Wesley Snipes,Forest Whitaker,,,,Wikipedia – Glory (1989 film),https://en.wikipedia.org/wiki/Glory_(1989_film),OK,2026-07-09,Åben filmartikel. Underbygger rollebesætning og figur for Glory.
Roller og skuespillere,Hvem spiller Christy Brown i “My Left Foot”?,700,Daniel Day-Lewis,Jeremy Irons,John Hurt,Gary Oldman,,,,Wikipedia – My Left Foot,https://en.wikipedia.org/wiki/My_Left_Foot,OK,2026-07-09,Åben filmartikel. Underbygger rollebesætning og Oscar-sammenhæng for My Left Foot.
Roller og skuespillere,Hvem spiller børsmægleren Gordon Gekko i “Wall Street”?,800,Michael Douglas,Charlie Sheen,Richard Gere,Kevin Costner,,,,Wikipedia – Wall Street (1987 film),https://en.wikipedia.org/wiki/Wall_Street_(1987_film),OK,2026-07-09,Åben filmartikel. Underbygger rolle og Oscar-sammenhæng for Wall Street.
Oscarvindere,Hvem vandt Oscar for bedste mandlige hovedrolle for “Rain Man”?,100,Dustin Hoffman,Gene Hackman,Tom Hanks,Edward James Olmos,,,,Academy of Motion Picture Arts and Sciences – The 61st Academy Awards | 1989,https://www.oscars.org/oscars/ceremonies/1989,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
Oscarvindere,Hvem vandt Oscar for bedste mandlige hovedrolle for “My Left Foot”?,200,Daniel Day-Lewis,Kenneth Branagh,Morgan Freeman,Robin Williams,,,,Academy of Motion Picture Arts and Sciences – The 62nd Academy Awards | 1990,https://www.oscars.org/oscars/ceremonies/1990,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
Oscarvindere,Hvem vandt Oscar for bedste instruktør for “Ordinary People”?,300,Robert Redford,Martin Scorsese,David Lynch,Roman Polanski,,,,Academy of Motion Picture Arts and Sciences – The 53rd Academy Awards | 1981,https://www.oscars.org/oscars/ceremonies/1981,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
Oscarvindere,Hvem vandt Oscar for bedste instruktør for “Reds”?,400,Warren Beatty,Steven Spielberg,Louis Malle,Hugh Hudson,,,,Academy of Motion Picture Arts and Sciences – The 54th Academy Awards | 1982,https://www.oscars.org/oscars/ceremonies/1982,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
Oscarvindere,Hvem vandt Oscar for bedste instruktør for “Gandhi”?,500,Richard Attenborough,Wolfgang Petersen,Sydney Pollack,Sidney Lumet,,,,Academy of Motion Picture Arts and Sciences – The 55th Academy Awards | 1983,https://www.oscars.org/oscars/ceremonies/1983,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
Oscarvindere,Hvem vandt Oscar for bedste instruktør for “Amadeus”?,600,Miloš Forman,David Lean,Woody Allen,Roland Joffé,,,,Academy of Motion Picture Arts and Sciences – The 57th Academy Awards | 1985,https://www.oscars.org/oscars/ceremonies/1985,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
Oscarvindere,Hvem vandt Oscar for bedste instruktør for “The Last Emperor”?,700,Bernardo Bertolucci,John Boorman,Lasse Hallström,Norman Jewison,,,,Academy of Motion Picture Arts and Sciences – The 60th Academy Awards | 1988,https://www.oscars.org/oscars/ceremonies/1988,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
"Musik, teknik og filmhistorie",Hvilken film fra 1988 kombinerer live action og klassisk animation omkring privatdetektiven Eddie Valiant?,100,Who Framed Roger Rabbit,Cool World,The Adventures of Baron Munchausen,Little Shop of Horrors,,,,Wikipedia – Who Framed Roger Rabbit,https://en.wikipedia.org/wiki/Who_Framed_Roger_Rabbit,OK,2026-07-09,Åben filmartikel. Underbygger blandingen af live action og klassisk animation i filmen.
"Musik, teknik og filmhistorie","Hvilken Disney-film fra 1989 var studiets sidste animationsspillefilm, der i stor stil brugte håndmalede celler?",200,The Little Mermaid,Oliver & Company,The Great Mouse Detective,The Rescuers Down Under,,,,Wikipedia – The Little Mermaid (1989 film),https://en.wikipedia.org/wiki/The_Little_Mermaid_(1989_film),OK,2026-07-09,Åben filmartikel. Underbygger animationsteknikken og filmhistorisk placering for The Little Mermaid.
"Musik, teknik og filmhistorie",Hvilket lydkvalitetssystem blev udviklet af Lucasfilm i forbindelse med “Return of the Jedi”?,300,THX,Dolby Atmos,DTS,Sensurround,,,,Wikipedia – THX,https://en.wikipedia.org/wiki/THX,OK,2026-07-09,Åben artikel om THX. Underbygger udviklingen af THX hos Lucasfilm i forbindelse med Return of the Jedi.
