Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Historie og idégrundlag,Hvad betyder Grundtvigs idé om “det levende ord” især?,100,at samtale og mundtlig formidling skal have stor plads,at bøger skulle være forbudt,at elever aldrig må skrive,at undervisning kun foregår gennem sang,,,,Efterskolens historie og værdigrundlag,https://www.efterskolerne.dk/om-efterskoleforeningen/efterskolens-historie-og-vaerdigrundlag/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger efterskolens historiske udvikling fra Ryslinge/Kristen Kold, Grundtvig-inspiration, grænseskoler, prøveadgang, lovændringer, Tinglev/Ladelund, elevstøtte og selvevaluering."
Historie og idégrundlag,Hvad betyder “historisk-poetisk” i den grundtvigske tradition?,200,forbindelse mellem fælles historie og menneskets forestillingsevne,kun udenadslære af kongerækker,forbud mod naturvidenskab,udelukkende undervisning i rim,,,,Efterskolens historie og værdigrundlag,https://www.efterskolerne.dk/om-efterskoleforeningen/efterskolens-historie-og-vaerdigrundlag/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger efterskolens historiske udvikling fra Ryslinge/Kristen Kold, Grundtvig-inspiration, grænseskoler, prøveadgang, lovændringer, Tinglev/Ladelund, elevstøtte og selvevaluering."
Historie og idégrundlag,Hvad betyder “levende vekselvirkning” mellem lærer og elev?,300,at begge kan lære gennem ligeværdig samtale,at læreren aldrig underviser,at eleven bestemmer alle karakterer,at rollerne skifter hver time,,,,Efterskolens historie og værdigrundlag,https://www.efterskolerne.dk/om-efterskoleforeningen/efterskolens-historie-og-vaerdigrundlag/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger efterskolens historiske udvikling fra Ryslinge/Kristen Kold, Grundtvig-inspiration, grænseskoler, prøveadgang, lovændringer, Tinglev/Ladelund, elevstøtte og selvevaluering."
Historie og idégrundlag,Hvad ville Grundtvig vægte ud over forstanden?,400,"følelser, fantasi og hele mennesket",kun tekniske færdigheder,kun fysisk styrke,kun udenadslære,,,,Efterskolens historie og værdigrundlag,https://www.efterskolerne.dk/om-efterskoleforeningen/efterskolens-historie-og-vaerdigrundlag/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger efterskolens historiske udvikling fra Ryslinge/Kristen Kold, Grundtvig-inspiration, grænseskoler, prøveadgang, lovændringer, Tinglev/Ladelund, elevstøtte og selvevaluering."
Historie og idégrundlag,Hvad skulle skolen ifølge Grundtvig både oplyse og gøre?,500,oplive,straffe,ensrette,sortere,,,,Efterskolens historie og værdigrundlag,https://www.efterskolerne.dk/om-efterskoleforeningen/efterskolens-historie-og-vaerdigrundlag/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger efterskolens historiske udvikling fra Ryslinge/Kristen Kold, Grundtvig-inspiration, grænseskoler, prøveadgang, lovændringer, Tinglev/Ladelund, elevstøtte og selvevaluering."
Historie og idégrundlag,Hvilken gruppe unge var blandt de første målgrupper for Kolds skoler?,600,unge fra landbosamfundet,universitetsprofessorer,søofficerer,børnehavebørn,,,,Efterskolens historie og værdigrundlag,https://www.efterskolerne.dk/om-efterskoleforeningen/efterskolens-historie-og-vaerdigrundlag/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger efterskolens historiske udvikling fra Ryslinge/Kristen Kold, Grundtvig-inspiration, grænseskoler, prøveadgang, lovændringer, Tinglev/Ladelund, elevstøtte og selvevaluering."
Historie og idégrundlag,Hvad var et demokratisk mål med den tidlige frie skoletradition?,700,at udvikle deltagende borgere,at afskaffe valg,at genindføre enevælde,at begrænse læsefærdighed,,,,Efterskolens historie og værdigrundlag,https://www.efterskolerne.dk/om-efterskoleforeningen/efterskolens-historie-og-vaerdigrundlag/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger efterskolens historiske udvikling fra Ryslinge/Kristen Kold, Grundtvig-inspiration, grænseskoler, prøveadgang, lovændringer, Tinglev/Ladelund, elevstøtte og selvevaluering."
Historie og idégrundlag,Hvilken spænding har efterskolen historisk balanceret mellem siden prøveadgangen?,800,livsoplysning og formelle skolekrav,kirke og militær,by og hav,landbrug og søfart alene,,,,Efterskolens historie og værdigrundlag,https://www.efterskolerne.dk/om-efterskoleforeningen/efterskolens-historie-og-vaerdigrundlag/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger efterskolens historiske udvikling fra Ryslinge/Kristen Kold, Grundtvig-inspiration, grænseskoler, prøveadgang, lovændringer, Tinglev/Ladelund, elevstøtte og selvevaluering."
Skoleform og rammer,Hvilken økonomisk støtte er central for mange familiers mulighed for efterskoleophold?,100,statslig elevstøtte,SU til alle elever,folkepension,dagpenge,,,,Statslig elevstøtte til elever på efterskoler,https://uvm.dk/grundskole/efterskoler/statslig-elevstoette-til-elever-paa-efterskoler/,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger statslig elevstøtte til efterskoleophold og at støtten fratrækkes skolens opkrævning.
Skoleform og rammer,Hvad afhænger familiens egenbetaling typisk blandt andet af?,200,husstandsindkomsten,elevens skostørrelse,afstanden til nærmeste bibliotek,antal fag i folkeskolen,,,,Statslig elevstøtte til elever på efterskoler,https://uvm.dk/grundskole/efterskoler/statslig-elevstoette-til-elever-paa-efterskoler/,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger statslig elevstøtte til efterskoleophold og at støtten fratrækkes skolens opkrævning.
Skoleform og rammer,Hvad er en specialefterskole?,300,en efterskole med et samlet særligt undervisningstilbud,en skole kun for elitesport,en skole uden lærere,en kommunal børnehave,,,,Ordblindeefterskoler,https://www.efterskolerne.dk/for-elever-og-foraeldre/ordblindeefterskoler/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger ordblindeefterskoler/specialefterskoler, målretning mod ordblindhed og pris/elevstøtte afhængig af husstandsindkomst."
Skoleform og rammer,Hvad er en ordblindeefterskole særligt målrettet mod?,400,elever med ordblindhed,elever uden skolepligt,kun voksne lærere,børn under tre år,,,,Ordblindeefterskoler,https://www.efterskolerne.dk/for-elever-og-foraeldre/ordblindeefterskoler/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger ordblindeefterskoler/specialefterskoler, målretning mod ordblindhed og pris/elevstøtte afhængig af husstandsindkomst."
Skoleform og rammer,"Kan en efterskole have en profil som idræt, musik eller internationalt udsyn?",500,ja,"nej, profiler er forbudt",kun efter 18-årsalderen,kun hvis skolen er et universitet,,,,Hvad er en efterskole?,https://www.efterskolerne.dk/for-elever-og-foraeldre/hvad-er-en-efterskole/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger efterskolelivets fokus på fællesskab, ansvar, at passe på hinanden, praktiske opgaver, køkkenhjælp, egne interesser, linje-/profilfag og valgfag."
Skoleform og rammer,"Hvem fører statsligt tilsyn med, at frie kostskoler følger lovgivningen?",600,Børne- og Undervisningsministeriets myndigheder,Danmarks Nationalbank,Forsvaret,Folkekirken alene,,,,Bekendtgørelse af lov om efterskoler og frie fagskoler,https://retsinformation.dk/eli/lta/2026/470,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger lovgrundlag, formål, undervisning og samvær, selvvalgt værdigrundlag, bestyrelsesansvar, evaluering, tilsyn og rammer for frie kostskoler."
Skoleform og rammer,Hvad er skolens værdigrundlag?,700,"de grundlæggende værdier, som mål og praksis bygger på",en liste over elevernes karakterer,en årsopgørelse fra banken,en menuplan,,,,Bekendtgørelse af lov om efterskoler og frie fagskoler,https://retsinformation.dk/eli/lta/2026/470,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger lovgrundlag, formål, undervisning og samvær, selvvalgt værdigrundlag, bestyrelsesansvar, evaluering, tilsyn og rammer for frie kostskoler."
Skoleform og rammer,Hvad betyder skolens frihed i fag og metoder?,800,at skolen kan vælge tilrettelæggelse inden for formål og stå mål med-krav,at den kan undlade al undervisning,at den kan udstede universitetsgrader,at den kan ignorere elevsikkerhed,,,,Bekendtgørelse af lov om efterskoler og frie fagskoler,https://retsinformation.dk/eli/lta/2026/470,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger lovgrundlag, formål, undervisning og samvær, selvvalgt værdigrundlag, bestyrelsesansvar, evaluering, tilsyn og rammer for frie kostskoler."
Hverdag og fællesskab,Hvad betyder det på mange skoler at være “weekendelev”?,100,at man bliver på skolen i en åben weekend,at man kun går i skole lørdag,at man er ansat i køkkenet,at man ikke har undervisning hele året,,,,Hvad er en efterskole?,https://www.efterskolerne.dk/for-elever-og-foraeldre/hvad-er-en-efterskole/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger efterskolelivets fokus på fællesskab, ansvar, at passe på hinanden, praktiske opgaver, køkkenhjælp, egne interesser, linje-/profilfag og valgfag."
Hverdag og fællesskab,Hvorfor kan fællessang have en særlig plads i efterskoletraditionen?,200,den skaber en fælles kulturel og kropslig aktivitet,den giver automatisk bedre karakterer,den erstatter alle samtaler,den er et lovkrav hver time,,,,Hvad er en efterskole?,https://www.efterskolerne.dk/for-elever-og-foraeldre/hvad-er-en-efterskole/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger efterskolelivets fokus på fællesskab, ansvar, at passe på hinanden, praktiske opgaver, køkkenhjælp, egne interesser, linje-/profilfag og valgfag."
Hverdag og fællesskab,"Hvad er en passende reaktion, hvis en elev føler sig mobbet?",300,at kontakte en betroet voksen hurtigt,at holde det hemmeligt,at svare med vold,at forlade skolen uden at sige noget,,,,Gode råd om mobning,https://bornsvilkar.dk/mobning/,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger at voksne har ansvar for at stoppe mobning og at mobning skal tages alvorligt.
Hverdag og fællesskab,Hvad er voksenansvar i et kostskolemiljø?,400,"at skabe sikkerhed, rammer og støtte hele døgnet",at overlade alle problemer til eleverne,at kun undervise mellem 8 og 14,at undgå kontakt uden for fag,,,,Kort om efterskoler,https://www.uvm.dk/efterskoler/om-efterskoler,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger efterskoler som kostskoletilbud for unge mellem 14 og 18 år med undervisning, samvær, livsoplysning, folkelig oplysning og demokratisk dannelse."
Hverdag og fællesskab,Hvad er det pædagogiske mål med at bo sammen med mange forskellige mennesker?,500,"at øve hensyn, selvstændighed og samarbejde",at undgå alle uenigheder,at lære at alle er ens,at erstatte familien permanent,,,,Hvad er en efterskole?,https://www.efterskolerne.dk/for-elever-og-foraeldre/hvad-er-en-efterskole/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger efterskolelivets fokus på fællesskab, ansvar, at passe på hinanden, praktiske opgaver, køkkenhjælp, egne interesser, linje-/profilfag og valgfag."
Hverdag og fællesskab,Hvad kan en værelsessamtale med en lærer bruges til?,600,"at afklare aftaler, trivsel og konflikter",at udstede eksamensbevis,at ændre national lov,at vælge skolens bestyrelse,,,,Har du det svært på din efterskole? Tænker ...,https://bornetelefonen.dk/gaar-paa-efterskole/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger råd til efterskoleelever om at tale med en tryg voksen, lave aftaler med værelseskammerater og søge hjælp ved trivsel/konflikter."
Hverdag og fællesskab,Hvad er den bedste forståelse af ansvar på efterskole?,700,at egne valg påvirker både en selv og fællesskabet,at voksne har aldrig ansvar,at regler kun gælder i timerne,at fælles opgaver er frivillige for alle,,,,Hvad er en efterskole?,https://www.efterskolerne.dk/for-elever-og-foraeldre/hvad-er-en-efterskole/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger efterskolelivets fokus på fællesskab, ansvar, at passe på hinanden, praktiske opgaver, køkkenhjælp, egne interesser, linje-/profilfag og valgfag."
"Fag, prøver og elevdemokrati",Hvad er et beslutningsreferat?,100,en skriftlig oversigt over vedtagne beslutninger,en privat dagbog,en prøvebesvarelse,en sangtekst,,,,Elevrådshåndbogen,https://skoleelever.dk/wp-content/uploads/2022/09/Elevraadshaandbogen.pdf,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger elevrådsarbejde, dagsorden, referat, forslag og mødeformer i elevråd."
"Fag, prøver og elevdemokrati",Hvad er et forslag i elevrådet?,200,"en sag, som medlemmerne kan drøfte og tage stilling til",en automatisk vedtaget regel,en officiel eksamen,en voksenansættelse,,,,Elevråd og elevdemokrati - Undervisningsmiljø - FGU,https://emu.dk/fgu/undervisningsmiljoe/elevdemokrati/elevraad-og-elevdemokrati,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger elevdemokrati som elevernes mulighed for at påvirke beslutninger og blive repræsenteret.
"Fag, prøver og elevdemokrati",Hvad er et flertal?,300,den største andel af de afgivne stemmer,"alle, der ikke stemmer",kun formanden,mindst én person,,,,Sådan skriver I foreningens vedtægter,https://frivillighed.dk/guides/saadan-skriver-i-foreningens-vedtaegter,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger foreningers vedtægter, generalforsamling, bestyrelse og beslutningsprocesser."
"Fag, prøver og elevdemokrati",Hvorfor er mindretalsbeskyttelse vigtig i demokrati?,400,flertallet må ikke tilsidesætte grundlæggende rettigheder,mindretallet skal altid bestemme,afstemninger bliver ulovlige,ingen må være uenig,,,,Sådan skriver I foreningens vedtægter,https://frivillighed.dk/guides/saadan-skriver-i-foreningens-vedtaegter,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger foreningers vedtægter, generalforsamling, bestyrelse og beslutningsprocesser."
"Fag, prøver og elevdemokrati",Hvad er en klassesamtale med klare taleregler et eksempel på?,500,demokratisk dialog,ensidig propaganda,prøvefrihed,økonomisk støtte,,,,Viden og inspiration - Demokrati og fællesskaber,https://emu.dk/grundskole/demokrati-og-faellesskaber/viden-og-inspiration,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger arbejdet med demokrati, fællesskaber, dialog og demokratisk deltagelse i grundskolen."
"Fag, prøver og elevdemokrati",Hvad er peer feedback?,600,respons fra andre elever,kun lærerens karakter,en forældrefaktura,en bestyrelsesvedtægt,,,,Do's and don'ts for effective peer feedback – part 1,https://vu.nl/en/employee/didactics/do-s-and-don-ts-for-effective-peer-feedback-part-1,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger peer feedback som feedback mellem elever/studerende, især som støtte til læreprocessen."
"Fag, prøver og elevdemokrati",Hvad er refleksion efter et projekt?,700,"at undersøge, hvad man lærte, og hvad der kan forbedres",at slette alt arbejde,at undgå feedback,at vælge nyt værelse,,,,Hvad er formativ evaluering?,https://emu.dk/test-og-evalueringsbank/om-formativ-evalueringskultur/hvad-er-formativ-evaluering,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger formativ evaluering/feedback som noget, der hjælper eleven videre i læreprocessen."
