Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Ord og udtryk,Hvad betyder det franske ord eller udtryk ‘fatigué’?,100,træt,glad,vred,overrasket,,,,Wiktionary – fatigué,https://en.wiktionary.org/wiki/fatigu%C3%A9,OK,2026-07-09,Åben ordbogsartikel. Underbygger betydningen af det franske ord eller udtryk.
Ord og udtryk,Hvad betyder det franske ord eller udtryk ‘en colère’?,200,vred,glad,træt,overrasket,,,,Wiktionary – en colère,https://en.wiktionary.org/wiki/en_col%C3%A8re,OK,2026-07-09,Åben ordbogsartikel. Underbygger betydningen af det franske ord eller udtryk.
Ord og udtryk,Hvad betyder det franske ord eller udtryk ‘surpris’?,300,overrasket,glad,træt,vred,,,,Wiktionary – surpris,https://en.wiktionary.org/wiki/surpris,OK,2026-07-09,Åben ordbogsartikel. Underbygger betydningen af det franske ord eller udtryk.
Ord og udtryk,Hvad betyder det franske ord eller udtryk ‘gare’?,400,banegård,rådhus,bageri,bibliotek,,,,Wiktionary – gare,https://en.wiktionary.org/wiki/gare,OK,2026-07-09,Åben ordbogsartikel. Underbygger betydningen af det franske ord eller udtryk.
Ord og udtryk,Hvad betyder det franske ord eller udtryk ‘mairie’?,500,rådhus,banegård,bageri,bibliotek,,,,Wiktionary – mairie,https://en.wiktionary.org/wiki/mairie,OK,2026-07-09,Åben ordbogsartikel. Underbygger betydningen af det franske ord eller udtryk.
Ord og udtryk,Hvad betyder det franske ord eller udtryk ‘boulangerie’?,600,bageri,banegård,rådhus,bibliotek,,,,Wiktionary – boulangerie,https://en.wiktionary.org/wiki/boulangerie,OK,2026-07-09,Åben ordbogsartikel. Underbygger betydningen af det franske ord eller udtryk.
Ord og udtryk,Hvad betyder det franske ord eller udtryk ‘bibliothèque’?,700,bibliotek,banegård,rådhus,bageri,,,,Wiktionary – bibliothèque,https://en.wiktionary.org/wiki/biblioth%C3%A8que,OK,2026-07-09,Åben ordbogsartikel. Underbygger betydningen af det franske ord eller udtryk.
Ord og udtryk,Hvad betyder det franske udtryk “avoir le cafard”?,800,at være nedtrykt,at være meget sulten,at have travlt,at være heldig,,,,Lawless French – Avoir le cafard,https://www.lawlessfrench.com/expressions/avoir-le-cafard/,OK,2026-07-09,Åben sprogside. Underbygger at “avoir le cafard” betyder at være trist/nedtrykt.
Grammatik og udtale,Hvilket pronomen erstatter ofte en størrelse eller noget indledt med “de”?,100,en,y,lui,ce,,,,Lawless French – Adverbial Pronouns / Pronominal Adverbs,https://www.lawlessfrench.com/grammar/adverbial-pronouns/,OK,2026-07-09,"Forklarer pronominerne y og en og at de kan erstatte sted, mængde eller præposition + objekt."
Grammatik og udtale,Hvad er korrekt futur simple af “parler” med “je”?,200,je parlerai,je parlerais,je parlera,je parlai,,,,Wiktionary – parler,https://en.wiktionary.org/wiki/parler,OK,2026-07-09,Åben ordbogs-/bøjningsartikel. Underbygger futur simple-formen af parler.
