Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Rødder og hjemsteder,Hvilken genre opstod blandt latinamerikanske og caribiske miljøer i Puerto Rico og Panama og fik globalt gennembrud fra 1990'erne?,100,reggaeton,highlife,bebop,folk rock,,,,Wikipedia – Reggaeton,https://en.wikipedia.org/wiki/Reggaeton,OK,2026-07-09,"Åben artikel om reggaeton, rødder i Puerto Rico/Panama og globalt gennembrud."
Rødder og hjemsteder,Hvilken genre skabte Fela Kuti ved at blande vestafrikanske rytmer med funk og jazz?,200,Afrobeat,reggaeton,rocksteady,shoegaze,,,,Wikipedia – Afrobeat,https://en.wikipedia.org/wiki/Afrobeat,OK,2026-07-09,"Åben artikel om Afrobeat som Fela Kutis blanding af vestafrikanske rytmer, funk og jazz."
Rødder og hjemsteder,Hvilket land forbindes især med gamelan-ensembler fra Java og Bali?,300,Indonesien,Indien,Japan,Mongoliet,,,,Wikipedia – Gamelan,https://en.wikipedia.org/wiki/Gamelan,OK,2026-07-09,Åben artikel om gamelanensembler fra Java og Bali i Indonesien.
Rødder og hjemsteder,Hvilken energisk musik- og dansetradition stammer fra Punjab-regionen?,400,bhangra,bolero,calypso,polka,,,,Wikipedia – Bhangra (music),https://en.wikipedia.org/wiki/Bhangra_(music),OK,2026-07-09,Åben artikel om bhangra som energisk musik- og dansetradition fra Punjab-regionen.
Rødder og hjemsteder,"Hvilken sufisk sangtradition fra Sydasien fremføres ofte af en forsanger, kor, harmonium og håndklap?",500,qawwali,klezmer,fado,gagaku,,,,Wikipedia – Qawwali,https://en.wikipedia.org/wiki/Qawwali,OK,2026-07-09,"Åben artikel om qawwali som sufisk sangtradition med forsanger, kor, harmonium og håndklap."
Rødder og hjemsteder,Hvilken musiktradition er historisk knyttet til ashkenaziske jødiske festmusikere i Øst- og Centraleuropa?,600,klezmer,fado,soca,gospel,,,,Wikipedia – Klezmer,https://en.wikipedia.org/wiki/Klezmer,OK,2026-07-09,Åben artikel om klezmer og ashkenazisk jødisk festmusik i Øst- og Centraleuropa.
Rødder og hjemsteder,Hvilken genre fra Louisiana forbindes med fransktalende sorte kreolske miljøer og instrumentet vaskebræt?,700,zydeco,bluegrass,flamenco,techno,,,,Wikipedia – Zydeco,https://en.wikipedia.org/wiki/Zydeco,OK,2026-07-09,Åben artikel om zydeco fra Louisiana og instrumenter som vaskebræt/rubboard.
Rødder og hjemsteder,Hvilket nordafrikansk land forbindes raï-musikkens fremkomst især med?,800,Algeriet,Egypten,Etiopien,Senegal,,,,Wikipedia – Raï,https://en.wikipedia.org/wiki/Ra%C3%AF,OK,2026-07-09,Åben artikel om raï som nordafrikansk/algerisk musikgenre.
Rytmer og instrumenter,Hvilken lydbehandling af elguitaren er central i heavy metal?,100,distortion,pizzicato,fluttertongue,col legno,,,,Wikipedia – Distortion (music),https://en.wikipedia.org/wiki/Distortion_(music),OK,2026-07-09,"Åben artikel om distortion som lydbehandling, centralt i bl.a. rock og heavy metal."
Rytmer og instrumenter,"Hvad kaldes en musikalsk struktur, hvor en forsanger synger en frase, og en gruppe svarer?",200,call and response,fuga,sprechgesang,through-composed,,,,Wikipedia – Call and response (music),https://en.wikipedia.org/wiki/Call_and_response_(music),OK,2026-07-09,Åben artikel om call and response som struktur med forsanger og svarende gruppe.
