Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Retter og hjemsteder,"Hvilken koreansk madvare består af fermenterede grøntsager, ofte kinakål eller radise?",100,kimchi,miso,tempeh,natto,,,,Wikipedia – Kimchi,https://en.wikipedia.org/wiki/Kimchi,OK,2026-07-09,"Åben oversigtsartikel. Underbygger kimchi som koreanske fermenterede grøntsager, ofte kinakål eller radise."
Retter og hjemsteder,Hvilket nordafrikansk køkkenredskab og hvilken gryderet deler navn?,200,tagine,tandoor,wok,paellera,,,,Wikipedia – Tajine / tagine,https://en.wikipedia.org/wiki/Tajine,OK,2026-07-09,Åben oversigtsartikel. Underbygger tagine som både nordafrikansk gryderet og kogekar.
Retter og hjemsteder,Hvilken grynret af dampet semulje er traditionel i Nordafrika?,300,couscous,polenta,bulgur,risotto,,,,Wikipedia – Couscous,https://en.wikipedia.org/wiki/Couscous,OK,2026-07-09,Åben oversigtsartikel. Underbygger couscous som dampet semulje/grynret traditionel i Nordafrika.
Retter og hjemsteder,Hvilken ret af rå fisk eller skaldyr marineret i citrus forbindes særligt med Peru?,400,ceviche,sashimi,gravlaks,poke,,,,Wikipedia – Ceviche,https://en.wikipedia.org/wiki/Ceviche,OK,2026-07-09,"Åben oversigtsartikel. Underbygger ceviche som rå fisk/skaldyr marineret i citrus, stærkt forbundet med Peru."
Ingredienser og teknikker,Hvad er tempura?,100,en japansk metode med let dej og friturestegning,en koreansk fermenteringskrukke,en kinesisk dampkurv,en indisk krydderiblanding,,,,Wikipedia – Sushi,https://en.wikipedia.org/wiki/Sushi,OK,2026-07-09,Åben oversigtsartikel. Underbygger sushi som japansk ret/madtradition.
Ingredienser og teknikker,Hvad er en tandoor?,200,en cylindrisk lerovn,en japansk kniv,en mexicansk morter,en fransk kobbergryde,,,,Wikipedia – Tandoor,https://en.wikipedia.org/wiki/Tandoor,OK,2026-07-09,Åben oversigtsartikel. Underbygger tandoor som cylindrisk lerovn.
Ingredienser og teknikker,Hvilken metode bruger en wok og meget høj varme i kort tid?,300,wokstegning,braisering,pochering,konfitering,,,,Wikipedia – Stir frying,https://en.wikipedia.org/wiki/Stir_frying,OK,2026-07-09,Åben oversigtsartikel. Underbygger wokstegning/stir frying som hurtig tilberedning ved høj varme under omrøring.
Ingredienser og teknikker,Hvad består en klassisk roux af?,400,fedtstof og mel,æg og olie,mælk og ost,sukker og vand,,,,Wikipedia – Roux,https://en.wikipedia.org/wiki/Roux,OK,2026-07-09,Åben oversigtsartikel. Underbygger roux som blanding af fedtstof og mel brugt til jævning.
"Brød, sødt og drikke",Hvilket korn bruges traditionelt som hovedingrediens i injera?,100,teff,rug,majs,byg,,,,Wikipedia – Teff,https://en.wikipedia.org/wiki/Teff,OK,2026-07-09,Åben oversigtsartikel. Underbygger teff som traditionelt hovedkorn i injera.
"Brød, sødt og drikke",Hvilke to hovedtyper af tortilla er almindelige i Mexico?,200,majs- og hvedetortilla,rug- og bygtortilla,ris- og boghvedetortilla,havre- og speltortilla,,,,Wikipedia – Tortilla,https://en.wikipedia.org/wiki/Tortilla,OK,2026-07-09,Åben oversigtsartikel. Underbygger majs- og hvedetortilla som almindelige tortillatyper i Mexico.
"Brød, sødt og drikke",Hvilket italiensk fladbrød bages typisk med olivenolie og kan toppes med urter?,300,focaccia,brioche,pumpernickel,matzah,,,,Wikipedia – Focaccia,https://en.wikipedia.org/wiki/Focaccia,OK,2026-07-09,Åben oversigtsartikel. Underbygger focaccia som italiensk fladbrød med olivenolie og ofte urter.
"Brød, sødt og drikke",Hvilket flettet brød forbindes med jødisk sabbat og højtider?,400,challah,ciabatta,panettone,naan,,,,Wikipedia – Challah,https://en.wikipedia.org/wiki/Challah,OK,2026-07-09,Åben oversigtsartikel. Underbygger challah som flettet brød forbundet med jødisk sabbat og højtider.
Måltider og madkultur,Hvad er iftar under ramadanen?,100,"måltidet, der bryder dagens faste",måltidet før solopgang,en pilgrimsrejse,en særlig brødtype,,,,Wikipedia – Iftar,https://en.wikipedia.org/wiki/Iftar,OK,2026-07-09,"Åben oversigtsartikel. Underbygger iftar som måltidet, der bryder fasten under ramadanen."
Måltider og madkultur,"Hvilket ord bruges om mad, der er tilladt efter islamiske regler?",200,halal,kosher,vegan,umami,,,,Wikipedia – Halal,https://en.wikipedia.org/wiki/Halal,OK,2026-07-09,Åben oversigtsartikel. Underbygger halal som tilladt efter islamiske regler.
Måltider og madkultur,Hvilken kombination holdes adskilt i traditionel kosher madlavning?,300,kød og mælkeprodukter,fisk og grøntsager,brød og vin,salt og sukker,,,,Wikipedia – Kashrut,https://en.wikipedia.org/wiki/Kashrut,OK,2026-07-09,Åben oversigtsartikel. Underbygger kosher-reglernes adskillelse af kød og mælkeprodukter.
