Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Instruktører og film,Hvem instruerede boksedramaet “Raging Bull” fra 1980?,100,Martin Scorsese,Francis Ford Coppola,Michael Cimino,Sydney Pollack,,,,Wikipedia – Raging Bull,https://en.wikipedia.org/wiki/Raging_Bull,OK,2026-07-09,"Åben filmartikel. Underbygger instruktør, rollebesætning og Oscar-sammenhæng for Raging Bull."
Instruktører og film,Hvem instruerede “Raiders of the Lost Ark” fra 1981?,200,Steven Spielberg,George Lucas,Richard Donner,John Landis,,,,Wikipedia – Raiders of the Lost Ark,https://en.wikipedia.org/wiki/Raiders_of_the_Lost_Ark,OK,2026-07-09,Åben filmartikel. Underbygger instruktør og rollebesætning for Raiders of the Lost Ark.
Instruktører og film,Hvem instruerede “Aliens” fra 1986?,300,James Cameron,Ridley Scott,John Carpenter,David Cronenberg,,,,Wikipedia – Aliens (film),https://en.wikipedia.org/wiki/Aliens_(film),OK,2026-07-09,Åben filmartikel. Underbygger instruktør og rollebesætning for Aliens.
Instruktører og film,Hvem instruerede “Amadeus” fra 1984?,400,Miloš Forman,Roman Polanski,Wolfgang Petersen,Volker Schlöndorff,,,,Wikipedia – Amadeus (film),https://en.wikipedia.org/wiki/Amadeus_(film),OK,2026-07-09,"Åben filmartikel. Underbygger instruktør, rollebesætning og Oscar-sammenhæng for Amadeus."
Roller og skuespillere,Hvem spiller Daniel LaRusso i “The Karate Kid” fra 1984?,100,Ralph Macchio,Rob Lowe,Matt Dillon,Tom Cruise,,,,Wikipedia – The Karate Kid,https://en.wikipedia.org/wiki/The_Karate_Kid,OK,2026-07-09,Åben filmartikel. Underbygger rollebesætning og figur for The Karate Kid.
Roller og skuespillere,Hvem spiller piloten Maverick i “Top Gun”?,200,Tom Cruise,Val Kilmer,Kevin Bacon,Charlie Sheen,,,,Wikipedia – Top Gun,https://en.wikipedia.org/wiki/Top_Gun,OK,2026-07-09,Åben filmartikel. Underbygger rollebesætning og musik/sange i Top Gun.
Roller og skuespillere,Hvem spiller Celie i “The Color Purple”?,300,Whoopi Goldberg,Oprah Winfrey,Alfre Woodard,Angela Bassett,,,,Wikipedia – The Color Purple (1985 film),https://en.wikipedia.org/wiki/The_Color_Purple_(1985_film),OK,2026-07-09,Åben filmartikel. Underbygger instruktør og rollebesætning for The Color Purple.
Roller og skuespillere,Hvem spiller engelsklæreren John Keating i “Dead Poets Society”?,400,Robin Williams,Dustin Hoffman,Tom Hanks,Michael Keaton,,,,Wikipedia – Dead Poets Society,https://en.wikipedia.org/wiki/Dead_Poets_Society,OK,2026-07-09,Åben filmartikel. Underbygger rollebesætning og figur for Dead Poets Society.
Oscarvindere,Hvilken film fra 1983 vandt Oscar for bedste film?,100,Terms of Endearment,The Big Chill,The Right Stuff,Tender Mercies,,,,Academy of Motion Picture Arts and Sciences – The 56th Academy Awards | 1984,https://www.oscars.org/oscars/ceremonies/1984,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
Oscarvindere,Hvilken film fra 1984 vandt Oscar for bedste film?,200,Amadeus,A Passage to India,The Killing Fields,Places in the Heart,,,,Academy of Motion Picture Arts and Sciences – The 57th Academy Awards | 1985,https://www.oscars.org/oscars/ceremonies/1985,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
Oscarvindere,Hvilken film fra 1985 vandt Oscar for bedste film?,300,Out of Africa,The Color Purple,Witness,Kiss of the Spider Woman,,,,Academy of Motion Picture Arts and Sciences – The 58th Academy Awards | 1986,https://www.oscars.org/oscars/ceremonies/1986,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
Oscarvindere,Hvilken film fra 1986 vandt Oscar for bedste film?,400,Platoon,Hannah and Her Sisters,The Mission,A Room with a View,,,,Academy of Motion Picture Arts and Sciences – The 59th Academy Awards | 1987,https://www.oscars.org/oscars/ceremonies/1987,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
"Musik, teknik og filmhistorie",Hvem komponerede hovedparten af musikken til “Back to the Future”?,100,Alan Silvestri,James Horner,Michael Kamen,Danny Elfman,,,,Wikipedia – Back to the Future,https://en.wikipedia.org/wiki/Back_to_the_Future,OK,2026-07-09,"Åben filmartikel. Underbygger instruktør, rollebesætning og musik for Back to the Future."
"Musik, teknik og filmhistorie",Hvem sang titelnummeret til “Ghostbusters”?,200,Ray Parker Jr.,Kenny Loggins,Lionel Richie,Huey Lewis,,,,Wikipedia – Ghostbusters (song),https://en.wikipedia.org/wiki/Ghostbusters_(song),OK,2026-07-09,Åben sangartikel. Underbygger Ray Parker Jr. som sangeren bag Ghostbusters-temaet.
"Musik, teknik og filmhistorie",Hvem sang titelnummeret “Footloose” fra filmen af samme navn?,300,Kenny Loggins,Billy Ocean,Bryan Adams,Peter Cetera,,,,Wikipedia – Footloose (song),https://en.wikipedia.org/wiki/Footloose_(song),OK,2026-07-09,Åben sangartikel. Underbygger Kenny Loggins som kunstner bag titelnummeret Footloose.
