Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Skibe og rejser,Hvilken form havde vikingeskibenes sejl normalt?,100,firkantede,trekantede,runde,ovale,,,,Vikingeskibsmuseet – De fem vikingeskibe,https://www.vikingeskibsmuseet.dk/besoeg/udstillinger/de-fem-vikingeskibe,OK,2026-07-09,"Vikingeskibsmuseets officielle oversigt over Skuldelevskibene, skibstyper og sejlspærringen i Roskilde Fjord."
Skibe og rejser,Hvilket materiale blev vikingeskibenes sejl ofte vævet af?,200,uld,silke,papyrus,bomuld,,,,Nationalmuseet – Fashioning the Viking Age,https://natmus.dk/fileadmin/user_upload/Editor/natmus/oldtiden/Fashioning_the_Viking_Age/AF_51-1_Rimstad_et.al_-_SAERTRYK.pdf,OK,2026-07-09,Nationalmuseets tekst underbygger uld som centralt tekstilmateriale i vikingetidens tekstiler og rekonstruktioner.
Skibe og rejser,Hvilket redskab blev brugt til at styre skibet før det moderne hækror?,300,en styreåre,et ankerspil,en bovspryd,en kasteline,,,,Wikipedia – Steering oar,https://en.wikipedia.org/wiki/Steering_oar,OK,2026-07-09,Åben artikel om styreåre/side-rudder som styreredskab før moderne hækror.
Skibe og rejser,På hvilken side sad styreåren normalt på et vikingeskib?,400,styrbord side,bagbord side,midt på stævnen,under kølen,,,,Wikipedia – Starboard,https://en.wikipedia.org/wiki/Starboard,OK,2026-07-09,Åben artikel om styrbord som skibets højre side og ordets sammenhæng med styreåre.
Hverdag og handel,Hvilket korn blev almindeligt dyrket i vikingetidens Skandinavien?,100,byg,ris,majs,durumhvede,,,,Nationalmuseet – Gården og dens bygninger,https://natmus.dk/historisk-viden/danmark/oldtid-indtil-aar-1050/vikingetiden-800-1050/mennesket/gaarden-og-dens-bygninger/,OK,2026-07-09,"Nationalmuseet beskriver langhuset, ildstedet, husdyr, gård og landbrug som centralt i vikingetidens hverdagsliv."
Hverdag og handel,Hvilken plante dyrkede man blandt andet for at fremstille linned?,200,hør,humle,tobak,bomuld,,,,Wikipedia – Flax,https://en.wikipedia.org/wiki/Flax,OK,2026-07-09,Åben artikel om hør/flax som plante anvendt til fremstilling af linned.
Hverdag og handel,Hvilket tekstilmateriale var centralt i vikingetidens tøj og sejl?,300,uld,nylon,polyester,viskose,,,,Nationalmuseet – Fashioning the Viking Age,https://natmus.dk/fileadmin/user_upload/Editor/natmus/oldtiden/Fashioning_the_Viking_Age/AF_51-1_Rimstad_et.al_-_SAERTRYK.pdf,OK,2026-07-09,"Nationalmuseets tekst om uld, tekstiler, håndten og opretstående væv i vikingetidsrekonstruktioner."
Hverdag og handel,Hvilket redskab brugte man til at spinde fibre til garn?,400,håndtenen,seglstenen,ambolten,kværnstenen,,,,Nationalmuseet – Fashioning the Viking Age,https://natmus.dk/fileadmin/user_upload/Editor/natmus/oldtiden/Fashioning_the_Viking_Age/AF_51-1_Rimstad_et.al_-_SAERTRYK.pdf,OK,2026-07-09,"Nationalmuseets tekst beskriver vikingetidstekstiler, håndten, vævning og tekstilredskaber."
"Tro, runer og kunst",Hvilken gudinde blev blandt andet forbundet med frugtbarhed og sejd?,100,Freyja,Frigg,Hel,Sif,,,,Lex – Freyja,https://lex.dk/Freyja,OK,2026-07-09,"Lex-artikel om Freyja og hendes forbindelser til frugtbarhed, kærlighed og sejd."
"Tro, runer og kunst",Hvad hedder verdenstræet i nordisk mytologi?,200,Yggdrasil,Bifröst,Midgård,Valhal,,,,Lex – Yggdrasil,https://lex.dk/Yggdrasil,OK,2026-07-09,Lex-artikel om Yggdrasil som verdenstræet i nordisk mytologi.
"Tro, runer og kunst",Hvad hedder menneskenes verden i nordisk mytologi?,300,Midgård,Asgård,Jotunheim,Helheim,,,,Lex – Midgård,https://lex.dk/Midg%C3%A5rd,OK,2026-07-09,Lex-artikel om Midgård som menneskenes verden.
"Tro, runer og kunst",Hvad hedder gudernes verden i nordisk mytologi?,400,Asgård,Midgård,Vinland,Niflheim,,,,Lex – Asgård,https://lex.dk/Asg%C3%A5rd,OK,2026-07-09,Lex-artikel om Asgård som gudernes verden/borg.
"Konger, steder og begivenheder",Hvilken norsk konge faldt ved Stamford Bridge i 1066?,100,Harald Hårderåde,Olav den Hellige,Harald Blåtand,Magnus den Gode,,,,Danmarkshistorien/Lex – Slaget ved Stamford Bridge i 1066,https://danmarkshistorien.lex.dk/Slaget_ved_Stamford_Bridge_i_1066,OK,2026-07-09,Dansk fagkilde om Harald Hårderådes fald ved Stamford Bridge i 1066.
"Konger, steder og begivenheder",Hvilken engelsk konge kæmpede mod Den Store Hedenske Hær og sejrede ved Edington?,200,Alfred den Store,Edvard Bekenderen,Harold Godwinson,Vilhelm Erobreren,,,,Wikipedia – Alfred the Great,https://en.wikipedia.org/wiki/Alfred_the_Great,OK,2026-07-09,"Åben artikel om Alfred den Store, Den Store Hedenske Hær og sejren ved Edington."
"Konger, steder og begivenheder",Hvilken vikingeleder sluttede fred med Alfred og blev døbt?,300,Guthrum,Rollo,Leif Eriksson,Erik Blodøkse,,,,Wikipedia – Guthrum,https://en.wikipedia.org/wiki/Guthrum,OK,2026-07-09,"Åben artikel om vikingelederen Guthrum, freden med Alfred og dåben."
