Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Lande og hovedstæder,Hvad er Irlands hovedstad?,100,Dublin,Cork,Belfast,Galway,,,,Wikipedia – List of national capitals,https://en.wikipedia.org/wiki/List_of_national_capitals,OK,2026-07-09,Åben oversigt over nationale hovedstæder; bruges til spørgsmål om land og hovedstad.
Lande og hovedstæder,Hvad er Grækenlands hovedstad?,200,Athen,Thessaloniki,Sofia,Nicosia,,,,Wikipedia – List of national capitals,https://en.wikipedia.org/wiki/List_of_national_capitals,OK,2026-07-09,Åben oversigt over nationale hovedstæder; bruges til spørgsmål om land og hovedstad.
Lande og hovedstæder,Hvad er Portugals hovedstad?,300,Lissabon,Porto,Madrid,Braga,,,,Wikipedia – List of national capitals,https://en.wikipedia.org/wiki/List_of_national_capitals,OK,2026-07-09,Åben oversigt over nationale hovedstæder; bruges til spørgsmål om land og hovedstad.
Lande og hovedstæder,Hvad er Canadas hovedstad?,400,Ottawa,Toronto,Montréal,Vancouver,,,,Lex – hovedstad,https://lex.dk/hovedstad,OK,2026-07-09,"Dansk leksikonartikel om hovedstæder; nævner bl.a. Canberra, Ottawa og Washington som føderale hovedstæder."
"Bjerge, floder og landskaber",På hvilket kontinent ligger Alperne?,100,Europa,Asien,Nordamerika,Sydamerika,,,,Wikipedia – Alps,https://en.wikipedia.org/wiki/Alps,OK,2026-07-09,Åben artikel om Alperne i Europa.
"Bjerge, floder og landskaber",I hvilket ocean udmunder Amazonfloden?,200,Atlanterhavet,Stillehavet,Det Indiske Ocean,Det Arktiske Ocean,,,,Wikipedia – Amazon River,https://en.wikipedia.org/wiki/Amazon_River,OK,2026-07-09,Åben artikel om Amazonfloden og dens udmunding i Atlanterhavet.
"Bjerge, floder og landskaber",I hvilket hav udmunder Nilen?,300,Middelhavet,Rødehavet,Det Arabiske Hav,Sortehavet,,,,Wikipedia – Nile,https://en.wikipedia.org/wiki/Nile,OK,2026-07-09,Åben artikel om Nilen og dens udmunding i Middelhavet.
"Bjerge, floder og landskaber",Hvilken flod løber gennem Budapest?,400,Donau,Rhinen,Volga,Elben,,,,Wikipedia – Danube,https://en.wikipedia.org/wiki/Danube,OK,2026-07-09,"Åben artikel om Donau, der løber gennem Budapest."
"Hav, øer og grænser",Hvilket land hører øen Sicilien til?,100,Italien,Grækenland,Spanien,Kroatien,,,,Wikipedia – Sicily,https://en.wikipedia.org/wiki/Sicily,OK,2026-07-09,Åben artikel om Sicilien som autonom region/ø i Italien.
"Hav, øer og grænser",Hvilke to lande adskilles af Den Engelske Kanal?,200,Storbritannien og Frankrig,Irland og Storbritannien,Spanien og Marokko,Danmark og Sverige,,,,Wikipedia – English Channel,https://en.wikipedia.org/wiki/English_Channel,OK,2026-07-09,Åben artikel om Den Engelske Kanal mellem Sydengland og Nordfrankrig.
"Hav, øer og grænser",Hvilket land hører øen Tasmanien til?,300,Australien,New Zealand,Indonesien,Papua Ny Guinea,,,,Wikipedia – Tasmania,https://en.wikipedia.org/wiki/Tasmania,OK,2026-07-09,Åben artikel om Tasmanien som australsk østat.
"Hav, øer og grænser",Hvilke to verdensdele adskilles af Beringstrædet?,400,Asien og Nordamerika,Europa og Afrika,Asien og Europa,Nordamerika og Sydamerika,,,,Wikipedia – Bering Strait,https://en.wikipedia.org/wiki/Bering_Strait,OK,2026-07-09,Åben artikel om Beringstrædet mellem Asien og Nordamerika.
"Kort, klima og verdensdele","Hvad kaldes længdegraden gennem Greenwich, som sættes til 0 grader?",100,nulmeridianen,ækvator,datolinjen,Krebsens vendekreds,,,,National Geographic Education – Prime Meridian,https://education.nationalgeographic.org/resource/prime-meridian/,OK,2026-07-09,Elevvenlig kilde om nulmeridianen og længdegrader øst/vest for Greenwich.
"Kort, klima og verdensdele",Hvad viser en målestok på et kort?,200,forholdet mellem afstand på kortet og i virkeligheden,højden på alle bjerge,kortets orientering mod nord,gennemsnitstemperaturen i området,,,,National Geographic Education – Map,https://education.nationalgeographic.org/resource/map/,OK,2026-07-09,"Elevvenlig kortkilde der forklarer kort, koordinater, målestok og grundlæggende kortbegreber."
"Kort, klima og verdensdele",Hvad forbinder en højdekurve på et topografisk kort?,300,punkter med samme højde,punkter med samme temperatur,steder med samme befolkningstal,områder med samme tidszone,,,,Wikipedia – Contour line,https://en.wikipedia.org/wiki/Contour_line,OK,2026-07-09,Åben artikel om højdekurver/contour lines som linjer gennem punkter med samme højde.
