Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Grækenland og Rom,Hvilken græsk gud er gudernes budbringer?,100,Hermes,Apollo,Ares,Hefaistos,,,,Wikipedia – Hermes,https://en.wikipedia.org/wiki/Hermes,OK,2026-07-09,"Åben artikel om den græske gud/helt og de centrale funktioner eller myter, som spørgsmålet spørger til."
Grækenland og Rom,Hvilken græsk gudinde forbindes med jagt og vilde dyr?,200,Artemis,Demeter,Athene,Hera,,,,Wikipedia – Artemis,https://en.wikipedia.org/wiki/Artemis,OK,2026-07-09,"Åben artikel om den græske gud/helt og de centrale funktioner eller myter, som spørgsmålet spørger til."
Grækenland og Rom,"Hvilken græsk gud forbindes med musik, profeti og oraklet i Delfi?",300,Apollo,Dionysos,Poseidon,Hermes,,,,Wikipedia – Apollo,https://en.wikipedia.org/wiki/Apollo,OK,2026-07-09,"Åben artikel om den græske gud/helt og de centrale funktioner eller myter, som spørgsmålet spørger til."
Grækenland og Rom,Hvilken græsk gudinde forbindes med korn og landbrug?,400,Demeter,Hestia,Afrodite,Nike,,,,Wikipedia – Demeter,https://en.wikipedia.org/wiki/Demeter,OK,2026-07-09,"Åben artikel om den græske gud/helt og de centrale funktioner eller myter, som spørgsmålet spørger til."
Egyptens gudeverden,"Hvilken egyptisk gud forbindes med ørken, uorden og storme?",100,Seth,Shu,Geb,Ptah,,,,Wikipedia – Set (deity),https://en.wikipedia.org/wiki/Set_(deity),OK,2026-07-09,"Åben artikel/museumsoversigt der underbygger den egyptiske guddom, dødsrigsforestilling eller mytiske figur i spørgsmålet."
Egyptens gudeverden,Hvilken sjakalhovedet gud forbindes med balsamering og gravritualer?,200,Anubis,Horus,Sobek,Khnum,,,,British Museum – Ancient Egyptian gods and goddesses,https://www.britishmuseum.org/learn/schools/ages-7-11/ancient-egypt/ancient-egyptian-gods-and-goddesses,OK,2026-07-09,"British Museum beskriver Anubis som sjakalhovedet gud for balsamering, efterliv og de døde."
Egyptens gudeverden,"Hvilken gud forbindes med skrift, visdom og ofte afbildes med ibishoved?",300,Thoth,Amun,Seth,Bes,,,,Wikipedia – Thoth,https://en.wikipedia.org/wiki/Thoth,OK,2026-07-09,"Åben artikel/museumsoversigt der underbygger den egyptiske guddom, dødsrigsforestilling eller mytiske figur i spørgsmålet."
Egyptens gudeverden,"Hvilken gudinde forbindes med glæde, musik og moderskab og afbildes ofte med kohorn?",400,Hathor,Sekhmet,Neith,Maat,,,,Wikipedia – Hathor,https://en.wikipedia.org/wiki/Hathor,OK,2026-07-09,"Åben artikel/museumsoversigt der underbygger den egyptiske guddom, dødsrigsforestilling eller mytiske figur i spørgsmålet."
Mesopotamien og Nærorienten,Hvilken sumerisk gud forbindes med himlen?,100,An,Enki,Nanna,Utu,,,,Wikipedia – Anu,https://en.wikipedia.org/wiki/Anu,OK,2026-07-09,"Åben artikel der underbygger den mesopotamiske/nærorientalske guddom, tekst eller mytiske figur i spørgsmålet."
Mesopotamien og Nærorienten,"Hvilken gud forbindes med vind, autoritet og byen Nippur?",200,Enlil,Ea,Nergal,Dagon,,,,Wikipedia – Enlil,https://en.wikipedia.org/wiki/Enlil,OK,2026-07-09,"Åben artikel der underbygger den mesopotamiske/nærorientalske guddom, tekst eller mytiske figur i spørgsmålet."
Mesopotamien og Nærorienten,Hvilken gud kaldes Enki på sumerisk og Ea på akkadisk?,300,visdommens og ferskvandets gud,måneguden,krigsguden,dødsguden,,,,Wikipedia – Enki,https://en.wikipedia.org/wiki/Enki,OK,2026-07-09,"Åben artikel om Enki/Ea som gud for visdom, ferskvand og skabelse."
Mesopotamien og Nærorienten,Hvilken solgud forbindes med retfærdighed og kaldes Utu eller Shamash?,400,Utu-Shamash,Nanna-Sin,Adad-Teshub,Nabu-Mercurius,,,,Wikipedia – Shamash,https://en.wikipedia.org/wiki/Shamash,OK,2026-07-09,Åben artikel om Utu/Shamash som mesopotamisk solgud for retfærdighed.
Myter fra andre kulturer,Hvilken vedisk og hinduistisk gud forbindes med torden og lyn?,100,Indra,Agni,Vishnu,Yama,,,,Wikipedia – Indra,https://en.wikipedia.org/wiki/Indra,OK,2026-07-09,"Åben artikel der underbygger guddommen, heltefiguren eller den mytiske tradition i spørgsmålet."
Myter fra andre kulturer,Hvilken hinduistisk gud personificerer den rituelle ild?,200,Agni,Soma,Surya,Brahma,,,,Wikipedia – Agni,https://en.wikipedia.org/wiki/Agni,OK,2026-07-09,"Åben artikel der underbygger guddommen, heltefiguren eller den mytiske tradition i spørgsmålet."
Myter fra andre kulturer,Hvilken hinduistisk gud forbindes med bevarelse og avatarer som Rama og Krishna?,300,Vishnu,Shiva,Indra,Ganesha,,,,Wikipedia – Vishnu,https://en.wikipedia.org/wiki/Vishnu,OK,2026-07-09,"Åben artikel der underbygger guddommen, heltefiguren eller den mytiske tradition i spørgsmålet."
