Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
"Fysik, måling og forskning","Hvilken dansk astronom påviste i 1676, at lyset har en endelig hastighed?",100,Ole Rømer,Tycho Brahe,Ejnar Hertzsprung,Inge Lehmann,,,,Ole Rømer og lysets tøven,https://nbi.ku.dk/hhh/roemer/roemer/lysets_toeven/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger Ole Rømers arbejde i 1676, lysets endelige hastighed og observationer af Jupiters måner."
"Fysik, måling og forskning","Hvilket år fremlagde Ole Rømer sin beregning, der viste, at lysets hastighed er endelig?",200,1676,1601,1709,1820,,,,Ole Rømer og lysets tøven,https://nbi.ku.dk/hhh/roemer/roemer/lysets_toeven/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger Ole Rømers arbejde i 1676, lysets endelige hastighed og observationer af Jupiters måner."
"Fysik, måling og forskning",Hvilken af Jupiters måner brugte Ole Rømer observationer af?,300,Io,Europa,Titan,Triton,,,,"Denne dag i KU’s historie: Ole Rømer opdager, at lyset tøver",https://uniavisen.dk/denne-dag-i-kus-historie-ole-roemer-opdager-at-lyset-toever/,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger at observationer af Jupiter og månen Io førte til opdagelsen af lysets tøven/endelige hastighed.
"Fysik, måling og forskning","Om hvilken planet kredser månen, som Ole Rømer brugte til at undersøge lysets hastighed?",400,Jupiter,Saturn,Mars,Neptun,,,,Ole Rømer og lysets tøven,https://nbi.ku.dk/hhh/roemer/roemer/lysets_toeven/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger Ole Rømers arbejde i 1676, lysets endelige hastighed og observationer af Jupiters måner."
Medicin og bioteknologi,Hvilken dansk fysiolog modtog Nobelprisen i 1920?,100,August Krogh,Niels Finsen,Henrik Dam,Jens Christian Skou,,,,"Denne dag i KU’s historie: Ole Rømer opdager, at lyset tøver",https://uniavisen.dk/denne-dag-i-kus-historie-ole-roemer-opdager-at-lyset-toever/,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger at observationer af Jupiter og månen Io førte til opdagelsen af lysets tøven/endelige hastighed.
Medicin og bioteknologi,Hvilken del af kredsløbet var central i August Kroghs Nobelprisbelønnede forskning?,200,kapillærerne,hjerteklapperne,blodpladerne,lymfeknuderne,,,,Se hele August Krogh-symposium online,https://royalacademy.dk/se-hele-august-krogh-symposium-online/,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger August Kroghs Nobelpris i 1920, kapillærforskning og betydning for insulinproduktion i Danmark."
Medicin og bioteknologi,Hvem var med til at bringe insulinproduktionen til Danmark efter et besøg i Nordamerika?,300,August og Marie Krogh,Niels og Margrethe Bohr,Peter Bang og Svend Olufsen,Ole og Louise Rømer,,,,"Denne dag i KU’s historie: Ole Rømer opdager, at lyset tøver",https://uniavisen.dk/denne-dag-i-kus-historie-ole-roemer-opdager-at-lyset-toever/,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger at observationer af Jupiter og månen Io førte til opdagelsen af lysets tøven/endelige hastighed.
Medicin og bioteknologi,"Hvilken profession havde Marie Krogh, som spillede en vigtig rolle i den tidlige danske insulinproduktion?",400,hun var læge,hun var ingeniør,hun var farmaceutisk fabrikant,hun var fysiker,,,,"Denne dag i KU’s historie: Ole Rømer opdager, at lyset tøver",https://uniavisen.dk/denne-dag-i-kus-historie-ole-roemer-opdager-at-lyset-toever/,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger at observationer af Jupiter og månen Io førte til opdagelsen af lysets tøven/endelige hastighed.
"Industri, transport og hverdag",Hvilke danske ord er navnet LEGO dannet af?,100,leg godt,let og godt,lege og gro,lev godt,,,,The LEGO Group history - About Us,https://www.lego.com/en-us/aboutus/lego-group/the-lego-group-history,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger LEGO som grundlagt i 1932 af Ole Kirk Kristiansen/Christiansen og navnets betydning “leg godt”.
"Industri, transport og hverdag",Hvilket år blev LEGO-klodsens moderne koblingssystem patenteret?,200,1958,1932,1949,1963,,,,The stud and tube principle | LEGO® History,https://www.lego.com/en-us/history/articles/d-the-stud-and-tube-principle,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger patentansøgningen i 1958 og princippet med knopper og rør/stud-and-tube, der giver stabil kobling."
"Industri, transport og hverdag","Hvilken konstruktion gør, at LEGO-klodser kan hæfte stabilt sammen?",300,knopper og rør,magneter og stålplader,skruer og møtrikker,lim og pap,,,,The stud and tube principle | LEGO® History,https://www.lego.com/en-us/history/articles/d-the-stud-and-tube-principle,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger patentansøgningen i 1958 og princippet med knopper og rør/stud-and-tube, der giver stabil kobling."
"Industri, transport og hverdag",Hvilket plastmateriale har LEGO især brugt til sine klodser siden 1960’erne?,400,ABS,PVC,bakelit,polyesterfiber,,,,Lego,https://en.wikipedia.org/wiki/Lego,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger ABS som det materiale LEGO-klodser især fremstilles af siden 1960’erne. Brugt kun for materialeoplysningen, hvor LEGOs egen historik ikke var præcis nok i opslaget."
"Lyd, leg og digitale idéer",Hvilket grundprincip brugte telegrafonen til at gemme lyd?,100,magnetisk registrering,optisk fotografering,mekanisk hulning,kemisk farvning,,,,Valdemar Poulsens værksted,https://www.enigma.dk/udstillingstekster/valdemar-poulsens-vaerksted,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger Valdemar Poulsens telegrafon fra 1898 og magnetisk lagring af lyd.
"Lyd, leg og digitale idéer",Hvilken anden radioteknisk opfindelse forbindes med Valdemar Poulsen?,200,buesenderen,transistoren,radaren,vakuumrøret,,,,Valdemar Poulsen,https://da.wikipedia.org/wiki/Valdemar_Poulsen,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger Valdemar Poulsen som opfinder af telegrafonen og buegeneratoren/buesenderen. Brugt hvor museal kilde ikke dækkede buesenderen tilstrækkeligt præcist.
"Lyd, leg og digitale idéer",Hvilke to ingeniører grundlagde Bang & Olufsen?,300,Peter Bang og Svend Olufsen,Jens og Lars Rasmussen,August og Marie Krogh,Ole og Godtfred Christiansen,,,,"Bang & Olufsen (B&O), 1925 - Danmarkshistorien",https://danmarkshistorien.lex.dk/Bang_%26_Olufsen_%28B%26O%29%2C_1925-,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger at Bang & Olufsen blev grundlagt i Struer i 1925 af Peter Bang og Svend Olufsen, og at virksomheden forbindes med lyd/radio/elektronik."
