Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Kommunikation og medier,Hvilken opfindelse demonstrerede Thomas Edison i 1877 til optagelse og afspilning af lyd?,100,fonografen,grammofonen,telegrafen,kinetografen,,,,Thomas Alva Edison – Lex,https://lex.dk/Thomas_Alva_Edison,OK – kilde tilføjet,2026-07-09,Dansk Lex-kilde til Edison og fonografen.
Kommunikation og medier,Hvem udviklede grammofonen med flade plader i stedet for fonografens cylinder?,200,Emile Berliner,Thomas Edison,Alexander Graham Bell,Valdemar Poulsen,,,,Emile Berliner and the Birth of the Recording Industry,https://www.loc.gov/collections/emile-berliner/articles-and-essays/emile-berliner-and-the-birth-of-the-recording-industry/,OK – kilde tilføjet,2026-07-09,Library of Congress-kilde til Berliner og grammofonplader.
Kommunikation og medier,Hvem modtog Nobelprisen i fysik i 1909 sammen med Karl Ferdinand Braun for bidrag til trådløs telegrafi?,300,Guglielmo Marconi,John Logie Baird,Lee de Forest,Edwin Armstrong,,,,The Nobel Prize in Physics 1909,https://www.nobelprize.org/prizes/physics/1909/summary/,OK – kilde tilføjet,2026-07-09,"Nobel-kilde til Marconi og Braun, 1909."
Kommunikation og medier,Hvem viste i 1926 et fungerende mekanisk tv-system for offentligheden i London?,400,John Logie Baird,Philo Farnsworth,Vladimir Zworykin,Paul Nipkow,,,,John Logie Baird – Lex,https://lex.dk/John_Logie_Baird,OK – kilde tilføjet,2026-07-09,Dansk Lex-kilde til Bairds mekaniske tv-demonstration.
Transport og maskiner,"Hvad hed flyet, som Wright-brødrene gennemførte deres første kontrollerede motorflyvning med i 1903?",100,Wright Flyer,Spirit of St. Louis,Bell X-1,Demoiselle,,,,The Wright Flyer | National Air and Space Museum,https://airandspace.si.edu/collection-objects/1903-wright-flyer/nasm_A19610048000,OK – kilde tilføjet,2026-07-09,Museums-kilde til Wright Flyer.
Transport og maskiner,Hvor fandt Wright-brødrenes første kontrollerede motorflyvning sted?,200,Kitty Hawk-området i North Carolina,Dayton i Ohio,Le Mans i Frankrig,Farnborough i England,,,,The Wright Brothers | National Air and Space Museum,https://airandspace.si.edu/explore/stories/wright-brothers,OK – kilde tilføjet,2026-07-09,Museums-kilde til første kontrollerede motorflyvning ved Kitty Hawk/Kill Devil Hills.
Transport og maskiner,"Hvem udviklede motoren, der antænder brændstoffet ved høj kompression?",300,Rudolf Diesel,Nikolaus Otto,Frank Whittle,George Brayton,,,,Rudolf Diesel – Lex,https://lex.dk/Rudolf_Diesel,OK – kilde tilføjet,2026-07-09,Dansk Lex-kilde til dieselmotoren.
Transport og maskiner,Hvem forbindes med firetaktsmotorens såkaldte Otto-cyklus?,400,Nikolaus Otto,Rudolf Diesel,Karl Benz,James Watt,,,,Nicolaus August Otto – Lex,https://lex.dk/Nicolaus_August_Otto,OK – kilde tilføjet,2026-07-09,Dansk Lex-kilde til Otto og firetaktsmotor/Otto-cyklus.
Medicin og hverdag,Hvem opdagede røntgenstråler i 1895?,100,Wilhelm Conrad Röntgen,Henri Becquerel,Marie Curie,Max von Laue,,,,Wilhelm Röntgen – Lex,https://lex.dk/Wilhelm_R%C3%B6ntgen,OK – kilde tilføjet,2026-07-09,Dansk Lex-kilde til Röntgen og røntgenstråler.
Medicin og hverdag,Hvem opfandt stetoskopet i 1816?,200,René Laennec,Joseph Lister,William Harvey,Robert Koch,,,,René Laennec - Wikipedia,https://en.wikipedia.org/wiki/Ren%C3%A9_Laennec,OK – kilde tilføjet,2026-07-09,Kilde til Laennec og stetoskopet.
Medicin og hverdag,Hvem indførte carbolsyrebaseret antiseptisk kirurgi i 1860’erne?,300,Joseph Lister,Ignaz Semmelweis,Louis Pasteur,Edward Jenner,,,,Joseph Lister – Lex,https://lex.dk/Joseph_Lister,OK – kilde tilføjet,2026-07-09,Dansk Lex-kilde til Listers antiseptiske kirurgi.
Medicin og hverdag,Hvilke to forskere modtog Nobelprisen i 1923 for opdagelsen af insulin?,400,Frederick Banting og John Macleod,Alexander Fleming og Howard Florey,James Watson og Francis Crick,Robert Koch og Emil von Behring,,,,The Nobel Prize in Physiology or Medicine 1923,https://www.nobelprize.org/prizes/medicine/1923/summary/,OK – kilde tilføjet,2026-07-09,Nobel-kilde til Banting og Macleod og insulin.
Elektronik og computere,Hvilken britisk elektronisk computer blev bygget til kodebrydning under Anden Verdenskrig?,100,Colossus,UNIVAC I,Z3,EDSAC,,,,Colossus computer - Wikipedia,https://en.wikipedia.org/wiki/Colossus_computer,OK – kilde tilføjet,2026-07-09,Kilde til Colossus og kodebrydning under Anden Verdenskrig.
Elektronik og computere,Hvilke to personer ledede udviklingen af ENIAC?,200,John Mauchly og J. Presper Eckert,John Bardeen og Walter Brattain,Vint Cerf og Bob Kahn,Ken Thompson og Dennis Ritchie,,,,"ENIAC | History, Computer, Stands For, Machine, & Facts | Britannica",https://www.britannica.com/technology/ENIAC,OK – kilde tilføjet,2026-07-09,"Britannica-kilde til ENIAC, Mauchly og Eckert."
Elektronik og computere,Hvilken maskine fra Konrad Zuse fra 1941 regnes som en tidlig fungerende programmerbar digital computer?,300,Z3,ENIAC,Colossus,Mark I,,,,Konrad Zuse – Lex,https://lex.dk/Konrad_Zuse,OK – kilde tilføjet,2026-07-09,Dansk Lex-kilde til Zuse og Z3.
