Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Renæssance og barok,Hvem komponerede værket “Missa Papae Marcelli”?,100,Giovanni Pierluigi da Palestrina,Claudio Monteverdi,Thomas Tallis,Josquin des Prez,,,,Wikipedia – Missa Papae Marcelli,https://en.wikipedia.org/wiki/Missa_Papae_Marcelli,OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
Renæssance og barok,Hvem komponerede værket “Spem in alium”?,200,Thomas Tallis,Claudio Monteverdi,Giovanni Pierluigi da Palestrina,Josquin des Prez,,,,Wikipedia – Spem in alium,https://en.wikipedia.org/wiki/Spem_in_alium,OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
Renæssance og barok,Hvem komponerede værket “Ave Maria … virgo serena”?,300,Josquin des Prez,Claudio Monteverdi,Giovanni Pierluigi da Palestrina,Thomas Tallis,,,,Wikipedia – Ave Maria ... virgo serena,https://en.wikipedia.org/wiki/Ave_Maria_..._virgo_serena,OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
Renæssance og barok,Hvem komponerede værket “Goldbergvariationerne”?,400,Johann Sebastian Bach,Georg Friedrich Händel,Antonio Vivaldi,Henry Purcell,,,,Wikipedia – Goldberg Variations,https://en.wikipedia.org/wiki/Goldberg_Variations,OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
Klassik og tidlig romantik,Hvem komponerede værket “Skabelsen”?,100,Joseph Haydn,Wolfgang Amadeus Mozart,Ludwig van Beethoven,Franz Schubert,,,,Wikipedia – The Creation (Haydn),https://en.wikipedia.org/wiki/The_Creation_(Haydn),OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
Klassik og tidlig romantik,Hvem komponerede værket “Don Giovanni”?,200,Wolfgang Amadeus Mozart,Joseph Haydn,Ludwig van Beethoven,Franz Schubert,,,,Wikipedia – Don Giovanni,https://en.wikipedia.org/wiki/Don_Giovanni,OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
Klassik og tidlig romantik,Hvem komponerede værket “Fidelio”?,300,Ludwig van Beethoven,Joseph Haydn,Wolfgang Amadeus Mozart,Franz Schubert,,,,Wikipedia – Fidelio,https://en.wikipedia.org/wiki/Fidelio,OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
Klassik og tidlig romantik,Hvem komponerede værket “Winterreise”?,400,Franz Schubert,Joseph Haydn,Wolfgang Amadeus Mozart,Ludwig van Beethoven,,,,Wikipedia – Winterreise,https://en.wikipedia.org/wiki/Winterreise,OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
Romantik og nationalromantik,Hvem komponerede værket “Ouverturen til En skærsommernatsdrøm”?,100,Felix Mendelssohn,Frédéric Chopin,Franz Liszt,Robert Schumann,,,,Wikipedia – A Midsummer Night's Dream overture,https://en.wikipedia.org/wiki/A_Midsummer_Night%27s_Dream_overture,OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
Romantik og nationalromantik,Hvem komponerede værket “Ein deutsches Requiem”?,200,Johannes Brahms,Pjotr Tjajkovskij,Antonín Dvořák,Bedřich Smetana,,,,Wikipedia – A German Requiem,https://en.wikipedia.org/wiki/A_German_Requiem,OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
