Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Kroppe og tilpasninger,Hvilket pattedyr har bevægelige knogleplader som ydre panser?,100,bæltedyr,jordsvin,myresluger,pangolin,,,,Wikipedia – Armadillo,https://en.wikipedia.org/wiki/Armadillo,OK,2026-07-09,Åben artikel om bæltedyrs knogleplader/ydre panser.
Kroppe og tilpasninger,Hvilken ørkenræv bruger meget store ører til både hørelse og varmeafgivelse?,200,fennek,polarræv,mårhund,ørkenlos,,,,Wikipedia – Fennec fox,https://en.wikipedia.org/wiki/Fennec_fox,OK,2026-07-09,Åben artikel om fennekens store ører til hørelse og varmetab.
Kroppe og tilpasninger,"Hvilket pattedyr lever i kolonier med en reproducerende dronning på en måde, der minder om eusociale insekter?",300,nøgen muldvarper,præriehund,jordegern,muldvarp,,,,Wikipedia – Naked mole-rat,https://en.wikipedia.org/wiki/Naked_mole-rat,OK,2026-07-09,Åben artikel om nøgen muldvarper og eusocial kolonistruktur med dronning.
Kroppe og tilpasninger,Hvorfor ser en blobfisk ofte markant anderledes ud på fotografier fra overfladen end i dybhavet?,400,trykfald beskadiger og deformerer kroppen,den skifter køn i sollys,den puster sig med luft,den smelter ved højere saltindhold,,,,Wikipedia – Blobfish,https://en.wikipedia.org/wiki/Blobfish,OK,2026-07-09,Åben artikel om blobfiskens dybhavskrop og deformering ved trykfald på overfladen.
Kroppe og tilpasninger,Hvilken abeart er kendt for hannens meget store hængende næse?,500,næseabe,mandril,brøleabe,uakari,,,,Wikipedia – Proboscis monkey,https://en.wikipedia.org/wiki/Proboscis_monkey,OK,2026-07-09,Åben artikel om næseaben og hannens store næse.
Kroppe og tilpasninger,"Hvilken lemur bruger en lang, tynd langfinger til at hente larver ud af træ?",600,aye-aye,indri,kattalemur,sifaka,,,,Wikipedia – Aye-aye,https://en.wikipedia.org/wiki/Aye-aye,OK,2026-07-09,Åben artikel om aye-aye og den specialiserede lange finger til fødesøgning.
Kroppe og tilpasninger,"Hvilket antilopelignende dyr har en stor, fleksibel næse, som filtrerer støv og opvarmer kold luft?",700,saiga,okapi,gerenuk,gnu,,,,Wikipedia – Saiga antelope,https://en.wikipedia.org/wiki/Saiga_antelope,OK,2026-07-09,Åben artikel om saigaantilopens fleksible næse og dens funktion.
Levesteder og udbredelse,På hvilket kontinent lever kapivaren naturligt?,100,Sydamerika,Europa,Asien,Afrika,,,,Wikipedia – Capybara,https://en.wikipedia.org/wiki/Capybara,OK,2026-07-09,Åben artikel om kapivaren som naturligt udbredt i Sydamerika.
Levesteder og udbredelse,I hvilket område lever moskusoksen naturligt?,200,arktiske egne,Amazonas,Sahara,Sydøstasien,,,,Wikipedia – Muskox,https://en.wikipedia.org/wiki/Muskox,OK,2026-07-09,Åben artikel om moskusoksens arktiske udbredelse.
Levesteder og udbredelse,I hvilke varme havområder lever dugongen?,300,Indo-Stillehavsområdet,Nordatlanten,Middelhavet,Østersøen,,,,Wikipedia – Dugong,https://en.wikipedia.org/wiki/Dugong,OK,2026-07-09,Åben artikel om dugongens udbredelse i Indo-Stillehavsområdet.
