Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Fødsel og udvikling,"Hvornår anbefaler Merck, at en redekasse sættes ind efter en planlagt parring?",100,omkring dag 28-29,på dag 1,efter fødslen,når ungerne er 6 uger,,,,Merck Veterinary Manual – Management of Rabbits,https://www.merckvetmanual.com/exotic-and-laboratory-animals/rabbits/management-of-rabbits,OK,2026-07-09,"Åben veterinær reference. Underbygger reproduktion, drægtighed, redekasse, kindling, kit/doe/buck, ungernes udvikling, håndopmadning, fravænning, håndtering, neutralisering og basal forebyggende pleje."
Fødsel og udvikling,Hvor hurtigt kan en hunkanin biologisk blive drægtig igen efter en fødsel?,200,inden for omkring et døgn,først efter et år,først når ungerne er voksne,ikke før næste vinter,,,,Merck Veterinary Manual – Management of Rabbits,https://www.merckvetmanual.com/exotic-and-laboratory-animals/rabbits/management-of-rabbits,OK,2026-07-09,"Åben veterinær reference. Underbygger reproduktion, drægtighed, redekasse, kindling, kit/doe/buck, ungernes udvikling, håndopmadning, fravænning, håndtering, neutralisering og basal forebyggende pleje."
Fødsel og udvikling,Hvor længe dier en kaninunge typisk ved en enkelt diegivning?,300,mindre end få minutter,omkring en time,hele natten,seks timer,,,,Merck Veterinary Manual – Management of Rabbits,https://www.merckvetmanual.com/exotic-and-laboratory-animals/rabbits/management-of-rabbits,OK,2026-07-09,"Åben veterinær reference. Underbygger reproduktion, drægtighed, redekasse, kindling, kit/doe/buck, ungernes udvikling, håndopmadning, fravænning, håndtering, neutralisering og basal forebyggende pleje."
Fødsel og udvikling,Hvor ofte dier moderen typisk sine unger?,400,én eller to gange i døgnet,hver halve time,kun én gang om ugen,konstant hele dagen,,,,Merck Veterinary Manual – Management of Rabbits,https://www.merckvetmanual.com/exotic-and-laboratory-animals/rabbits/management-of-rabbits,OK,2026-07-09,"Åben veterinær reference. Underbygger reproduktion, drægtighed, redekasse, kindling, kit/doe/buck, ungernes udvikling, håndopmadning, fravænning, håndtering, neutralisering og basal forebyggende pleje."
Fødsel og udvikling,Hvorfor behøver kaninunger normalt kun korte diegivninger?,500,kaninmælk er meget næringsrig,ungerne lever mest af vand,de kan fordøje hø fra fødslen,moderen har ingen mælk om dagen,,,,Merck Veterinary Manual – Management of Rabbits,https://www.merckvetmanual.com/exotic-and-laboratory-animals/rabbits/management-of-rabbits,OK,2026-07-09,"Åben veterinær reference. Underbygger reproduktion, drægtighed, redekasse, kindling, kit/doe/buck, ungernes udvikling, håndopmadning, fravænning, håndtering, neutralisering og basal forebyggende pleje."
Fødsel og udvikling,Hvornår fravænnes tamkaninunger typisk helt?,600,omkring 6 uger,ved 3 dage,ved 6 måneder,ved 1 år,,,,Merck Veterinary Manual – Management of Rabbits,https://www.merckvetmanual.com/exotic-and-laboratory-animals/rabbits/management-of-rabbits,OK,2026-07-09,"Åben veterinær reference. Underbygger reproduktion, drægtighed, redekasse, kindling, kit/doe/buck, ungernes udvikling, håndopmadning, fravænning, håndtering, neutralisering og basal forebyggende pleje."
Fødsel og udvikling,"Hvad er et almindeligt tegn på, at en nyfødt kaninunge har diet?",700,en rund og fyldig bug,åbne øjne ved fødslen,fuldt udviklede fortænder,meget lange kløer,,,,Merck Veterinary Manual – Management of Rabbits,https://www.merckvetmanual.com/exotic-and-laboratory-animals/rabbits/management-of-rabbits,OK,2026-07-09,"Åben veterinær reference. Underbygger reproduktion, drægtighed, redekasse, kindling, kit/doe/buck, ungernes udvikling, håndopmadning, fravænning, håndtering, neutralisering og basal forebyggende pleje."
Rede og moderpleje,Hvorfor bør en redekasse ikke sættes ind alt for tidligt ved planlagt avl?,100,den kan blive forurenet med urin og afføring,den gør drægtigheden dobbelt så lang,den stopper pelsvæksten,den får ungerne til at åbne øjnene for tidligt,,,,Merck Veterinary Manual – Management of Rabbits,https://www.merckvetmanual.com/exotic-and-laboratory-animals/rabbits/management-of-rabbits,OK,2026-07-09,"Åben veterinær reference. Underbygger reproduktion, drægtighed, redekasse, kindling, kit/doe/buck, ungernes udvikling, håndopmadning, fravænning, håndtering, neutralisering og basal forebyggende pleje."
Rede og moderpleje,Hvilket materiale bør være rent og støvfrit i en rede?,200,strøelse og hø,motorolie,malingsstøv,cementpulver,,,,Merck Veterinary Manual – Management of Rabbits,https://www.merckvetmanual.com/exotic-and-laboratory-animals/rabbits/management-of-rabbits,OK,2026-07-09,"Åben veterinær reference. Underbygger reproduktion, drægtighed, redekasse, kindling, kit/doe/buck, ungernes udvikling, håndopmadning, fravænning, håndtering, neutralisering og basal forebyggende pleje."
Rede og moderpleje,Hvad er en vigtig grund til at lade moderen have mulighed for at gå væk fra reden?,300,det svarer til hendes naturlige adfærd,det gør mælken mindre næringsrig,det tvinger ungerne til at spise pellets,det forhindrer dem i at få pels,,,,Rabbit Welfare Association & Fund – What to Do About Accidental Rabbit Litters,https://rabbitwelfare.co.uk/welfare-need/accidental-litters/,OK,2026-07-09,"Åben kaninvelfærdsside. Underbygger moderens korte diegivning, at hun opholder sig væk fra reden, fede maver, kitternes udvikling, kritisk socialiseringsperiode og håndtering af uplanlagte kuld."
