Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Ord og udtryk,Hvad betyder det tyske ord eller udtryk ‘gestern’?,100,i går,mandag,vi ses i morgen,snart,,,,Wiktionary – gestern,https://en.wiktionary.org/wiki/gestern,OK,2026-07-09,"Åben ordbogsartikel. Underbygger betydningen, kønnet, bøjningen eller brugen af det tyske ord eller udtryk."
Ord og udtryk,Hvad betyder det tyske ord eller udtryk ‘bald’?,200,snart,mandag,vi ses i morgen,i går,,,,Wiktionary – bald,https://en.wiktionary.org/wiki/bald,OK,2026-07-09,"Åben ordbogsartikel. Underbygger betydningen, kønnet, bøjningen eller brugen af det tyske ord eller udtryk."
Ord og udtryk,Hvad betyder det tyske ord eller udtryk ‘kaufen’?,300,købe,sælge,lede efter,finde,,,,Wiktionary – kaufen,https://en.wiktionary.org/wiki/kaufen,OK,2026-07-09,"Åben ordbogsartikel. Underbygger betydningen, kønnet, bøjningen eller brugen af det tyske ord eller udtryk."
Ord og udtryk,Hvad betyder det tyske ord eller udtryk ‘verkaufen’?,400,sælge,købe,lede efter,finde,,,,Wiktionary – verkaufen,https://en.wiktionary.org/wiki/verkaufen,OK,2026-07-09,"Åben ordbogsartikel. Underbygger betydningen, kønnet, bøjningen eller brugen af det tyske ord eller udtryk."
Ord og udtryk,Hvad betyder det tyske ord eller udtryk ‘suchen’?,500,lede efter,købe,sælge,finde,,,,Wiktionary – suchen,https://en.wiktionary.org/wiki/suchen,OK,2026-07-09,"Åben ordbogsartikel. Underbygger betydningen, kønnet, bøjningen eller brugen af det tyske ord eller udtryk."
Ord og udtryk,Hvad betyder det tyske ord eller udtryk ‘finden’?,600,finde,købe,sælge,lede efter,,,,Wiktionary – finden,https://en.wiktionary.org/wiki/finden,OK,2026-07-09,"Åben ordbogsartikel. Underbygger betydningen, kønnet, bøjningen eller brugen af det tyske ord eller udtryk."
Ord og udtryk,Hvad betyder det tyske ord eller udtryk ‘glücklich’?,700,glad,træt,vred,overrasket,,,,Wiktionary – glücklich,https://en.wiktionary.org/wiki/gl%C3%BCcklich,OK,2026-07-09,"Åben ordbogsartikel. Underbygger betydningen, kønnet, bøjningen eller brugen af det tyske ord eller udtryk."
Grammatik og udtale,"Hvor står infinitiven normalt, når et modalverbum bruges i en hovedsætning?",100,sidst i sætningen,før subjektet,umiddelbart efter subjektet,mellem artikel og substantiv,,,,Dartmouth German Grammar – Modal Auxiliaries,https://germanstudiesdepartmenaluser.host.dartmouth.edu/Verbs/Modals.html,OK,2026-07-09,Åben tyskgrammatisk reference. Forklarer modalverber og infinitiven sidst i sætningen.
Grammatik og udtale,Hvor står det bøjede verbum normalt i en almindelig tysk hovedsætning?,200,på anden plads,altid først,altid sidst,altid på tredje plads,,,,Dartmouth German Grammar – Word Order in Main Clauses,https://germanstudiesdepartmenaluser.host.dartmouth.edu/WordOrder/MainClauses.html,OK,2026-07-09,Åben tyskgrammatisk reference. Forklarer verbets andenplads i tyske hovedsætninger.
Grammatik og udtale,Hvor står det bøjede verbum normalt i en ledsætning med “weil”?,300,sidst,på anden plads,før “weil”,mellem subjekt og artikel,,,,Grimm Grammar – Subordinierende Konjunktionen,https://coerll.utexas.edu/gg/gr/con_04.html,OK,2026-07-09,Åben tyskgrammatisk reference. Forklarer at det bøjede verbum står sidst i ledsætninger med underordnende konjunktioner som weil.
