Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Værtsbyer og år,Hvilken by var vært for sommer-OL i 1960?,100,Rom,Milano,Napoli,Firenze,,,,Olympics.com – Rome 1960,https://www.olympics.com/en/olympic-games/rome-1960,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
Værtsbyer og år,Hvilken by var vært for sommer-OL i 1952?,200,Helsinki,Stockholm,Oslo,København,,,,Olympics.com – Helsinki 1952,https://www.olympics.com/en/olympic-games/helsinki-1952,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
Værtsbyer og år,Hvilken by var hovedvært for sommer-OL i 1956?,300,Melbourne,Sydney,Auckland,Canberra,,,,Olympics.com – Melbourne 1956,https://www.olympics.com/en/olympic-games/melbourne-1956,OK,2026-07-09,Officiel OL-side for Melbourne 1956. Underbygger hovedværtskabet for sommerlegene.
Værtsbyer og år,Hvilken by var vært for sommer-OL i 1936?,400,Berlin,München,Hamborg,Köln,,,,Olympics.com – Berlin 1936,https://www.olympics.com/en/olympic-games/berlin-1936,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
Værtsbyer og år,Hvilken by var vært for sommer-OL i 1928?,500,Amsterdam,Rotterdam,Bruxelles,Antwerpen,,,,Olympics.com – Amsterdam 1928,https://www.olympics.com/en/olympic-games/amsterdam-1928,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
Værtsbyer og år,Hvilken by var vært for sommer-OL i 1924?,600,Paris,Lyon,Marseille,Nice,,,,Olympics.com – Paris 1924,https://www.olympics.com/en/olympic-games/paris-1924,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
Værtsbyer og år,Hvilken by var vært for sommer-OL i 1980?,700,Moskva,Leningrad,Kyiv,Minsk,,,,Olympics.com – Moscow 1980,https://www.olympics.com/en/olympic-games/moscow-1980,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
Sportsgrene og discipliner,Hvilken olympisk kampsport har rødder i Korea og lægger stor vægt på spark?,100,taekwondo,judo,karate,brydning,,,,Olympics.com – Taekwondo,https://www.olympics.com/en/sports/taekwondo/,OK,2026-07-09,Officiel OL-sportside. Underbygger taekwondo som koreansk kampsport med stor vægt på spark.
Sportsgrene og discipliner,Hvilke tre våben bruges i olympisk fægtning?,200,"fleuret, kårde og sabel","rapir, lanse og dolk","sabel, spyd og skjold","kårde, bue og fleuret",,,,Olympics.com – Fencing,https://www.olympics.com/en/sports/fencing/,OK,2026-07-09,"Officiel OL-sportside. Underbygger olympisk fægtning med fleuret, kårde og sabel."
Sportsgrene og discipliner,Hvilke fire svømmearter indgår i individuel medley?,300,"butterfly, rygcrawl, brystsvømning og fri","crawl, hundesvømning, rygcrawl og dykning","butterfly, vandpolo, bryst og fri","ryg, bryst, synkronsvømning og fri",,,,World Aquatics – Swimming rules,https://www.worldaquatics.com/swimming/rules,OK,2026-07-09,"Officiel regelkilde. Underbygger individuel medley med butterfly, rygcrawl, brystsvømning og fri crawl/freestyle."
Sportsgrene og discipliner,Hvilken atletikdisciplin består af ti øvelser for mænd i det traditionelle olympiske program?,400,tikamp,syvkamp,femkamp,triatlon,,,,World Athletics – Combined Events,https://worldathletics.org/disciplines/combined-events/combined-events,OK,2026-07-09,Officiel atletikside. Underbygger tikamp som traditionel olympisk flerøvelse for mænd.
Sportsgrene og discipliner,Hvilken atletikdisciplin bruger en fleksibel stang til at passere en overligger?,500,stangspring,højdespring,længdespring,trespring,,,,World Athletics – Pole Vault,https://worldathletics.org/disciplines/jumps/pole-vault,OK,2026-07-09,Officiel atletikside. Underbygger stangspring som disciplin med fleksibel stang og overligger.
Sportsgrene og discipliner,Hvilken atletikdisciplin omfatter barrierer og en vandgrav?,600,3000 meter forhindringsløb,400 meter hæk,maraton,kapgang,,,,World Athletics – 3000 Metres Steeplechase,https://worldathletics.org/disciplines/middlelong/3000-metres-steeplechase,OK,2026-07-09,Officiel atletikside. Underbygger 3000 m forhindringsløb med barrierer og vandgrav.
Symboler og organisation,Hvor tændes den olympiske flamme traditionelt før en moderne fakkelstafet?,100,Olympia i Grækenland,Athen Stadion,Lausanne,Delfi,,,,IOC – Olympic flame and torch relay,https://www.olympics.com/ioc/olympic-flame-and-torch-relay,OK,2026-07-09,Officiel IOC-side. Underbygger at den olympiske flamme traditionelt tændes i Olympia i Grækenland.
Symboler og organisation,Ved hvilke sommerlege blev den moderne olympiske fakkelstafet første gang gennemført?,200,Berlin 1936,Paris 1924,London 1948,Athen 1896,,,,Olympics.com – Berlin 1936 Olympic Torch Relay,https://www.olympics.com/en/olympic-games/berlin-1936/torch-relay,OK,2026-07-09,Officiel OL-side. Underbygger at den moderne fakkelstafet blev gennemført ved Berlin 1936.
Symboler og organisation,Ved hvilke lege blev den olympiske ed første gang aflagt?,300,Antwerpen 1920,Stockholm 1912,Paris 1924,Amsterdam 1928,,,,Wikipedia – Olympic Oath,https://en.wikipedia.org/wiki/Olympic_Oath,OK,2026-07-09,Åben artikel om den olympiske ed. Underbygger at eden første gang blev aflagt ved Antwerpen 1920.
Symboler og organisation,Ved hvilke lege blev det olympiske flag med de fem ringe første gang hejst ved legene?,400,Antwerpen 1920,Paris 1900,London 1908,Berlin 1936,,,,Wikipedia – Olympic symbols,https://en.wikipedia.org/wiki/Olympic_symbols,OK,2026-07-09,Åben artikel om olympiske symboler. Underbygger at flaget med de fem ringe blev brugt ved legene i Antwerpen 1920.
Symboler og organisation,Hvad hed den første officielle olympiske maskot?,500,Waldi,Misha,Sam,Cobi,,,,Wikipedia – Waldi,https://en.wikipedia.org/wiki/Waldi,OK,2026-07-09,Åben artikel om Waldi. Underbygger Waldi som første officielle olympiske maskot ved München 1972.
Symboler og organisation,Ved hvilke lege var gravhunden Waldi officiel maskot?,600,München 1972,Montréal 1976,Moskva 1980,Los Angeles 1984,,,,Wikipedia – Waldi,https://en.wikipedia.org/wiki/Waldi,OK,2026-07-09,Åben artikel om Waldi. Underbygger Waldi som første officielle olympiske maskot ved München 1972.
Atleter og præstationer,Hvilken skøjteløber vandt alle fem herredistancer ved vinter-OL i 1980?,100,Eric Heiden,Johan Olav Koss,Sven Kramer,Ard Schenk,,,,Olympics.com – Moscow 1980,https://www.olympics.com/en/olympic-games/moscow-1980,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
Atleter og præstationer,Hvilken kunstskøjteløber vandt tre olympiske guldmedaljer i træk fra 1928 til 1936?,200,Sonja Henie,Katarina Witt,Peggy Fleming,Irina Rodnina,,,,Olympics.com – Amsterdam 1928,https://www.olympics.com/en/olympic-games/amsterdam-1928,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
