Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Grækenland og Rom,Hvad hedder Zeus i den romerske gudeverden?,100,Jupiter,Saturn,Mars,Neptun,,,,Wikipedia – Jupiter (god),https://en.wikipedia.org/wiki/Jupiter_(god),OK,2026-07-09,Åben artikel der underbygger den romerske gud og koblingen til den græske parallel i spørgsmålet.
Grækenland og Rom,Hvad hedder Hera i den romerske gudeverden?,200,Juno,Diana,Minerva,Ceres,,,,Wikipedia – Juno (mythology),https://en.wikipedia.org/wiki/Juno_(mythology),OK,2026-07-09,Åben artikel der underbygger den romerske gud og koblingen til den græske parallel i spørgsmålet.
Grækenland og Rom,Hvad hedder Poseidon i den romerske gudeverden?,300,Neptun,Merkur,Vulkan,Janus,,,,Wikipedia – Neptune (mythology),https://en.wikipedia.org/wiki/Neptune_(mythology),OK,2026-07-09,Åben artikel der underbygger den romerske gud og koblingen til den græske parallel i spørgsmålet.
Grækenland og Rom,Hvad hedder Ares i den romerske gudeverden?,400,Mars,Apollo,Pluto,Bacchus,,,,Wikipedia – Mars (mythology),https://en.wikipedia.org/wiki/Mars_(mythology),OK,2026-07-09,Åben artikel der underbygger den romerske gud og koblingen til den græske parallel i spørgsmålet.
Grækenland og Rom,Hvad hedder Afrodite i den romerske gudeverden?,500,Venus,Vesta,Juno,Diana,,,,Wikipedia – Venus (mythology),https://en.wikipedia.org/wiki/Venus_(mythology),OK,2026-07-09,Åben artikel der underbygger den romerske gud og koblingen til den græske parallel i spørgsmålet.
Grækenland og Rom,Hvad hedder Hermes i den romerske gudeverden?,600,Merkur,Janus,Vulkan,Saturn,,,,Wikipedia – Mercury (mythology),https://en.wikipedia.org/wiki/Mercury_(mythology),OK,2026-07-09,Åben artikel der underbygger den romerske gud og koblingen til den græske parallel i spørgsmålet.
Grækenland og Rom,Hvad hedder Athene i den romerske gudeverden?,700,Minerva,Ceres,Juno,Vesta,,,,Wikipedia – Minerva,https://en.wikipedia.org/wiki/Minerva,OK,2026-07-09,Åben artikel der underbygger den romerske gud og koblingen til den græske parallel i spørgsmålet.
Egyptens gudeverden,Hvilken gudinde er søster til Isis og Osiris og ledsager ofte døderitualer?,100,Nephthys,Nut,Seshat,Mut,,,,Wikipedia – Nephthys,https://en.wikipedia.org/wiki/Nephthys,OK,2026-07-09,"Åben artikel/museumsoversigt der underbygger den egyptiske guddom, dødsrigsforestilling eller mytiske figur i spørgsmålet."
Egyptens gudeverden,"Hvilken gudinde personificerer sandhed, retfærdighed og kosmisk orden?",200,Maat,Isis,Hathor,Sekhmet,,,,Wikipedia – Maat,https://en.wikipedia.org/wiki/Maat,OK,2026-07-09,"Åben artikel/museumsoversigt der underbygger den egyptiske guddom, dødsrigsforestilling eller mytiske figur i spørgsmålet."
Egyptens gudeverden,Hvad vejes den dødes hjerte imod i domsscenen fra Dødebogen?,300,Maats fjer,en guldmønt,en skarabæ,Osiris’ scepter,,,,Wikipedia – Maat,https://en.wikipedia.org/wiki/Maat,OK,2026-07-09,"Åben artikel om Maat og fjerens rolle i sandhed, orden og domsscenen efter døden."
