Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Ord og udtryk,Hvad betyder det spanske ord eller udtryk ‘ayer’?,100,i går,mandag,vi ses i morgen,snart,,,,Wiktionary – ayer,https://en.wiktionary.org/wiki/ayer,OK,2026-07-09,Åben ordbogsartikel. Underbygger betydningen af det spanske ord eller udtryk.
Ord og udtryk,Hvad betyder det spanske ord eller udtryk ‘pronto’?,200,snart,mandag,vi ses i morgen,i går,,,,Wiktionary – pronto,https://en.wiktionary.org/wiki/pronto,OK,2026-07-09,Åben ordbogsartikel. Underbygger betydningen af det spanske ord eller udtryk.
Ord og udtryk,Hvad betyder det spanske ord eller udtryk ‘comprar’?,300,købe,sælge,lede efter,finde,,,,Wiktionary – comprar,https://en.wiktionary.org/wiki/comprar,OK,2026-07-09,Åben ordbogsartikel. Underbygger betydningen af det spanske ord eller udtryk.
Ord og udtryk,Hvad betyder det spanske ord eller udtryk ‘vender’?,400,sælge,købe,lede efter,finde,,,,Wiktionary – vender,https://en.wiktionary.org/wiki/vender,OK,2026-07-09,Åben ordbogsartikel. Underbygger betydningen af det spanske ord eller udtryk.
Ord og udtryk,Hvad betyder det spanske ord eller udtryk ‘buscar’?,500,lede efter,købe,sælge,finde,,,,Wiktionary – buscar,https://en.wiktionary.org/wiki/buscar,OK,2026-07-09,Åben ordbogsartikel. Underbygger betydningen af det spanske ord eller udtryk.
Ord og udtryk,Hvad betyder det spanske ord eller udtryk ‘encontrar’?,600,finde,købe,sælge,lede efter,,,,Wiktionary – encontrar,https://en.wiktionary.org/wiki/encontrar,OK,2026-07-09,Åben ordbogsartikel. Underbygger betydningen af det spanske ord eller udtryk.
Ord og udtryk,Hvad betyder det spanske ord eller udtryk ‘contento’?,700,glad,træt,vred,overrasket,,,,Wiktionary – contento,https://en.wiktionary.org/wiki/contento,OK,2026-07-09,Åben ordbogsartikel. Underbygger betydningen af det spanske ord eller udtryk.
Grammatik og udtale,Hvilken sætning betyder “Jeg kan lide bogen”?,100,Me gusta el libro.,Yo gusto el libro.,Me gustan el libro.,El libro me gusto.,,,,SpanishDictionary – Gustar,https://www.spanishdict.com/guide/using-gustar-with-nouns-in-spanish,OK,2026-07-09,"Forklarer konstruktionen med gustar, fx Me gusta el libro."
Grammatik og udtale,Hvordan siger man korrekt “Jeg hedder Ana”?,200,Me llamo Ana.,Yo llamo Ana.,Me llama Ana.,Mi nombre llama Ana.,,,,Wiktionary – llamarse,https://en.wiktionary.org/wiki/llamarse,OK,2026-07-09,Åben bøjnings-/ordbogsartikel. Underbygger udtrykket Me llamo som “jeg hedder”.
Grammatik og udtale,Hvilket direkte objektspronomen kan erstatte “el libro”?,300,lo,le,la,se,,,,SpanishDictionary – Direct Object Pronouns,https://www.spanishdict.com/guide/direct-object-pronouns-in-spanish,OK,2026-07-09,Forklarer direkte objektspronominer som lo/la/los/las.
