Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Symboler og navne,Hvad er det kemiske symbol for fosfor?,100,P,Cl,Fe,Se,,,,Royal Society of Chemistry – Fosfor/phosphorus,https://periodic-table.rsc.org/element/15/phosphorus,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Symboler og navne,Hvilket grundstof har symbolet S?,200,Svovl,Klor,Mangan,Gallium,,,,Royal Society of Chemistry – Svovl/sulfur,https://periodic-table.rsc.org/element/16/sulfur,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Symboler og navne,Hvad er det kemiske symbol for klor?,300,Cl,K,Ni,Kr,,,,Royal Society of Chemistry – Klor/chlorine,https://periodic-table.rsc.org/element/17/chlorine,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Symboler og navne,Hvilket grundstof har symbolet Ar?,400,Argon,Kalium,Kobolt,Arsen,,,,Royal Society of Chemistry – Argon,https://periodic-table.rsc.org/element/18/argon,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Symboler og navne,Hvad er det kemiske symbol for kalium?,500,K,Ti,Zn,Sn,,,,Royal Society of Chemistry – Kalium/potassium,https://periodic-table.rsc.org/element/19/potassium,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Symboler og navne,Hvilket grundstof har symbolet Ca?,600,Calcium,Titan,Kobber,Brom,,,,Royal Society of Chemistry – Calcium,https://periodic-table.rsc.org/element/20/calcium,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Symboler og navne,Hvad er det kemiske symbol for titan?,700,Ti,Mn,Ge,Xe,,,,Royal Society of Chemistry – Titan/titanium,https://periodic-table.rsc.org/element/22/titanium,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Atomnumre og system,Hvad er atomnummeret for kalium?,100,19,20,18,21,,,,Royal Society of Chemistry – Kalium/potassium,https://periodic-table.rsc.org/element/19/potassium,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Atomnumre og system,Hvad er atomnummeret for calcium?,200,20,21,19,22,,,,Royal Society of Chemistry – Calcium,https://periodic-table.rsc.org/element/20/calcium,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Atomnumre og system,Hvad er atomnummeret for titan?,300,22,23,21,24,,,,Royal Society of Chemistry – Titan/titanium,https://periodic-table.rsc.org/element/22/titanium,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Atomnumre og system,Hvad er atomnummeret for krom?,400,24,25,23,26,,,,Royal Society of Chemistry – Krom/chromium,https://periodic-table.rsc.org/element/24/chromium,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Atomnumre og system,Hvad er atomnummeret for mangan?,500,25,26,24,27,,,,Royal Society of Chemistry – Mangan/manganese,https://periodic-table.rsc.org/element/25/manganese,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Atomnumre og system,Hvad er atomnummeret for jern?,600,26,27,25,28,,,,Royal Society of Chemistry – Jern/iron,https://periodic-table.rsc.org/element/26/iron,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Grupper og egenskaber,Hvilket metal er det mest udbredte i Jordens skorpe?,100,Aluminium,Jern,Kobber,Calcium,,,,USGS – Aluminum in the Earth’s crust,https://pubs.usgs.gov/sir/2017/5118/elements/Aluminum/Al_txt.html,OK,2026-07-09,USGS-kilde. Underbygger aluminium som det mest udbredte metal i Jordens skorpe.
Grupper og egenskaber,Hvilket grundstof kan danne både diamant og grafit?,200,Kulstof,Silicium,Svovl,Bor,,,,Lex – carbon,https://lex.dk/carbon,OK,2026-07-09,"Dansk nationalleksikon. Underbygger carbon/kulstof, diamant og grafit, herunder grafit i blyanter."
Grupper og egenskaber,Hvilket grundstof er ferromagnetisk ved stuetemperatur sammen med jern og kobolt?,300,Nikkel,Kobber,Zink,Sølv,,,,Lex – metal,https://lex.dk/metal,OK,2026-07-09,"Dansk nationalleksikon. Underbygger bl.a. at jern, cobalt og nikkel er ferromagnetiske metaller."
Grupper og egenskaber,Hvilket grundstof har den højeste atommasse blandt de naturligt forekommende ædelgasser?,400,Radon,Xenon,Krypton,Argon,,,,Lex – ædelgasser,https://lex.dk/%C3%A6delgasser,OK,2026-07-09,"Dansk nationalleksikon. Underbygger gruppe 18 og ædelgasserne helium, neon, argon, krypton, xenon og radon."
Grupper og egenskaber,Hvilket grundstof ligger direkte under fluor i gruppe 17?,500,Klor,Brom,Ilt,Neon,,,,Lex – halogener,https://lex.dk/halogener,OK,2026-07-09,"Dansk nationalleksikon. Underbygger gruppe 17 og halogenerne fluor, klor, brom, jod og astat."
Grupper og egenskaber,Hvilket grundstof ligger direkte under natrium i gruppe 1?,600,Kalium,Lithium,Calcium,Magnesium,,,,Lex – alkalimetaller,https://lex.dk/alkalimetaller,OK,2026-07-09,"Dansk nationalleksikon. Underbygger gruppe 1-metallerne lithium, natrium, kalium, rubidium, cæsium og francium."
