Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Retter og hjemsteder,Hvilken Louisiana-ret tilberedes som en krydret risret med kød eller skaldyr?,100,jambalaya,gumbo,po'boy,bananas Foster,,,,Wikipedia – Jambalaya,https://en.wikipedia.org/wiki/Jambalaya,OK,2026-07-09,Åben oversigtsartikel. Underbygger jambalaya som krydret Louisiana-risret med kød eller skaldyr.
Retter og hjemsteder,Hvilken ovnret med aubergine og ofte hakket kød forbindes især med Grækenland og det østlige Middelhav?,200,moussaka,spanakopita,dolma,pastitsio,,,,Wikipedia – Moussaka,https://en.wikipedia.org/wiki/Moussaka,OK,2026-07-09,Åben oversigtsartikel. Underbygger moussaka som ovnret med aubergine og ofte hakket kød i Grækenland/Østmiddelhavet.
Retter og hjemsteder,Hvilken ungarsk ret begyndte som en hyrdegryde med paprika?,300,gullasch,borsjtj,stroganoff,bigosh,,,,Wikipedia – Goulash,https://en.wikipedia.org/wiki/Goulash,OK,2026-07-09,Åben oversigtsartikel. Underbygger gullasch/goulash som ungarsk hyrdegryde med paprika.
Retter og hjemsteder,Hvilke fyldte dejlommer forbindes især med polsk køkken?,400,pierogi,pelmeni,gnocchi,ravioli,,,,Wikipedia – Pierogi,https://en.wikipedia.org/wiki/Pierogi,OK,2026-07-09,Åben oversigtsartikel. Underbygger pierogi som fyldte dejlommer forbundet med polsk køkken.
Retter og hjemsteder,Hvilken rødbedesuppe er stærkt forbundet med ukrainsk madkultur?,500,borsjtj,soljanka,okroshka,shchi,,,,Wikipedia – Borscht,https://en.wikipedia.org/wiki/Borscht,OK,2026-07-09,Åben oversigtsartikel. Underbygger borsjtj/borscht som rødbedesuppe stærkt forbundet med ukrainsk madkultur.
Retter og hjemsteder,"Hvilket syrnet, svampet fladbrød af teff forbindes med Etiopien og Eritrea?",600,injera,naan,lavash,pita,,,,Wikipedia – Injera,https://en.wikipedia.org/wiki/Injera,OK,2026-07-09,"Åben oversigtsartikel. Underbygger injera som syrnet, svampet fladbrød af teff i Etiopien og Eritrea."
Retter og hjemsteder,"Hvilken risret med tomat, løg og krydderier er udbredt i Vestafrika?",700,jollof-ris,pilaf,biryani,risotto,,,,Wikipedia – Jollof rice,https://en.wikipedia.org/wiki/Jollof_rice,OK,2026-07-09,"Åben oversigtsartikel. Underbygger jollof-ris som vestafrikansk risret med tomat, løg og krydderier."
Ingredienser og teknikker,Hvordan fremstilles tofu grundlæggende?,100,sojamælk koaguleres og presses,sojabønner ristes og males,soyoghurt frysetørres,sojaolie piskes med vand,,,,Wikipedia – Tofu,https://en.wikipedia.org/wiki/Tofu,OK,2026-07-09,"Åben oversigtsartikel. Underbygger tofu som koaguleret sojamælk, der presses til blokke."
Ingredienser og teknikker,Hvad er tempeh?,200,fermenterede sojabønner samlet i en fast kage,kogte risnudler,en sød bønnepasta,en klar fiskebouillon,,,,Wikipedia – Tempeh,https://en.wikipedia.org/wiki/Tempeh,OK,2026-07-09,Åben oversigtsartikel. Underbygger tempeh som fermenterede sojabønner samlet i en fast kage.
Ingredienser og teknikker,Hvad var garum i antikkens middelhavskøkken?,300,en fermenteret fiskesauce,en type fladbrød,en honningvin,en olivenkage,,,,Wikipedia – Garum,https://en.wikipedia.org/wiki/Garum,OK,2026-07-09,Åben oversigtsartikel. Underbygger garum som fermenteret fiskesauce i antikkens middelhavskøkken.
