Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Klima og drivhuseffekt,Hvor lang periode bruges normalt til en standard klimanormal?,100,30 år,3 år,10 år,100 år,,,,WMO – Climatological Normals,https://community.wmo.int/site/knowledge-hub/programmes-and-initiatives/climate-services/wmo-climatological-normals,OK,2026-07-09,WMO-side. Underbygger standardklimanormaler som 30-årige gennemsnit.
Klima og drivhuseffekt,Hvad er et kulstofdræn?,200,"et reservoir, der optager mere kulstof, end det afgiver","en skorsten, der udleder røg",et instrument til at måle vind,en type fossilt brændstof,,,,IPCC SR1.5 – Glossary,https://www.ipcc.ch/sr15/chapter/glossary/,OK,2026-07-09,"IPCC-ordliste. Underbygger centrale klimabegreber som mitigation, adaptation, net zero, carbon budget, carbon sink/source, resilience, climate model og tipping point."
Klima og drivhuseffekt,Hvad er en kulstofkilde?,300,"et reservoir eller en proces, der afgiver mere kulstof, end den optager","et område, der altid binder al metan",en skov uden fotosyntese,en måleenhed for havniveau,,,,IPCC SR1.5 – Glossary,https://www.ipcc.ch/sr15/chapter/glossary/,OK,2026-07-09,"IPCC-ordliste. Underbygger centrale klimabegreber som mitigation, adaptation, net zero, carbon budget, carbon sink/source, resilience, climate model og tipping point."
Klima og drivhuseffekt,Hvad er en klimaproxy?,400,"et indirekte spor, der bruges til at rekonstruere tidligere klima","en satellit, der kun måler nutidigt vejr",en politisk aftale om udledninger,et filter til røggasser,,,,IPCC SR1.5 – Glossary,https://www.ipcc.ch/sr15/chapter/glossary/,OK,2026-07-09,"IPCC-ordliste. Underbygger centrale klimabegreber som mitigation, adaptation, net zero, carbon budget, carbon sink/source, resilience, climate model og tipping point."
Klima og drivhuseffekt,Hvilken klimainformation kan årringe blandt andet give?,500,variationer i træets vækst fra år til år,havets saltindhold på stor dybde,Solens præcise masse,Jordens rotationsretning,,,,IPCC SR1.5 – Glossary,https://www.ipcc.ch/sr15/chapter/glossary/,OK,2026-07-09,"IPCC-ordliste. Underbygger centrale klimabegreber som mitigation, adaptation, net zero, carbon budget, carbon sink/source, resilience, climate model og tipping point."
Klima og drivhuseffekt,Hvad kan luftbobler i iskerner fortælle forskere om?,600,fortidens atmosfæriske gasser,Jordens indre kerne,gamle jordskælvs epicentre,fortidens magnetiske poler alene,,,,IPCC SR1.5 – Glossary,https://www.ipcc.ch/sr15/chapter/glossary/,OK,2026-07-09,"IPCC-ordliste. Underbygger centrale klimabegreber som mitigation, adaptation, net zero, carbon budget, carbon sink/source, resilience, climate model og tipping point."
Klima og drivhuseffekt,Hvordan virker is-albedo-feedbacken?,700,"mindre sne og is giver mørkere overflader, som optager mere solenergi",mere is gør havet saltere og stopper vinden,mindre is gør Solen svagere,mere sne øger Jordens afstand til Solen,,,,NREL – Renewable Energy Basics,https://www.nrel.gov/research/re-renewable-energy-basics.html,OK,2026-07-09,NREL-side. Underbygger sol- og vindenergi som vedvarende energikilder uden direkte afbrænding af fossile brændsler under drift.
Menneskelige udledninger,Hvad kan give direkte CO₂-udledning fra bygninger?,100,forbrænding af olie eller gas til opvarmning,sollys gennem vinduer,isolering af loftet,naturlig ventilation,,,,DMI – Kuldioxid (CO₂),https://www.dmi.dk/klima/temaforside-drivhusgasser/kuldioxid-co2,OK,2026-07-09,"Dansk DMI-side. Underbygger CO₂ fra forbrænding af fossile brændsler og biomasse, nedbrydning af organisk stof samt CO₂s lange klimaeffekt."
Menneskelige udledninger,Hvordan kan udvinding og transport af naturgas bidrage til opvarmning ud over CO₂ fra forbrænding?,200,metan kan lække til atmosfæren,naturgas fjerner al vanddamp,rørledninger ændrer Jordens magnetfelt,gassen omdannes altid til ilt,,,,DMI – Kuldioxid (CO₂),https://www.dmi.dk/klima/temaforside-drivhusgasser/kuldioxid-co2,OK,2026-07-09,"Dansk DMI-side. Underbygger CO₂ fra forbrænding af fossile brændsler og biomasse, nedbrydning af organisk stof samt CO₂s lange klimaeffekt."
Menneskelige udledninger,Hvad er sort kulstof?,300,mørke sodpartikler fra ufuldstændig forbrænding,rent kulstof opløst i havvand,en type kulstofholdig bjergart,et andet navn for kuldioxid,,,,IPCC AR6 WG1 – Chapter 6: Short-lived Climate Forcers,https://www.ipcc.ch/report/ar6/wg1/chapter/chapter-6/,OK,2026-07-09,"IPCC-kapitel. Underbygger kortlivede klimadrivere som sort kulstof, troposfærisk ozon, HFC/PFC/SF₆ og luftfartens kondensstriber/cirrusskyer."
Menneskelige udledninger,Hvilken ikke-CO₂-påvirkning fra fly kan bidrage til opvarmning?,400,kondensstriber og ændringer i cirrusskyer,flyets skygge på jorden,kabinetrykket i flyet,radiokommunikation med lufthavnen,,,,DMI – Kuldioxid (CO₂),https://www.dmi.dk/klima/temaforside-drivhusgasser/kuldioxid-co2,OK,2026-07-09,"Dansk DMI-side. Underbygger CO₂ fra forbrænding af fossile brændsler og biomasse, nedbrydning af organisk stof samt CO₂s lange klimaeffekt."
