Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Ord og vendinger,Hvad betyder det engelske ord eller udtryk ‘stubborn’?,100,stædig,lettet,flov,nysgerrig,,,,Wiktionary – stubborn,https://en.wiktionary.org/wiki/stubborn,OK – åbnet,2026-07-09,Åbent ordbogsopslag. Underbygger betydningen af “stubborn”; det danske svar er en elevvenlig oversættelse/parafrase.
Ord og vendinger,Hvad betyder det engelske ord eller udtryk ‘curious’?,200,nysgerrig,lettet,flov,stædig,,,,Wiktionary – curious,https://en.wiktionary.org/wiki/curious,OK – åbnet,2026-07-09,Åbent ordbogsopslag. Underbygger betydningen af “curious”; det danske svar er en elevvenlig oversættelse/parafrase.
Ord og vendinger,Hvad betyder det engelske ord eller udtryk ‘ceiling’?,300,loft,gulv,skuffe,hylde,,,,Wiktionary – ceiling,https://en.wiktionary.org/wiki/ceiling,OK – åbnet,2026-07-09,Åbent ordbogsopslag. Underbygger betydningen af “ceiling”; det danske svar er en elevvenlig oversættelse/parafrase.
Ord og vendinger,Hvad betyder det engelske ord eller udtryk ‘floor’?,400,gulv,loft,skuffe,hylde,,,,Wiktionary – floor,https://en.wiktionary.org/wiki/floor,OK – åbnet,2026-07-09,Åbent ordbogsopslag. Underbygger betydningen af “floor”; det danske svar er en elevvenlig oversættelse/parafrase.
Ord og vendinger,Hvad betyder det engelske ord eller udtryk ‘drawer’?,500,skuffe,loft,gulv,hylde,,,,Wiktionary – drawer,https://en.wiktionary.org/wiki/drawer,OK – åbnet,2026-07-09,Åbent ordbogsopslag. Underbygger betydningen af “drawer”; det danske svar er en elevvenlig oversættelse/parafrase.
Ord og vendinger,Hvad betyder det engelske ord eller udtryk ‘shelf’?,600,hylde,loft,gulv,skuffe,,,,Wiktionary – shelf,https://en.wiktionary.org/wiki/shelf,OK – åbnet,2026-07-09,Åbent ordbogsopslag. Underbygger betydningen af “shelf”; det danske svar er en elevvenlig oversættelse/parafrase.
Ord og vendinger,Hvad betyder det engelske ord eller udtryk ‘departure’?,700,afgang,ankomst,bagage,billetpris,,,,Wiktionary – departure,https://en.wiktionary.org/wiki/departure,OK – åbnet,2026-07-09,Åbent ordbogsopslag. Underbygger betydningen af “departure”; det danske svar er en elevvenlig oversættelse/parafrase.
Grammatik og udtale,Hvilken form betyder “dens” uden apostrof?,100,its,it's,its’,it is’,,,,Wiktionary – its,https://en.wiktionary.org/wiki/its,OK – åbnet,2026-07-09,Åbent ordbogsopslag. Underbygger at “its” er possessiv form uden apostrof: “dens/sin/sit/sine”.
Grammatik og udtale,Hvilken form betyder “de er”?,200,they're,their,there,theirs,,,,Wiktionary – they're,https://en.wiktionary.org/wiki/they%27re,OK – åbnet,2026-07-09,Åbent ordbogsopslag. Underbygger at “they’re” er sammentrækning af “they are”.
Grammatik og udtale,Hvilket ord passer: “How ___ books did you buy?”,300,many,much,little,less,,,,British Council – Countable and uncountable nouns,https://learnenglish.britishcouncil.org/free-resources/grammar/a1-a2/nouns-countable-uncountable,OK – åbnet,2026-07-09,Åben grammatikkilde. Underbygger at “many” bruges med tællelige navneord som “books”.
Grammatik og udtale,Hvilket ord passer: “There is very ___ water left”?,400,little,few,many,fewer,,,,"British Council – Quantifiers: few, a few, little and a bit of",https://learnenglish.britishcouncil.org/free-resources/grammar/a1-a2-grammar/quantifiers-few-a-few-little-a-bit,OK – åbnet,2026-07-09,Åben grammatikkilde. Underbygger at “little” bruges ved mængder af utællelige substantiver som “water”.
Grammatik og udtale,Hvilket ord passer: “I have known her ___ 2019”?,500,since,for,during,from,,,,Wiktionary – since,https://en.wiktionary.org/wiki/since,OK – åbnet,2026-07-09,Åbent ordbogsopslag. Underbygger brugen af “since” om starttidspunktet for en periode.
Grammatik og udtale,Hvilken datoorden er mest almindelig i britisk engelsk?,600,dag–måned–år,måned–dag–år,år–dag–måned,måned–år–dag,,,,British Council IELTS – How to write the date in English,https://takeielts.britishcouncil.org/blog/how-to-write-the-date-in-english,OK – åbnet,2026-07-09,Åben British Council-kilde. Underbygger at britisk datoorden typisk er dag–måned–år.
Litteratur og kultur,Hvilken kunstner eller gruppe forbindes med albummet “Sgt. Pepper’s Lonely Hearts Club Band”?,100,The Beatles,David Bowie,Adele,Amy Winehouse,,,,The Beatles – Sgt. Pepper,https://www.thebeatles.com/sgt-peppers-lonely-hearts-club-band-0,OK – åbnet,2026-07-09,Åben officiel Beatles-side. Underbygger at Sgt. Pepper-albummet er af The Beatles.
