Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Lande og hovedstæder,Hvad er hovedstaden i Irland?,100,Dublin,Luxembourg,Sarajevo,Vaduz,,,,Lex – Europas hovedstæder,https://lex.dk/Europas_hovedst%C3%A6der,OK,2026-07-09,Dansk oversigt fra Lex over europæiske lande og hovedstæder. Underbygger land/hovedstad-relationen i spørgsmålet.
Lande og hovedstæder,Hvilket land har London som hovedstad?,200,Storbritannien,Polen,Albanien,Malta,,,,Lex – Europas hovedstæder,https://lex.dk/Europas_hovedst%C3%A6der,OK,2026-07-09,Dansk oversigt fra Lex over europæiske lande og hovedstæder. Underbygger land/hovedstad-relationen i spørgsmålet.
Lande og hovedstæder,Hvad er hovedstaden i Belgien?,300,Bruxelles,Warszawa,Podgorica,Monaco,,,,Lex – Europas hovedstæder,https://lex.dk/Europas_hovedst%C3%A6der,OK,2026-07-09,Dansk oversigt fra Lex over europæiske lande og hovedstæder. Underbygger land/hovedstad-relationen i spørgsmålet.
Lande og hovedstæder,Hvilket land har Luxembourg som hovedstad?,400,Luxembourg,Slovakiet,Bulgarien,Tyrkiet,,,,Lex – Europas hovedstæder,https://lex.dk/Europas_hovedst%C3%A6der,OK,2026-07-09,Dansk oversigt fra Lex over europæiske lande og hovedstæder. Underbygger land/hovedstad-relationen i spørgsmålet.
Lande og hovedstæder,Hvad er hovedstaden i Østrig?,500,Wien,Bratislava,Skopje,Vatikanstaten,,,,Lex – Europas hovedstæder,https://lex.dk/Europas_hovedst%C3%A6der,OK,2026-07-09,Dansk oversigt fra Lex over europæiske lande og hovedstæder. Underbygger land/hovedstad-relationen i spørgsmålet.
Lande og hovedstæder,Hvilket land har Warszawa som hovedstad?,600,Polen,Slovenien,Moldova,Danmark,,,,Lex – Europas hovedstæder,https://lex.dk/Europas_hovedst%C3%A6der,OK,2026-07-09,Dansk oversigt fra Lex over europæiske lande og hovedstæder. Underbygger land/hovedstad-relationen i spørgsmålet.
Lande og hovedstæder,Hvad er hovedstaden i Tjekkiet?,700,Prag,Ljubljana,Bukarest,Nicosia,,,,Lex – Europas hovedstæder,https://lex.dk/Europas_hovedst%C3%A6der,OK,2026-07-09,Dansk oversigt fra Lex over europæiske lande og hovedstæder. Underbygger land/hovedstad-relationen i spørgsmålet.
Kortet og naturen,Hvad er hovedstaden i Malta?,100,Valletta,Tbilisi,Vilnius,Warszawa,,,,Lex – Europas hovedstæder,https://lex.dk/Europas_hovedst%C3%A6der,OK,2026-07-09,Dansk oversigt fra Lex over europæiske lande og hovedstæder. Underbygger land/hovedstad-relationen i spørgsmålet.
Kortet og naturen,Hvilket land har Nicosia som hovedstad?,200,Cypern,Norge,Spanien,Kroatien,,,,Lex – Europas hovedstæder,https://lex.dk/Europas_hovedst%C3%A6der,OK,2026-07-09,Dansk oversigt fra Lex over europæiske lande og hovedstæder. Underbygger land/hovedstad-relationen i spørgsmålet.
Kortet og naturen,Hvad er hovedstaden i Tyrkiet?,300,Ankara,Oslo,Paris,Bratislava,,,,Lex – Europas hovedstæder,https://lex.dk/Europas_hovedst%C3%A6der,OK,2026-07-09,Dansk oversigt fra Lex over europæiske lande og hovedstæder. Underbygger land/hovedstad-relationen i spørgsmålet.
