Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Byer og kendte steder,Hvilken by er hjemsted for kunstmuseet HEART og en stærk tekstiltradition?,100,Herning,Holstebro,Silkeborg,Viborg,,,,Lex – Herning,https://lex.dk/Herning,OK,2026-07-09,"Dansk leksikonartikel. Underbygger Hernings tekstiltradition og byens kulturinstitutioner, herunder HEART."
Byer og kendte steder,Hvilken by har middelalderdomkirken med berømte kalkmalerier af Joakim Skovgaard?,200,Viborg,Aalborg,Ribe,Haderslev,,,,Lex – Viborg,https://lex.dk/Viborg,OK,2026-07-09,"Dansk leksikonartikel. Underbygger Viborg som historisk by, domkirkeby og landstings-/kongehyldningssted."
Byer og kendte steder,Hvilken by ligger ved Mariager Fjord og har vikingeborgen Fyrkat tæt på?,300,Hobro,Randers,Grenaa,Skive,,,,Lex – Hobro,https://lex.dk/Hobro,OK,2026-07-09,Dansk leksikonartikel. Underbygger Hobros placering ved Mariager Fjord og nærheden til Fyrkat.
Byer og kendte steder,Hvilken østjysk by er kendt for fregatten Jylland og den gamle købstadsmidte?,400,Ebeltoft,Grenaa,Horsens,Vejle,,,,Lex – Ebeltoft,https://lex.dk/Ebeltoft,OK,2026-07-09,Dansk leksikonartikel. Underbygger Ebeltoft som gammel købstad med Fregatten Jylland.
Byer og kendte steder,Hvilken by på Djursland har færgehavn med ruter over Kattegat?,500,Grenaa,Ebeltoft,Randers,Skanderborg,,,,Lex – Grenaa,https://lex.dk/Grenaa,OK,2026-07-09,Dansk leksikonartikel. Underbygger Grenaa som by på Djursland med færgehavn over Kattegat.
Byer og kendte steder,Hvilken vestjysk by ligger ved Nissum Bredning og er kendt for Museet for Religiøs Kunst?,600,Lemvig,Ringkøbing,Holstebro,Esbjerg,,,,Lex – Lemvig,https://lex.dk/Lemvig,OK,2026-07-09,Dansk leksikonartikel. Underbygger Lemvigs placering ved Nissum Bredning og lokale kulturinstitutioner.
Byer og kendte steder,Hvilken by ved Ringkøbing Fjord har en bevaret gammel købstadskerne med røde tegltage?,700,Ringkøbing,Skjern,Varde,Tønder,,,,Lex – Ringkøbing,https://lex.dk/Ringk%C3%B8bing,OK,2026-07-09,Dansk leksikonartikel. Underbygger Ringkøbing ved Ringkøbing Fjord og den gamle købstadskerne.
Landskab og farvande,Hvilken fjord ligger mellem Holmsland Klit og det vestjyske fastland?,100,Ringkøbing Fjord,Nissum Fjord,Horsens Fjord,Mariager Fjord,,,,Lex – Ringkøbing Fjord,https://lex.dk/Ringk%C3%B8bing_Fjord,OK,2026-07-09,Dansk leksikonartikel. Underbygger Ringkøbing Fjord mellem Holmsland Klit og det vestjyske fastland.
Landskab og farvande,Hvilken fjord kaldes ofte Danmarks smukkeste og ligger mellem Hadsund og Hobro?,200,Mariager Fjord,Vejle Fjord,Kolding Fjord,Haderslev Fjord,,,,Lex – Mariager Fjord,https://lex.dk/Mariager_Fjord,OK,2026-07-09,Dansk leksikonartikel. Underbygger Mariager Fjord som fjorden mellem Hadsund og Hobro.
Landskab og farvande,Hvilken vestjysk klit blev gennembrudt af Nordsøen under stormfloden i 1825?,300,Agger Tange,Holmsland Klit,Skallingen,Blåvandshuk,,,,Lex – Agger Tange,https://lex.dk/Agger_Tange,OK,2026-07-09,Dansk leksikonartikel. Underbygger Agger Tange og gennembruddet ved stormfloden i 1825.
Landskab og farvande,"Hvad hedder den markante kalkklint ved Jammerbugten, som er Danmarks eneste fuglefjeld?",400,Bulbjerg,Møns Klint,Stevns Klint,Hanklit,,,,Lex – Bulbjerg,https://lex.dk/Bulbjerg,OK,2026-07-09,Dansk leksikonartikel. Underbygger Bulbjerg som kalkklint og Danmarks eneste fuglefjeld.
Landskab og farvande,Hvilket bakkelandskab syd for Aalborg er kendt for lyngbakker og nationalfesten den 4. juli?,500,Rebild Bakker,Mols Bjerge,Svanninge Bakker,Dollerup Bakker,,,,Lex – Rebild Bakker,https://lex.dk/Rebild_Bakker,OK,2026-07-09,"Dansk leksikonartikel. Underbygger Rebild Bakker, lyngbakkerne og Rebildfesten/4. juli-traditionen."
Landskab og farvande,"Hvad hedder Danmarks største sammenhængende skovområde, som ligger syd for Aalborg?",600,Rold Skov,Gribskov,Almindingen,Silkeborg Vesterskov,,,,Lex – Rold Skov,https://lex.dk/Rold_Skov,OK,2026-07-09,Dansk leksikonartikel. Underbygger Rold Skov som stort sammenhængende skovområde syd for Aalborg.
Historie og arkæologi,Hvilken sønderjysk landsdel blev genforenet med Danmark i 1920?,100,Nordslesvig,Holsten,Skåne,Sydslesvig,,,,Danmarkshistorien / Lex – Genforeningen 1920,https://danmarkshistorien.lex.dk/Genforeningen_1920,OK,2026-07-09,Dansk historisk artikel. Underbygger genforeningen i 1920 og Nordslesvig/Sønderjylland.
Historie og arkæologi,Hvilken reformator prædikede i Viborg og blev kaldt Danmarks Luther?,200,Hans Tausen,Peder Palladius,Niels Hemmingsen,Christiern Pedersen,,,,Lex – Hans Tausen,https://lex.dk/Hans_Tausen,OK,2026-07-09,Dansk leksikonartikel. Underbygger Hans Tausen som reformator knyttet til Viborg og kaldt Danmarks Luther.
Historie og arkæologi,Hvilken bondeleder stod i spidsen for oprøret i Nordjylland under Grevens Fejde?,300,Skipper Clement,Svend Gønge,Niels Ebbesen,Marsk Stig,,,,Lex – Skipper Clement,https://lex.dk/Skipper_Clement,OK,2026-07-09,Dansk leksikonartikel. Underbygger Skipper Clement som bondeleder under Grevens Fejde.
Historie og arkæologi,Hvilken jysk herremand dræbte grev Gerhard 3. i Randers i 1340 ifølge traditionen?,400,Niels Ebbesen,Skipper Clement,Ebbe Skammelsøn,Peder Oxe,,,,Lex – Niels Ebbesen,https://lex.dk/Niels_Ebbesen,OK,2026-07-09,Dansk leksikonartikel. Underbygger Niels Ebbesen og drabet på grev Gerhard 3. i Randers i 1340 ifølge traditionen.
Historie og arkæologi,Hvilken by var i middelalderen et vigtigt sted for kongehyldninger ved landstinget?,500,Viborg,Esbjerg,Herning,Frederikshavn,,,,Lex – Viborg,https://lex.dk/Viborg,OK,2026-07-09,"Dansk leksikonartikel. Underbygger Viborg som historisk by, domkirkeby og landstings-/kongehyldningssted."
Historie og arkæologi,Hvilken samling af love blev knyttet til Valdemar Sejr og vedtaget i Vordingborg i 1241?,600,Jyske Lov,Skånske Lov,Danske Lov,Kongeloven,,,,Lex – Jyske Lov,https://lex.dk/Jyske_Lov,OK,2026-07-09,"Dansk leksikonartikel. Underbygger Jyske Lov, Valdemar Sejr, 1241 og den kendte indledning “Med lov skal land bygges”."
"Kultur, erhverv og forbindelser",Hvad kaldes det store sønderjyske kaffebord med mange slags kager?,100,det sønderjyske kaffebord,det fynske kagebord,det vestjyske smørrebrød,det bornholmske sildebord,,,,Lex – Sønderjysk kaffebord,https://lex.dk/S%C3%B8nderjysk_kaffebord,OK,2026-07-09,Dansk leksikonartikel. Underbygger det sønderjyske kaffebord med mange slags kager.
"Kultur, erhverv og forbindelser",Hvilken musikfestival afholdes hvert år i Skanderborg Dyrehave?,200,Smukfest,NorthSide,Roskilde Festival,Tinderbox,,,,Smukfest – Om Smukfest,https://www.smukfest.dk/,OK,2026-07-09,Officiel festivalside. Underbygger Smukfest i Skanderborg Dyrehave.
"Kultur, erhverv og forbindelser",Hvilken festival i Aarhus har siden 1965 præsenteret kunst og kultur i byen?,300,Aarhus Festuge,Kulturmødet Mors,Distortion,Golden Days,,,,Aarhus Festuge – Om Festugen,https://www.aarhusfestuge.dk/,OK,2026-07-09,Officiel festivalside. Underbygger Aarhus Festuge og festivalens kunst- og kulturprofil siden 1965.
"Kultur, erhverv og forbindelser",Hvilken festival i Tønder er især kendt for folk- og rootsmusik?,400,Tønder Festival,Jelling Musikfestival,NorthSide,Skagen Festival,,,,Tønder Festival – About,https://tf.dk/,OK,2026-07-09,Officiel festivalside. Underbygger Tønder Festival som festival for folk- og rootsmusik.
"Kultur, erhverv og forbindelser",Hvilken årlig musikfestival afholdes tæt på Jellinghøjene?,500,Jelling Musikfestival,Nibe Festival,Grøn Koncert,Spot Festival,,,,Jelling Musikfestival,https://jellingmusikfestival.dk/,OK,2026-07-09,Officiel festivalside. Underbygger Jelling Musikfestival tæt på Jellinghøjene.
