Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Skæve taktarter og danse,Hvilken taktart opstår ved at gruppere ottendedele som 2+3?,100,5/8,6/8,7/8,9/8,,,,Turkish rhythms,https://chromatone.center/theory/rhythm/system/turkish/,OK,2026-07-09,Underbygger aksak som tyrkisk betegnelse for haltende/ujævne asymmetriske rytmer bygget af 2- og 3-grupper.
Skæve taktarter og danse,Syv ottendedele opdelt som 3+2+2 noteres i hvilken taktart?,200,7/8,5/8,8/8,9/8,,,,Turkish rhythms,https://chromatone.center/theory/rhythm/system/turkish/,OK,2026-07-09,Underbygger aksak som tyrkisk betegnelse for haltende/ujævne asymmetriske rytmer bygget af 2- og 3-grupper.
Skæve taktarter og danse,Tre korte pulsslag efterfulgt af ét langt giver hvilken asymmetrisk taktart?,300,9/8,7/8,10/8,11/8,,,,Turkish rhythms,https://chromatone.center/theory/rhythm/system/turkish/,OK,2026-07-09,Underbygger aksak som tyrkisk betegnelse for haltende/ujævne asymmetriske rytmer bygget af 2- og 3-grupper.
Skæve taktarter og danse,Kopanitsa-grupperingen 2+2+3+2+2 fylder hvilken taktart?,400,11/8,9/8,12/8,13/8,,,,"Gankino, Kopanica, and More in 11/16",https://www.socalfolkdance.org/articles/gankino_kopanica_unciano.htm,OK,2026-07-09,Underbygger kopanitsa/kopanica-familien som bulgarske danse i 11/16/11-delt asymmetrisk rytme.
Skæve taktarter og danse,En lang aksak-puls noteres pædagogisk oftest som hvor mange ottendedele?,500,tre,en,to,fire,,,,Turkish rhythms,https://chromatone.center/theory/rhythm/system/turkish/,OK,2026-07-09,Underbygger aksak som tyrkisk betegnelse for haltende/ujævne asymmetriske rytmer bygget af 2- og 3-grupper.
Skæve taktarter og danse,Hvor stor er den korte grundpuls i en almindelig 2-og-3-forklaring af aksak?,600,to ottendedele,én ottendedel,tre ottendedele,fire ottendedele,,,,Turkish rhythms,https://chromatone.center/theory/rhythm/system/turkish/,OK,2026-07-09,Underbygger aksak som tyrkisk betegnelse for haltende/ujævne asymmetriske rytmer bygget af 2- og 3-grupper.
Skæve taktarter og danse,Hvad kendetegner additiv rytmik?,700,At ulige pulsgrupper lægges sammen til en takt,At alle pulsslag er lige lange,At tempoet stiger i hver takt,At melodien spilles uden puls,,,,Additive rhythm and divisive rhythm - Wikipedia,https://en.wikipedia.org/wiki/Additive_rhythm_and_divisive_rhythm,OK,2026-07-09,Underbygger additiv rytmik som opbygning af rytmiske helheder ved at lægge ulige pulsgrupper sammen.
Roma og musik på tværs,Hvilket land kommer det romani brassband Kočani Orkestar fra?,100,Nordmakedonien,Kroatien,Slovenien,Montenegro,,,,Kočani Orkestar - Wikipedia,https://en.wikipedia.org/wiki/Ko%C4%8Dani_Orkestar,OK,2026-07-09,Underbygger Kočani Orkestar som brassband fra Nordmakedonien.
Roma og musik på tværs,Hvilken by var hjemsted for sangeren Esma Redžepova?,200,Skopje,Sarajevo,Sofia,Thessaloniki,,,,Esma Redžepova - Wikipedia,https://en.wikipedia.org/wiki/Esma_Red%C5%BEepova,OK,2026-07-09,Underbygger Esma Redžepovas tilknytning til Skopje/Nordmakedonien.
Roma og musik på tværs,Hvilken serbisk by forbindes med sangeren Šaban Bajramović?,300,Niš,Split,Varna,Cluj-Napoca,,,,Šaban Bajramović - Wikipedia,https://en.wikipedia.org/wiki/%C5%A0aban_Bajramovi%C4%87,OK,2026-07-09,Underbygger Šaban Bajramovićs forbindelse til Niš i Serbien.
