Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Fysik og energi,Hvad er SI-enheden for effekt?,100,watt,joule,ampere,ohm,,,,NIST – SI Units,https://www.nist.gov/pml/owm/metric-si/si-units,OK,2026-07-09,Officiel NIST-side om SI-systemets grundenheder og afledte enheder med særlige navne og symboler.
Fysik og energi,Hvilken energiform har et legeme på grund af sin bevægelse?,200,kinetisk energi,kemisk energi,kerneenergi,elastisk energi,,,,Khan Academy – What is kinetic energy?,https://www.khanacademy.org/science/highschool-physics/x6679aa2c65c01e53%3Aenergy/x6679aa2c65c01e53%3Awork-and-power/a/what-is-kinetic-energy,OK,2026-07-09,Åben undervisningsside om kinetisk energi som energi knyttet til bevægelse.
Fysik og energi,Hvilken energiform har et løftet legeme på grund af sin placering i et tyngdefelt?,300,potentiel energi,lydenergi,elektrisk energi,strålingsenergi,,,,Khan Academy – Gravitational potential energy,https://www.khanacademy.org/science/ap-college-physics-1/xf557a762645cccc5%3Awork-energy-and-power/xf557a762645cccc5%3Agravitational-potential-energy-and-springs/a/what-is-gravitational-potential-energy,OK,2026-07-09,Åben undervisningsside om gravitationel potentiel energi som energi knyttet til placering/højde i et tyngdefelt.
Kemi og stoffer,Hvilken partikel i atomkernen har positiv elektrisk ladning?,100,protonen,neutronen,elektronen,fotonen,,,,"Chemistry LibreTexts – Atoms, Molecules, and Ions",https://chem.libretexts.org/Courses/Lansing_Community_College/LCC%3A_Chem_151_-_General_Chemistry_I/Text/02%3A_Atoms_Molecules_and_Ions,OK,2026-07-09,"Åben kemikilde om protoner, neutroner, elektroner, atomnummer, isotoper og ioner."
Kemi og stoffer,Hvilken partikel i atomkernen er elektrisk neutral?,200,neutronen,protonen,elektronen,ionen,,,,"Chemistry LibreTexts – Atoms, Molecules, and Ions",https://chem.libretexts.org/Courses/Lansing_Community_College/LCC%3A_Chem_151_-_General_Chemistry_I/Text/02%3A_Atoms_Molecules_and_Ions,OK,2026-07-09,"Åben kemikilde om protoner, neutroner, elektroner, atomnummer, isotoper og ioner."
Kemi og stoffer,Hvilken atomar partikel har negativ elektrisk ladning?,300,elektronen,protonen,neutronen,positronen,,,,"Chemistry LibreTexts – Atoms, Molecules, and Ions",https://chem.libretexts.org/Courses/Lansing_Community_College/LCC%3A_Chem_151_-_General_Chemistry_I/Text/02%3A_Atoms_Molecules_and_Ions,OK,2026-07-09,"Åben kemikilde om protoner, neutroner, elektroner, atomnummer, isotoper og ioner."
Jorden og vejret,Hvilket lag ligger direkte under Jordens skorpe?,100,kappen,troposfæren,den indre kerne,hydrosfæren,,,,USGS – Inside the Earth,https://pubs.usgs.gov/gip/dynamic/inside.html,OK,2026-07-09,"Officiel USGS-formidling om Jordens lag: skorpe, kappe og kerne, herunder ydre og indre kerne."
Jorden og vejret,Hvilken del af Jordens kerne er flydende?,200,den ydre kerne,den indre kerne,skorpen,litosfæren,,,,Physics LibreTexts – Archimedes’ Principle and Buoyancy,https://phys.libretexts.org/Bookshelves/University_Physics/University_Physics_%28OpenStax%29/Book%3A_University_Physics_I_-_Mechanics_Sound_Oscillations_and_Waves_%28OpenStax%29/14%3A_Fluid_Mechanics/14.06%3A_Archimedes_Principle_and_Buoyancy,OK,2026-07-09,Åben fysikkilde om opdrift/buoyant force og flydning.
Måling og metode,Hvad er den uafhængige variabel i et forsøg?,100,den faktor forskeren bevidst ændrer,det resultat forskeren måler,"alle forhold, der holdes konstante",en fejl i måleudstyret,,,,OpenStax Biology 2e – The Science of Biology,https://openstax.org/books/biology-2e/pages/1-1-the-science-of-biology,OK,2026-07-09,"Åben lærebogskilde om hypoteser, variable, kontrollerede forsøg, kontrolgruppe og peer review i naturvidenskab."
Måling og metode,Hvad er den afhængige variabel i et forsøg?,200,det resultat forskeren måler,den faktor forskeren ændrer,"den kontrolgruppe, der fjernes",forsøgets titel,,,,OpenStax Biology 2e – The Science of Biology,https://openstax.org/books/biology-2e/pages/1-1-the-science-of-biology,OK,2026-07-09,"Åben lærebogskilde om hypoteser, variable, kontrollerede forsøg, kontrolgruppe og peer review i naturvidenskab."
