Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
"Konger, krige og demokrati","Hvilken krig førte i 1864 til, at Danmark mistede Slesvig, Holsten og Lauenborg?",100,Den 2. Slesvigske Krig,Treårskrigen,Store Nordiske Krig,Englandskrigene,,,,Krigen i 1864 (2. Slesvigske Krig) - Danmarkshistorien,https://danmarkshistorien.lex.dk/Krigen_i_1864_%282._Slesvigske_Krig%29,OK_KILDE_TILFØJET,2026-07-09,"Underbygger krigen i 1864 og tabet af Slesvig, Holsten og Lauenborg."
"Konger, krige og demokrati",Hvilket område blev genforenet med Danmark i 1920 efter en folkeafstemning?,200,Nordslesvig,Skåne,Holsten,Island,,,,Genforeningen 1920 – Danmarkshistorien | Lex,https://danmarkshistorien.lex.dk/Genforeningen_1920,OK_KILDE_TILFØJET,2026-07-09,Underbygger genforeningen og folkeafstemningen om Nordslesvig/Sønderjylland.
"Konger, krige og demokrati",På hvilken dato begyndte den tyske besættelse af Danmark i 1940?,300,9. april,4. maj,29. august,5. juni,,,,Besættelsen den 9. april 1940 - Danmarkshistorien,https://danmarkshistorien.lex.dk/Bes%C3%A6ttelsen_den_9._april_1940,OK_KILDE_TILFØJET,2026-07-09,Underbygger besættelsens begyndelse den 9. april 1940.
"Byer, øer og landskaber","Hvilken ø er den største i Danmark, når Grønland ikke medregnes?",100,Sjælland,Fyn,Lolland,Bornholm,,,,Sjælland – Lex,https://lex.dk/Sj%C3%A6lland,OK_KILDE_TILFØJET,2026-07-09,Underbygger Sjælland som den største danske ø uden Grønland.
"Byer, øer og landskaber",Hvilken by er den største på Fyn?,200,Odense,Svendborg,Nyborg,Middelfart,,,,Odense – Lex,https://lex.dk/Odense,OK_KILDE_TILFØJET,2026-07-09,Underbygger Odense som Fyns største by.
"Byer, øer og landskaber",Hvilket hav ligger Bornholm i?,300,Østersøen,Nordsøen,Skagerrak,Kattegat,,,,Bornholm – Lex,https://lex.dk/Bornholm,OK_KILDE_TILFØJET,2026-07-09,Underbygger Bornholms beliggenhed i Østersøen.
Oldtid og middelalder,"Hvad kaldes den unge bronzealderkvinde, der blev fundet i en egekiste ved Vejle?",100,Egtvedpigen,Skrydstruppigen,Huldremosekvinden,Haraldskærkvinden,,,,Egtvedpigen – Lex,https://lex.dk/Egtvedpigen,OK_KILDE_TILFØJET,2026-07-09,Underbygger Egtvedpigen og fundet ved Vejle.
Oldtid og middelalder,Hvilket moselig blev fundet nær Silkeborg i 1950?,200,Tollundmanden,Grauballemanden,Borremosemanden,Koelbjergmanden,,,,Tollundmanden – Lex,https://lex.dk/Tollundmanden,OK_KILDE_TILFØJET,2026-07-09,Underbygger Tollundmanden og fundet nær Silkeborg i 1950.
Kulturhistorie og samfund,Hvilken forlystelseshave åbnede i København i 1843?,100,Tivoli,Bakken,Sommerland Sjælland,Fælledparken,,,,"Tivoli - Læs om historien, udviklingen og organisering – Lex",https://lex.dk/Tivoli,OK_KILDE_TILFØJET,2026-07-09,Underbygger Tivolis åbning i København i 1843.
Kulturhistorie og samfund,Hvilket bryggeri blev grundlagt af J.C. Jacobsen i 1847?,200,Carlsberg,Tuborg,Ceres,Faxe,,,,Carlsberg - Bryggerikoncern - Historie og udvikling - Lex,https://lex.dk/Carlsberg,OK_KILDE_TILFØJET,2026-07-09,Underbygger J.C. Jacobsen og Carlsberg 1847.
