Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Lande og styreformer,Hvilken by er Sveriges hovedstad?,100,Stockholm,Göteborg,Helsinki,København,,,,Nordisk Samarbejde – Facts about Sweden,https://www.norden.org/en/information/facts-about-sweden,OK,2026-07-09,"Officiel nordisk faktaside om Sverige; underbygger hovedstad, sprog, valuta, minoritetssprog, geografi og nationaldata."
Lande og styreformer,Hvad er navnet på Finlands hovedstad?,200,Helsinki,Turku,Tampere,Stockholm,,,,Nordisk Samarbejde – Facts about Finland,https://www.norden.org/en/information/facts-about-finland,OK,2026-07-09,"Officiel nordisk faktaside om Finland; underbygger hovedstad, valuta, nationale sprog, EU/NATO-status og nationaldata."
Lande og styreformer,Hvilken by fungerer som Islands hovedstad?,300,Reykjavík,Akureyri,Tórshavn,Nuuk,,,,Nordisk Samarbejde – Facts about Iceland,https://www.norden.org/en/information/facts-about-iceland,OK,2026-07-09,"Officiel nordisk faktaside om Island; underbygger hovedstad, valuta, sprog, geografi og nationaldata."
Natur og geografi,Hvilket område er størst i hele Norden målt på areal?,100,Grønland,Sverige,Norge,Finland,,,,Nordisk Samarbejde – Facts about Greenland,https://www.norden.org/en/information/facts-about-greenland,OK,2026-07-09,"Officiel nordisk faktaside om Grønland; underbygger Nuuk, grønlandsk/kalaallisut, valuta, areal, højeste punkt og selvstyre."
Natur og geografi,Hvilket land har Danmarks eneste landegrænse?,200,Tyskland,Sverige,Norge,Nederlandene,,,,Nordisk Samarbejde – Facts about Denmark,https://www.norden.org/en/information/facts-about-denmark,OK,2026-07-09,"Officiel nordisk faktaside om Danmark; underbygger hovedstad, sprog, valuta, areal, styreform og nationaldata."
Natur og geografi,Hvilke to lande har Sverige landegrænse til?,300,Norge og Finland,Danmark og Norge,Finland og Rusland,Norge og Danmark,,,,Nordisk Samarbejde – Facts about Sweden,https://www.norden.org/en/information/facts-about-sweden,OK,2026-07-09,"Officiel nordisk faktaside om Sverige; underbygger hovedstad, sprog, valuta, minoritetssprog, geografi og nationaldata."
Sprog og kultur,Hvad er Sveriges hovedsprog?,100,svensk,finsk,norsk,dansk,,,,Nordisk Samarbejde – Facts about Sweden,https://www.norden.org/en/information/facts-about-sweden,OK,2026-07-09,"Officiel nordisk faktaside om Sverige; underbygger hovedstad, sprog, valuta, minoritetssprog, geografi og nationaldata."
Sprog og kultur,Hvad er Norges officielle nationale sprog?,200,norsk,svensk,islandsk,dansk,,,,Nordisk Samarbejde – Facts about Norway,https://www.norden.org/en/information/facts-about-norway,OK,2026-07-09,"Officiel nordisk faktaside om Norge; underbygger hovedstad, valuta, sprog, geografi og nationaldata."
Historie og samarbejde,Hvilket år begyndte Nordisk Ministerråd sit regeringssamarbejde?,100,1971,1952,1962,1995,,,,Nordisk Samarbejde – History of the Nordic Council of Ministers,https://www.norden.org/en/information/history-nordic-council-ministers,OK,2026-07-09,"Officiel historik der angiver, at Nordisk Ministerråd blev grundlagt i 1971."
Historie og samarbejde,Hvad hedder grundaftalen fra 1962 om det officielle nordiske samarbejde?,200,Helsingforsaftalen,Kalmaraftalen,Osloaftalen,Stockholmpagten,,,,Nordisk Samarbejde – Helsinki Treaty,https://www.norden.org/en/information/helsinki-treaty,OK,2026-07-09,Officiel side om Helsingforsaftalen fra 1962 som grundlag for nordisk samarbejde.
