Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Rødder og hjemsteder,Hvilken genre forbindes historisk med afroamerikanske kirker og religiøs sang i USA?,100,gospel,flamenco,techno,calypso,,,,Lex – gospel,https://lex.dk/gospel,OK,2026-07-09,Dansk leksikonartikel om gospel og dens forankring i afrikansk-amerikanske kirker og religiøs sang.
Rødder og hjemsteder,Hvilken amerikansk genre udviklede sig blandt andet af folkemusik fra Sydstaterne og Appalachia?,200,country,tango,dub,chanson,,,,Wikipedia – Country music,https://en.wikipedia.org/wiki/Country_music,OK,2026-07-09,"Åben artikel om countrymusikkens rødder i bl.a. amerikansk folkemusik, blues og sydlige/Appalachiske traditioner."
Rødder og hjemsteder,Hvilken genre forbindes især med Bill Monroe og akustisk strygemusik fra Appalachia?,300,bluegrass,bebop,soca,ambient,,,,Wikipedia – Bluegrass music,https://en.wikipedia.org/wiki/Bluegrass_music,OK,2026-07-09,"Åben artikel om bluegrass, Bill Monroe og akustiske strengeinstrumenter i Appalachisk inspireret musik."
Rytmer og instrumenter,"Hvad kaldes den rytmiske fornemmelse i meget jazz, hvor underdelingerne spilles ujævnt?",100,swing,staccato,bordun,rubato,,,,Wikipedia – Swing (jazz performance style),https://en.wikipedia.org/wiki/Swing_(jazz_performance_style),OK,2026-07-09,Åben artikel om swing som rytmisk fornemmelse i jazz med ujævne underdelinger.
Rytmer og instrumenter,"Hvilket musikalsk element er centralt i store dele af jazzen, hvor musikere skaber melodier i øjeblikket?",200,improvisation,lip-sync,kanonisk notation,playback,,,,Wikipedia – Jazz improvisation,https://en.wikipedia.org/wiki/Jazz_improvisation,OK,2026-07-09,Åben artikel om improvisation som centralt element i jazz.
Rytmer og instrumenter,Hvilket femstrenget instrument er særlig karakteristisk i bluegrass?,300,banjo,bandoneon,sitar,obo,,,,Wikipedia – Banjo,https://en.wikipedia.org/wiki/Banjo,OK,2026-07-09,"Åben artikel om banjoen og dens femstrengede form, som er karakteristisk i bluegrass."
Kunstnere og gennembrud,Hvilken bluesmusiker forbindes med indspilninger som “Cross Road Blues” fra 1930'erne?,100,Robert Johnson,Duke Ellington,Woody Guthrie,Fats Domino,,,,Wikipedia – Robert Johnson,https://en.wikipedia.org/wiki/Robert_Johnson,OK,2026-07-09,Åben biografisk artikel der forbinder Robert Johnson med 1930’er-blues og indspilninger som Cross Road Blues.
Kunstnere og gennembrud,Hvilken sangerinde blev kendt som “Queen of Gospel”?,200,Mahalia Jackson,Patsy Cline,Billie Holiday,Miriam Makeba,,,,Wikipedia – Mahalia Jackson,https://en.wikipedia.org/wiki/Mahalia_Jackson,OK,2026-07-09,Åben biografisk artikel om Mahalia Jackson og tilnavnet Queen of Gospel.
Stilarter og undergenrer,Hvilken jazzretning fra slutningen af 1940'erne og 1950'erne forbindes med et mere afdæmpet udtryk og Miles Davis' “Birth of the Cool”?,100,cool jazz,free jazz,acid jazz,jazz fusion,,,,Wikipedia – Cool jazz,https://en.wikipedia.org/wiki/Cool_jazz,OK,2026-07-09,Åben artikel om cool jazz og forbindelsen til Miles Davis og Birth of the Cool.
Stilarter og undergenrer,Hvilken jazzretning bryder ofte med faste akkordskemaer og traditionel form?,200,free jazz,hard bop,swing,ragtime,,,,Wikipedia – Free jazz,https://en.wikipedia.org/wiki/Free_jazz,OK,2026-07-09,Åben artikel om free jazz og brud med faste former og traditionelle akkordskemaer.
