Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Skibe og rejser,Hvilken skibstype var lang og smal og især bygget til krig og troppetransport?,100,langskibet,knarren,kystfareren,prammen,,,,Vikingeskibsmuseet – Vikingetidens langskibe,https://www.vikingeskibsmuseet.dk/fagligt/e-laering/vikingetidens-langskibe/fund-af-langskibe-fra-vikingetiden,OK,2026-07-09,"Vikingeskibsmuseet beskriver langskibe, Skuldelevfundene og skibenes funktioner."
Skibe og rejser,Hvilken skibstype var bredere og især indrettet til langdistancehandel og tung last?,200,knarren,langskibet,snekken,færgen,,,,Wikipedia – Knarr,https://en.wikipedia.org/wiki/Knarr,OK,2026-07-09,Åben artikel om knarren som nordisk handelsskib/fragtskib.
Skibe og rejser,"Hvad kaldes byggemetoden, hvor skibets bordplanker overlapper hinanden?",300,klinkbygning,kravelbygning,bindingsværk,tømmerflådning,,,,Wikipedia – Clinker (boat building),https://en.wikipedia.org/wiki/Clinker_(boat_building),OK,2026-07-09,Åben artikel om klinkbygning/clinker som overlappende bordplanker i skibsskrog.
Hverdag og handel,"Hvad kaldes den aflange hustype, som var almindelig på vikingetidens gårde?",100,langhuset,rundhuset,atriumhuset,skyskraberen,,,,Nationalmuseet – Gården og dens bygninger,https://natmus.dk/historisk-viden/danmark/oldtid-indtil-aar-1050/vikingetiden-800-1050/mennesket/gaarden-og-dens-bygninger/,OK,2026-07-09,"Nationalmuseet beskriver langhuset, ildstedet, husdyr, gård og landbrug som centralt i vikingetidens hverdagsliv."
Hverdag og handel,Hvad var ofte placeret centralt i langhuset og gav varme og lys?,200,ildstedet,brønden,smedjen,bålhuset udenfor,,,,Nationalmuseet – Gården og dens bygninger,https://natmus.dk/historisk-viden/danmark/oldtid-indtil-aar-1050/vikingetiden-800-1050/mennesket/gaarden-og-dens-bygninger/,OK,2026-07-09,"Nationalmuseet beskriver langhuset, ildstedet, husdyr, gård og landbrug som centralt i vikingetidens hverdagsliv."
Hverdag og handel,Hvilke dyr kunne i nogle langhuse være opstaldet i den ene ende?,300,husdyr,hvaler,rensdyrflokke fra hele egnen,vilde ulve,,,,Nationalmuseet – Gården og dens bygninger,https://natmus.dk/historisk-viden/danmark/oldtid-indtil-aar-1050/vikingetiden-800-1050/mennesket/gaarden-og-dens-bygninger/,OK,2026-07-09,"Nationalmuseet beskriver langhuset, ildstedet, husdyr, gård og landbrug som centralt i vikingetidens hverdagsliv."
"Tro, runer og kunst",Hvad hedder Thors hammer?,100,Mjølner,Gungner,Gram,Skofnung,,,,Lex – Thor,https://lex.dk/Thor,OK,2026-07-09,"Lex-artikel om Thor, torden og hammeren Mjølner."
"Tro, runer og kunst","Hvilken gud blev blandt andet forbundet med visdom, krig og digtning?",200,Odin,Balder,Tyr,Njord,,,,Lex – Odin,https://lex.dk/Odin,OK,2026-07-09,"Lex-artikel om Odin som gud knyttet til visdom, krig, digtning og magi."
"Konger, steder og begivenheder",Hvem var far til Harald Blåtand?,100,Gorm den Gamle,Knud den Store,Svend Tveskæg,Harald Hårfager,,,,"Danmarkshistorien/Lex – Jellingmonumenterne, ca. 950-1000",https://danmarkshistorien.lex.dk/Jellingmonumenterne%2C_ca._950-1000,OK,2026-07-09,"Dansk fagkilde om Jellingmonumenterne, Gorm, Thyra, Harald Blåtand og overgangen til kristendom."
"Konger, steder og begivenheder","Hvilken konge herskede i 1000-tallet over Danmark, England og Norge i dele af sin regeringstid?",200,Knud den Store,Harald Hårderåde,Alfred den Store,Erik den Røde,,,,"Danmarkshistorien/Lex – Knud den Store, ca. 995-1035",https://danmarkshistorien.lex.dk/Knud_den_Store%2C_ca._995-1035,OK,2026-07-09,"Dansk fagkilde om Knud den Store og hans rige over Danmark, England og Norge i 1000-tallet."
