Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Forfattere og værker,Hvem skrev romanen “Barndommens gade”?,100,Tove Ditlevsen,Dea Trier Mørch,Suzanne Brøgger,Helle Helle,,,,Barndommens gade,https://forfatterweb.dk/oversigt/ditlevsen-tove/zdit2,OK – åbnet/verificeret,2026-07-09,Underbygger Tove Ditlevsen som forfatter til Barndommens gade og romanens hovedperson Ester.
Forfattere og værker,Hvem skrev romanen “Lykke-Per”?,200,Henrik Pontoppidan,Herman Bang,Martin Andersen Nexø,Tom Kristensen,,,,Lykke-Per af Henrik Pontoppidan,https://litteratursiden.dk/anmeldelser/lykke-af-henrik-pontoppidan,OK – åbnet/verificeret,2026-07-09,Underbygger Henrik Pontoppidan/Lykke-Per og værkets klassikerstatus.
Forfattere og værker,Hvilken forfatter udgav på engelsk under navnet Isak Dinesen?,300,Karen Blixen,Inger Christensen,Dorrit Willumsen,Sigrid Undset,,,,Karen Blixen - Dansk forfatter - Liv og forfatterskab - Lex,https://lex.dk/Karen_Blixen,OK – åbnet/verificeret,2026-07-09,Underbygger Karen Blixens pseudonym Isak Dinesen.
Perioder og strømninger,Hvilken litterær periode forbindes i Danmark især med Ludvig Holbergs komedier og oplysningstænkning?,100,oplysningstiden,romantikken,symbolismen,modernismen,,,,Perioder,https://forfatterweb.dk/oversigt/perioder,OK – åbnet/verificeret,2026-07-09,"Underbygger litterære perioder og strømninger i dansk litteratur, bl.a. oplysningstid, romantik, modernisme, postmodernisme, minimalisme og autofiktion."
Perioder og strømninger,Hvilken europæisk strømning præger Thomas Kingos kunstfærdige salmer og 1600-tallets billedsprog?,200,barokken,realismen,naturalismen,ekspressionismen,,,,Perioder,https://forfatterweb.dk/oversigt/perioder,OK – åbnet/verificeret,2026-07-09,"Underbygger litterære perioder og strømninger i dansk litteratur, bl.a. oplysningstid, romantik, modernisme, postmodernisme, minimalisme og autofiktion."
Perioder og strømninger,Hvilken periode i dansk litteratur dateres ofte fra Henrik Steffens' forelæsninger i 1802 til Georg Brandes i 1871?,300,romantikken,det moderne gennembrud,mellemkrigstiden,postmodernismen,,,,Perioder,https://forfatterweb.dk/oversigt/perioder,OK – åbnet/verificeret,2026-07-09,"Underbygger litterære perioder og strømninger i dansk litteratur, bl.a. oplysningstid, romantik, modernisme, postmodernisme, minimalisme og autofiktion."
"Figurer, former og genrer",Hvilken eventyrfigur bytter sin stemme for menneskeben?,100,Den lille havfrue,Snedronningen,Tommelise,Prinsessen på ærten,,,,Danmark - litteratur - Fra runer til modernisme - Lex,https://lex.dk/Danmark_-_litteratur,OK – åbnet/verificeret,2026-07-09,"Underbygger dansk litteraturhistorie, perioder og hovedstrømninger."
"Figurer, former og genrer",Hvad hedder den franske kok i Karen Blixens fortælling “Babettes gæstebud”?,200,Babette Hersant,Pellegrina Leoni,Miss Malin,Lucan Bellenden,,,,Babettes gæstebud,https://forfatterweb.dk/oversigt/zblixen00/zblixen06,OK – åbnet/verificeret,2026-07-09,"Underbygger Babettes gæstebud, Babette som central figur og Isak Dinesen-publicering."
"Priser, sprog og litteraturliv",Hvilken dansk forfatter modtog Nobelprisen i litteratur i 1944?,100,Johannes V. Jensen,Martin Andersen Nexø,Karen Blixen,Tom Kristensen,,,,The Nobel Prize in Literature 1944,https://www.nobelprize.org/prizes/literature/1944/summary/,OK – åbnet/verificeret,2026-07-09,Underbygger Nobelprisen i litteratur 1944 til Johannes V. Jensen.
"Priser, sprog og litteraturliv","Hvad hedder den pris, som Det Danske Akademi uddeler som sin største årlige litterære hædersbevisning?",200,Det Danske Akademis Store Pris,Bogforums Debutantpris,Kritikerprisen,Montanas Litteraturpris,,,,Den store pris,https://www.danskeakademi.dk/priser/den-store-pris/,OK – åbnet/verificeret,2026-07-09,Underbygger Det Danske Akademis Store Pris som stor litterær hæderspris.
