Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
"Ansigt, blik og bevægelse",Hvad kaldes kommunikation gennem øjenadfærd og blik?,100,oculesics,haptics,chronemics,olfactics,,,,A Primer on Communication Studies – Types of Nonverbal Communication,https://2012books.lardbucket.org/books/a-primer-on-communication-studies/s04-02-types-of-nonverbal-communicati.html,OK,2026-07-09,"Åben lærebog. Underbygger kinesics, oculesics, haptics, vocalics, proxemics, chronemics, adaptors, emblems, illustrators, gestik, posture, eye contact, facial expressions, paralanguage og personlige afstandszoner."
"Ansigt, blik og bevægelse","Hvilken del af ansigtet ændres tydeligt, når man rynker panden?",200,øjenbrynene og panden,øreflipperne,hagen alene,næseborene alene,,,,A Primer on Communication Studies – Types of Nonverbal Communication,https://2012books.lardbucket.org/books/a-primer-on-communication-studies/s04-02-types-of-nonverbal-communicati.html,OK,2026-07-09,"Åben lærebog. Underbygger kinesics, oculesics, haptics, vocalics, proxemics, chronemics, adaptors, emblems, illustrators, gestik, posture, eye contact, facial expressions, paralanguage og personlige afstandszoner."
"Ansigt, blik og bevægelse",Hvilken kropsdel bruges især til gestik som at pege eller vinke?,300,hænder og arme,knæ og ankler,tænder og tunge,hår og negle,,,,A Primer on Communication Studies – Types of Nonverbal Communication,https://2012books.lardbucket.org/books/a-primer-on-communication-studies/s04-02-types-of-nonverbal-communicati.html,OK,2026-07-09,"Åben lærebog. Underbygger kinesics, oculesics, haptics, vocalics, proxemics, chronemics, adaptors, emblems, illustrators, gestik, posture, eye contact, facial expressions, paralanguage og personlige afstandszoner."
"Stemme, rum og berøring",Hvad kaldes studiet af stemmens nonverbale egenskaber i kommunikation?,100,vocalics,proxemics,haptics,kinesics,,,,A Primer on Communication Studies – Types of Nonverbal Communication,https://2012books.lardbucket.org/books/a-primer-on-communication-studies/s04-02-types-of-nonverbal-communicati.html,OK,2026-07-09,"Åben lærebog. Underbygger kinesics, oculesics, haptics, vocalics, proxemics, chronemics, adaptors, emblems, illustrators, gestik, posture, eye contact, facial expressions, paralanguage og personlige afstandszoner."
"Stemme, rum og berøring","Hvilket stemmetræk måles som, hvor hurtigt en person taler?",200,taletempo,personlig afstand,gestik,berøring,,,,A Primer on Communication Studies – Types of Nonverbal Communication,https://2012books.lardbucket.org/books/a-primer-on-communication-studies/s04-02-types-of-nonverbal-communicati.html,OK,2026-07-09,"Åben lærebog. Underbygger kinesics, oculesics, haptics, vocalics, proxemics, chronemics, adaptors, emblems, illustrators, gestik, posture, eye contact, facial expressions, paralanguage og personlige afstandszoner."
"Stemme, rum og berøring","Hvilket stemmetræk handler om, hvor højt eller lavt stemmen lyder?",300,tonehøjde,ordlængde,blikretning,kropsafstand,,,,A Primer on Communication Studies – Types of Nonverbal Communication,https://2012books.lardbucket.org/books/a-primer-on-communication-studies/s04-02-types-of-nonverbal-communicati.html,OK,2026-07-09,"Åben lærebog. Underbygger kinesics, oculesics, haptics, vocalics, proxemics, chronemics, adaptors, emblems, illustrators, gestik, posture, eye contact, facial expressions, paralanguage og personlige afstandszoner."
Samtalens funktioner,"Hvilken funktion har en håndbevægelse, der viser størrelsen på den fisk, man beskriver?",100,den illustrerer og supplerer,den skjuler alle oplysninger,den ændrer fortiden,den er uden relation til talen,,,,A Primer on Communication Studies – Types of Nonverbal Communication,https://2012books.lardbucket.org/books/a-primer-on-communication-studies/s04-02-types-of-nonverbal-communicati.html,OK,2026-07-09,"Åben lærebog. Underbygger kinesics, oculesics, haptics, vocalics, proxemics, chronemics, adaptors, emblems, illustrators, gestik, posture, eye contact, facial expressions, paralanguage og personlige afstandszoner."
Samtalens funktioner,Hvilken funktion har en finger for munden i stedet for at sige “vær stille”?,200,den erstatter ord,den gentager en hel bog,den måler afstand,den viser grammatik,,,,Communication in the Real World – Nonverbal Communication Functions,https://open.lib.umn.edu/communication/chapter/4-4-nonverbal-communication-in-context/,OK,2026-07-09,"Åben lærebog. Underbygger nonverbale funktioner som gentagelse, erstatning, supplering, fremhævelse, regulering, modsigelse og relationel betydning."
"Kultur, forskning og myter",Er manglende øjenkontakt i sig selv et bevis på løgn?,100,nej,"ja, i alle kulturer","ja, hos alle børn","ja, når personen sidder ned",,,,Bond & DePaulo – Accuracy of Deception Judgments,https://pubmed.ncbi.nlm.nih.gov/16859438/,OK,2026-07-09,PubMed-registreret metaanalyse. Underbygger at menneskers løgnvurdering ud fra adfærd generelt kun ligger lidt over tilfældighed og bør støttes af flere datakilder.
"Kultur, forskning og myter",Hvad viser forskning om evnen til at opdage løgn ud fra adfærd alene?,200,mennesker er typisk kun lidt bedre end tilfældighed,næsten alle er 100 procent sikre,kun børn kan opdage løgn,øjenkontakt giver altid facit,,,,Bond & DePaulo – Accuracy of Deception Judgments,https://pubmed.ncbi.nlm.nih.gov/16859438/,OK,2026-07-09,PubMed-registreret metaanalyse. Underbygger at menneskers løgnvurdering ud fra adfærd generelt kun ligger lidt over tilfældighed og bør støttes af flere datakilder.
