Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Renæssance og barok,Hvem komponerede værket “Messias”?,100,Georg Friedrich Händel,Antonio Vivaldi,Johann Sebastian Bach,Henry Purcell,,,,Wikipedia – Messiah (Handel),https://en.wikipedia.org/wiki/Messiah_(Handel),OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
Renæssance og barok,Hvem komponerede værket “Dido and Aeneas”?,200,Henry Purcell,Antonio Vivaldi,Johann Sebastian Bach,Georg Friedrich Händel,,,,Wikipedia – Dido and Aeneas,https://en.wikipedia.org/wiki/Dido_and_Aeneas,OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
Renæssance og barok,Hvem komponerede værket “L’Orfeo”?,300,Claudio Monteverdi,Giovanni Pierluigi da Palestrina,Thomas Tallis,Josquin des Prez,,,,Wikipedia – L'Orfeo,https://en.wikipedia.org/wiki/L%27Orfeo,OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
Klassik og tidlig romantik,Hvem komponerede værket “Symfoni nr. 5 i c-mol”?,100,Ludwig van Beethoven,Joseph Haydn,Wolfgang Amadeus Mozart,Christoph Willibald Gluck,,,,Wikipedia – Symphony No. 5 (Beethoven),https://en.wikipedia.org/wiki/Symphony_No._5_(Beethoven),OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
Klassik og tidlig romantik,Hvem komponerede værket “Tryllefløjten”?,200,Wolfgang Amadeus Mozart,Joseph Haydn,Ludwig van Beethoven,Christoph Willibald Gluck,,,,Wikipedia – The Magic Flute,https://en.wikipedia.org/wiki/The_Magic_Flute,OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
Klassik og tidlig romantik,Hvem komponerede værket “Orfeo ed Euridice”?,300,Christoph Willibald Gluck,Joseph Haydn,Wolfgang Amadeus Mozart,Ludwig van Beethoven,,,,Wikipedia – Orfeo ed Euridice,https://en.wikipedia.org/wiki/Orfeo_ed_Euridice,OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
Romantik og nationalromantik,Hvem komponerede værket “Ungarsk rapsodi nr. 2”?,100,Franz Liszt,Frédéric Chopin,Robert Schumann,Felix Mendelssohn,,,,Wikipedia – Hungarian Rhapsody No. 2,https://en.wikipedia.org/wiki/Hungarian_Rhapsody_No._2,OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
Romantik og nationalromantik,"Hvem komponerede værket “klavercyklussen Carnaval, opus 9”?",200,Robert Schumann,Frédéric Chopin,Franz Liszt,Felix Mendelssohn,,,,Wikipedia – Carnaval (Schumann),https://en.wikipedia.org/wiki/Carnaval_(Schumann),OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
1900-tallet og Norden,Hvem komponerede værket “Boléro”?,100,Maurice Ravel,Claude Debussy,Igor Stravinskij,Arnold Schönberg,,,,Wikipedia – Boléro,https://en.wikipedia.org/wiki/Bol%C3%A9ro,OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
1900-tallet og Norden,Hvem komponerede værket “Le Sacre du printemps”?,200,Igor Stravinskij,Claude Debussy,Maurice Ravel,Arnold Schönberg,,,,Wikipedia – The Rite of Spring,https://en.wikipedia.org/wiki/The_Rite_of_Spring,OK,2026-07-09,Åben værkside/oversigtsartikel der kobler værket eller katalogbetegnelsen til den rigtige komponist.
