Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Instruktører og film,Hvem instruerede “Blade Runner” fra 1982?,100,Ridley Scott,Tony Scott,James Cameron,Paul Verhoeven,,,,Wikipedia – Blade Runner,https://en.wikipedia.org/wiki/Blade_Runner,OK,2026-07-09,"Åben filmartikel. Underbygger instruktør, rollebesætning og musik for Blade Runner."
Instruktører og film,Hvem instruerede “Back to the Future” fra 1985?,200,Robert Zemeckis,John Hughes,Joe Dante,Ivan Reitman,,,,Wikipedia – Back to the Future,https://en.wikipedia.org/wiki/Back_to_the_Future,OK,2026-07-09,"Åben filmartikel. Underbygger instruktør, rollebesætning og musik for Back to the Future."
Instruktører og film,Hvem instruerede “Do the Right Thing” fra 1989?,300,Spike Lee,John Singleton,Barry Levinson,Oliver Stone,,,,Wikipedia – Do the Right Thing,https://en.wikipedia.org/wiki/Do_the_Right_Thing,OK,2026-07-09,Åben filmartikel. Underbygger instruktør og filmoplysninger for Do the Right Thing.
Roller og skuespillere,Hvem spiller Marty McFly i “Back to the Future”?,100,Michael J. Fox,Matthew Broderick,Emilio Estevez,C. Thomas Howell,,,,Wikipedia – Back to the Future,https://en.wikipedia.org/wiki/Back_to_the_Future,OK,2026-07-09,"Åben filmartikel. Underbygger instruktør, rollebesætning og musik for Back to the Future."
Roller og skuespillere,Hvem spiller Ellen Ripley i “Aliens”?,200,Sigourney Weaver,Linda Hamilton,Jamie Lee Curtis,Geena Davis,,,,Wikipedia – Aliens (film),https://en.wikipedia.org/wiki/Aliens_(film),OK,2026-07-09,Åben filmartikel. Underbygger instruktør og rollebesætning for Aliens.
Roller og skuespillere,Hvem spiller politibetjenten Axel Foley i “Beverly Hills Cop”?,300,Eddie Murphy,Richard Pryor,Danny Glover,Carl Weathers,,,,Wikipedia – Beverly Hills Cop,https://en.wikipedia.org/wiki/Beverly_Hills_Cop,OK,2026-07-09,Åben filmartikel. Underbygger rollebesætning og figur for Beverly Hills Cop.
Oscarvindere,Hvilken film fra 1981 vandt Oscar for bedste film?,100,Chariots of Fire,Raiders of the Lost Ark,Reds,On Golden Pond,,,,Academy of Motion Picture Arts and Sciences – The 54th Academy Awards | 1982,https://www.oscars.org/oscars/ceremonies/1982,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
Oscarvindere,Hvilken film fra 1982 vandt Oscar for bedste film?,200,Gandhi,E.T. the Extra-Terrestrial,Tootsie,The Verdict,,,,Academy of Motion Picture Arts and Sciences – The 55th Academy Awards | 1983,https://www.oscars.org/oscars/ceremonies/1983,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
"Musik, teknik og filmhistorie",Hvem komponerede den elektroniske musik til “Chariots of Fire”?,100,Vangelis,Giorgio Moroder,Tangerine Dream,Jean-Michel Jarre,,,,Wikipedia – Chariots of Fire,https://en.wikipedia.org/wiki/Chariots_of_Fire,OK,2026-07-09,Åben filmartikel. Underbygger filmens musik og centrale filmoplysninger.
"Musik, teknik og filmhistorie",Hvilket band indspillede “Eye of the Tiger” til “Rocky III”?,200,Survivor,Journey,Foreigner,REO Speedwagon,,,,Wikipedia – Eye of the Tiger,https://en.wikipedia.org/wiki/Eye_of_the_Tiger,OK,2026-07-09,Åben sangartikel. Underbygger at Survivor indspillede Eye of the Tiger til Rocky III.
