Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Symboler og navne,Hvad er det kemiske symbol for lithium?,100,Li,B,Mg,Ca,,,,Royal Society of Chemistry – Lithium,https://periodic-table.rsc.org/element/3/lithium,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Symboler og navne,Hvilket grundstof har symbolet Be?,200,Beryllium,Bor,Natrium,Klor,,,,Royal Society of Chemistry – Beryllium,https://periodic-table.rsc.org/element/4/beryllium,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Symboler og navne,Hvad er det kemiske symbol for bor?,300,B,N,Si,Cr,,,,Royal Society of Chemistry – Bor/boron,https://periodic-table.rsc.org/element/5/boron,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Atomnumre og system,Hvad er atomnummeret for kvælstof?,100,7,8,6,9,,,,Royal Society of Chemistry – Kvælstof/nitrogen,https://periodic-table.rsc.org/element/7/nitrogen,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Atomnumre og system,Hvad er atomnummeret for ilt?,200,8,9,7,10,,,,Royal Society of Chemistry – Ilt/oxygen,https://periodic-table.rsc.org/element/8/oxygen,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Atomnumre og system,Hvad er atomnummeret for fluor?,300,9,10,8,11,,,,Royal Society of Chemistry – Fluor,https://periodic-table.rsc.org/element/9/fluorine,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Grupper og egenskaber,Hvad kaldes grundstofferne i gruppe 18?,100,Ædelgasser,Halogener,Alkalimetaller,Lanthanider,,,,Lex – ædelgasser,https://lex.dk/%C3%A6delgasser,OK,2026-07-09,"Dansk nationalleksikon. Underbygger gruppe 18 og ædelgasserne helium, neon, argon, krypton, xenon og radon."
Grupper og egenskaber,Hvad kaldes grundstofferne i gruppe 17?,200,Halogener,Ædelgasser,Alkalimetaller,Aktinider,,,,Lex – halogener,https://lex.dk/halogener,OK,2026-07-09,"Dansk nationalleksikon. Underbygger gruppe 17 og halogenerne fluor, klor, brom, jod og astat."
Stoffer og anvendelser,Hvad er den kemiske formel for kuldioxid?,100,CO₂,CO,O₂,CH₄,,,,Lex – kuldioxid,https://lex.dk/kuldioxid,OK,2026-07-09,Dansk nationalleksikon. Underbygger kuldioxid som CO₂.
Stoffer og anvendelser,Hvilken forbindelse er almindeligt køkkensalt?,200,Natriumchlorid,Kaliumchlorid,Calciumcarbonat,Natriumhydrogencarbonat,,,,"Lex – salt, kemisk begreb",https://lex.dk/salt_-_kemisk_begreb,OK,2026-07-09,Dansk nationalleksikon. Underbygger køkkensalt/natriumchlorid og NaCl.
