Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Kroppe og tilpasninger,Hvad er narhvalens lange spiralformede stødtand egentlig?,100,en stærkt forlænget tand,et horn af keratin,en knogle fra panden,en sammenvokset bardehvalplade,,,,Smithsonian Ocean – Why a Tusk?,https://ocean.si.edu/ocean-life/marine-mammals/why-tusk-real-life-unicorns-sea-and-tusks-make-them-famous,OK,2026-07-09,Smithsonian forklarer narhvalens stødtand som en specialiseret tand med nerver og sansefunktion.
Kroppe og tilpasninger,Hvilket lille pattedyr har 22 følsomme tentakler omkring næsen?,200,stjernenæset muldvarp,desman,næsebjørn,jordsvin,,,,Wikipedia – Star-nosed mole,https://en.wikipedia.org/wiki/Star-nosed_mole,OK,2026-07-09,Åben artikel om stjernenæset muldvarp og de 22 næsetentakler.
Kroppe og tilpasninger,Hvilket havdyr er kendt for meget komplekse øjne med mange typer fotoreceptorer?,300,knælerreje,blæksprutte,havhest,nautil,,,,Wikipedia – Mantis shrimp,https://en.wikipedia.org/wiki/Mantis_shrimp,OK,2026-07-09,Åben artikel om knælerrejer og deres komplekse synssystem.
Levesteder og udbredelse,Hvilket land er det eneste naturlige hjemsted for den flyveudygtige papegøje kakapo?,100,New Zealand,Australien,Madagaskar,Papua Ny Guinea,,,,New Zealand DOC – Kākāpō,https://www.doc.govt.nz/nature/native-animals/birds/birds-a-z/kakapo/,OK,2026-07-09,"Officiel New Zealand-kilde om kākāpō som nataktiv, flyveudygtig og naturligt hjemmehørende i New Zealand."
Levesteder og udbredelse,På hvilke indonesiske øer lever komodovaranen naturligt?,200,"blandt andet Komodo, Rinca og Flores",Java og Bali,Borneo og Sumatra,Sulawesi og Timor,,,,Wikipedia – Komodo dragon,https://en.wikipedia.org/wiki/Komodo_dragon,OK,2026-07-09,Åben artikel om komodovaranens udbredelse på indonesiske øer og dokumenteret parthenogenese.
Levesteder og udbredelse,På hvilken australsk ø er quokkaen særlig kendt og talrig?,300,Rottnest Island,Tasmanien,Fraser Island,Kangaroo Island,,,,Wikipedia – Quokka,https://en.wikipedia.org/wiki/Quokka,OK,2026-07-09,Åben artikel om quokkaens udbredelse og den store bestand på Rottnest Island.
Adfærd og føde,Hvilket havpattedyr bruger ofte sten som redskab til at åbne muslinger og søpindsvin?,100,havodder,sæl,delfin,søkø,,,,Wikipedia – Sea otter,https://en.wikipedia.org/wiki/Sea_otter,OK,2026-07-09,Åben artikel om havodderens redskabsbrug med sten til at åbne bytte.
Adfærd og føde,Hvad gør en rensefisk typisk ved en “rensestation” på et koralrev?,200,fjerner parasitter fra andre fisk,bygger rede for hajer,planter tang,jager plankton i flok,,,,Wikipedia – Cleaner fish,https://en.wikipedia.org/wiki/Cleaner_fish,OK,2026-07-09,"Åben artikel om rensefisk og rensestationer, hvor parasitter fjernes fra andre fisk."
Slægtskab og formering,Hvad kendetegner pungdyrs tidlige ungeudvikling?,100,ungerne fødes meget uudviklede og fortsætter ofte udviklingen i en pung,ungerne klækkes af æg med hård skal,ungerne udvikles altid i vand,ungerne fødes med fuldt udviklede tænder,,,,Wikipedia – Marsupial,https://en.wikipedia.org/wiki/Marsupial,OK,2026-07-09,Åben artikel om pungdyrs meget uudviklede unger og fortsat udvikling i pung eller ved patterne.
Slægtskab og formering,"Hos hvilket dyr er det hannen, der bærer æggene i en rugepose?",200,søhest,klovnfisk,nautil,søstjerne,,,,Wikipedia – Seahorse,https://en.wikipedia.org/wiki/Seahorse,OK,2026-07-09,"Åben artikel om søheste og hannens rugepose, hvor æggene bæres."
