Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Pionerer og milepæle,Hvem blev den første amerikaner i rummet?,100,Alan Shepard,John Glenn,Gus Grissom,Scott Carpenter,,,,NASA – Mercury-Redstone 3 / Freedom 7,https://www.nasa.gov/mission/mercury-redstone-3/,OK,2026-07-09,"NASA-missionsside om Alan Shepard, Freedom 7 og den første amerikanske bemandede rumflyvning."
Pionerer og milepæle,Hvem udførte den første rumvandring?,200,Aleksej Leonov,Ed White,Jurij Gagarin,Neil Armstrong,,,,NASA – Alexei Leonov and the first spacewalk,https://www.nasa.gov/history/55-years-ago-first-spacewalk/,OK,2026-07-09,NASA-historik om Aleksej Leonov og den første rumvandring under Voskhod 2.
Pionerer og milepæle,Hvad hed Alan Shepards Mercury-kapsel?,300,Freedom 7,Friendship 7,Liberty Bell 7,Aurora 7,,,,NASA – Mercury-Redstone 3 / Freedom 7,https://www.nasa.gov/mission/mercury-redstone-3/,OK,2026-07-09,"NASA-missionsside om Alan Shepard, Freedom 7 og den første amerikanske bemandede rumflyvning."
Pionerer og milepæle,Hvilken mission omfattede den første rumvandring?,400,Voskhod 2,Vostok 1,Soyuz 4,Apollo 9,,,,NASA – Alexei Leonov and the first spacewalk,https://www.nasa.gov/history/55-years-ago-first-spacewalk/,OK,2026-07-09,NASA-historik om Aleksej Leonov og den første rumvandring under Voskhod 2.
Pionerer og milepæle,"Hvad hed missionen, der gjorde Valentina Teresjkova til den første kvinde i rummet?",500,Vostok 6,Vostok 3,Voskhod 2,Soyuz 6,,,,NASA – Valentina Tereshkova,https://www.nasa.gov/people/valentina-tereshkova/,OK,2026-07-09,NASA-biografi om Valentina Teresjkova som første kvinde i rummet på Vostok 6.
Raketter og rumfartøjer,Hvilket program blev Saturn V især udviklet til?,100,Apollo-programmet,Mercury-programmet,Gemini-programmet,Viking-programmet,,,,NASA – Saturn V,https://www.nasa.gov/humans-in-space/saturn-v/,OK,2026-07-09,"NASA-side om Saturn V-raketten, Apollo-programmet, Apollo 11 og rakettens tre trin."
Raketter og rumfartøjer,Hvilken raket sendte Apollo 11 mod Månen?,200,Saturn V,Saturn I,Atlas V,Titan II,,,,NASA – Saturn V,https://www.nasa.gov/humans-in-space/saturn-v/,OK,2026-07-09,"NASA-side om Saturn V-raketten, Apollo-programmet, Apollo 11 og rakettens tre trin."
Raketter og rumfartøjer,Hvor mange hovedtrin havde Saturn V-raketten?,300,3,2,4,5,,,,NASA – Saturn V,https://www.nasa.gov/humans-in-space/saturn-v/,OK,2026-07-09,"NASA-side om Saturn V-raketten, Apollo-programmet, Apollo 11 og rakettens tre trin."
Raketter og rumfartøjer,Hvilken del af rumfærgen vendte tilbage og landede som et svævefly?,400,orbiteren,den eksterne tank,faststofboosterne samlet,nyttelastkappen,,,,NASA – What Was the Space Shuttle?,https://www.nasa.gov/learning-resources/for-kids-and-students/what-was-the-space-shuttle/,OK,2026-07-09,"NASA-elevside om rumfærgesystemet: orbiter, ekstern tank, faststofboostere og landing som svævefly."
Raketter og rumfartøjer,Hvad bestod det amerikanske rumfærgesystem ved opsendelsen af ud over orbiteren?,500,to faststofboostere og en ekstern tank,fire flydende boostere og en kapsel,én faststofbooster og to eksterne tanke,kun orbiteren uden hjælperaketter,,,,NASA – What Was the Space Shuttle?,https://www.nasa.gov/learning-resources/for-kids-and-students/what-was-the-space-shuttle/,OK,2026-07-09,"NASA-elevside om rumfærgesystemet: orbiter, ekstern tank, faststofboostere og landing som svævefly."
Månen og Mars,Hvilken indisk mission gennemførte en blød månelanding i 2023?,100,Chandrayaan-3,Chandrayaan-1,Mangalyaan,Aditya-L1,,,,ISRO – Chandrayaan-3,https://www.isro.gov.in/Chandrayaan3.html,OK,2026-07-09,"ISRO-side om Chandrayaan-3, Vikram-landeren og den bløde månelanding i 2023."
Månen og Mars,Hvilken sonde foretog den første vellykkede forbiflyvning af Mars?,200,Mariner 4,Mariner 2,Viking 1,Mars 3,,,,NASA NSSDCA – Mariner 4,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=1964-077A,OK,2026-07-09,NASA NSSDCA-katalog om Mariner 4 som første vellykkede forbiflyvning af Mars.
Månen og Mars,"Hvad hedder roveren, der fulgte med Chang’e 4 til Månens bagside?",300,Yutu-2,Pragyan,Lunokhod 1,Sojourner,,,,NASA Science – Chang’e 4,https://science.nasa.gov/mission/change-4/,OK,2026-07-09,NASA Science-side om Chang’e 4 som første bløde landing på Månens bagside og roveren Yutu-2.
Månen og Mars,Hvad hed landeren på Chandrayaan-3?,400,Vikram,Pragyan,Rohini,Shakti,,,,ISRO – Chandrayaan-3,https://www.isro.gov.in/Chandrayaan3.html,OK,2026-07-09,"ISRO-side om Chandrayaan-3, Vikram-landeren og den bløde månelanding i 2023."
Månen og Mars,"Hvilken sovjetisk lander blev i 1971 det første rumfartøj, der gennemførte en blød landing på Mars?",500,Mars 3,Mars 2,Viking 1,Mariner 9,,,,NASA NSSDCA – Mars 3,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=1971-049A,OK,2026-07-09,NASA NSSDCA-katalog om Mars 3-landerens bløde landing på Mars i 1971.
Satellitter og rumstationer,Hvad gør en kommunikationssatellit typisk?,100,modtager og videresender radiosignaler,producerer raketbrændstof,måler kun jordskælv under havet,lander automatisk på Månen,,,,NASA – Communications Satellites,https://www.nasa.gov/history/communications-satellites/,OK,2026-07-09,"NASA-historik om kommunikationssatellitter, der modtager og videresender signaler."
Satellitter og rumstationer,Hvor lang omløbstid har en geostationær satellit omtrent?,200,"ét siderisk døgn, cirka 24 timer",90 minutter,12 timer,30 døgn,,,,ESA – Geostationary orbit,https://www.esa.int/Enabling_Support/Space_Transportation/Types_of_orbits#GEO,OK,2026-07-09,ESA-oversigt over geostationær bane over ækvator med omløbstid svarende til Jordens rotation.
Satellitter og rumstationer,Over hvilket område ligger en geostationær satellitbane?,300,over ækvator,over Nordpolen,over en vilkårlig breddegrad,direkte over nulmeridianen alene,,,,ESA – Geostationary orbit,https://www.esa.int/Enabling_Support/Space_Transportation/Types_of_orbits#GEO,OK,2026-07-09,ESA-oversigt over geostationær bane over ækvator med omløbstid svarende til Jordens rotation.
Satellitter og rumstationer,Hvad kendetegner en polar satellitbane?,400,satellitten passerer nær begge poler,satellitten står stille over ækvator,satellitten kredser om Månen,satellitten forlader Solsystemet,,,,ESA – Polar orbit,https://www.esa.int/Enabling_Support/Space_Transportation/Types_of_orbits#Polar,OK,2026-07-09,"ESA-oversigt over polar bane, hvor satellitten passerer nær polerne."
Satellitter og rumstationer,Hvad betyder forkortelsen LEO?,500,Low Earth Orbit,Lunar Escape Operation,Long Elliptical Observatory,Launch Engine Output,,,,ESA – Low Earth orbit,https://www.esa.int/Enabling_Support/Space_Transportation/Types_of_orbits#LEO,OK,2026-07-09,"ESA-oversigt over Low Earth Orbit, LEO."
