Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Retter og hjemsteder,"Hvilken brasiliansk ret er en kraftig bønnegryde, ofte lavet med sorte bønner og kød?",100,feijoada,moqueca,acarajé,farofa,,,,Wikipedia – Feijoada,https://en.wikipedia.org/wiki/Feijoada,OK,2026-07-09,"Åben oversigtsartikel. Underbygger feijoada som brasiliansk bønnegryde, ofte med sorte bønner og kød."
Retter og hjemsteder,"Hvilken mexicansk sauce kan indeholde chili, krydderier, nødder og i nogle varianter chokolade?",200,mole,salsa verde,guacamole,pico de gallo,,,,Wikipedia – Mole sauce,https://en.wikipedia.org/wiki/Mole_(sauce),OK,2026-07-09,"Åben oversigtsartikel. Underbygger mole som mexicansk sauce med chili, krydderier, nødder/frø og nogle gange chokolade."
Retter og hjemsteder,Hvilken mexicansk spise består af en tortilla foldet omkring fyld?,300,taco,tamale,arepa,empanada,,,,Wikipedia – Taco,https://en.wikipedia.org/wiki/Taco,OK,2026-07-09,Åben oversigtsartikel. Underbygger taco som tortilla foldet omkring fyld.
Retter og hjemsteder,"Hvilken canadisk ret fra Québec består klassisk af pommes frites, ostekorn og brun sauce?",400,poutine,tourtière,pemmican,beavertail,,,,Wikipedia – Poutine,https://en.wikipedia.org/wiki/Poutine,OK,2026-07-09,"Åben oversigtsartikel. Underbygger poutine fra Québec med pommes frites, ostekorn og brun sauce."
Retter og hjemsteder,"Hvilken Louisiana-ret er en tyk suppe eller gryde, som ofte jævnes med roux eller okra?",500,gumbo,jambalaya,étouffée,bisque,,,,Wikipedia – Roux,https://en.wikipedia.org/wiki/Roux,OK,2026-07-09,Åben oversigtsartikel. Underbygger roux som blanding af fedtstof og mel brugt til jævning.
Ingredienser og teknikker,Hvilken proces holder olie og vand blandet i mayonnaise?,100,emulgering,gelatinering,krystallisering,fermentering,,,,Wikipedia – Emulsion,https://en.wikipedia.org/wiki/Emulsion,OK,2026-07-09,Åben oversigtsartikel. Underbygger emulgering som blanding/stabilisering af normalt ikke-blandbare væsker som olie og vand.
Ingredienser og teknikker,Hvordan tilsættes fond typisk under klassisk risottotilberedning?,200,lidt ad gangen under omrøring,alt på én gang efter afkøling,kun efter at risen er færdig,ved tørbagning uden væske,,,,Wikipedia – Risotto,https://en.wikipedia.org/wiki/Risotto,OK,2026-07-09,Åben oversigtsartikel. Underbygger klassisk risottoteknik med gradvis tilsætning af væske under omrøring.
Ingredienser og teknikker,Hvad krydres japansk sushiris typisk med?,300,"riseddike, sukker og salt",sojasauce og sesamolie,kokosmælk og lime,miso og chili,,,,Wikipedia – Sushi rice,https://en.wikipedia.org/wiki/Sushi_rice,OK,2026-07-09,"Åben oversigtsartikel. Underbygger sushiris krydret med riseddike, sukker og salt."
Ingredienser og teknikker,Hvad er masa harina lavet af?,400,"tørret, nixtamaliseret majs",malet rå ris,ristet boghvede,tørret kassava,,,,Wikipedia – Nixtamalization,https://en.wikipedia.org/wiki/Nixtamalization,OK,2026-07-09,Åben oversigtsartikel. Underbygger nixtamalisering som behandling af majs i en basisk opløsning til masa.
Ingredienser og teknikker,Hvilken mikroorganismekultur bruges ofte til at fremstille miso og sojasauce?,500,koji,kefirgryn,bagegær,eddikemor,,,,Wikipedia – Koji / Aspergillus oryzae,https://en.wikipedia.org/wiki/Aspergillus_oryzae,OK,2026-07-09,"Åben oversigtsartikel. Underbygger koji-kulturen, der bruges i bl.a. miso og sojasauce."
"Brød, sødt og drikke",Hvilket tyndt fladbrød forbindes med Armenien og andre dele af regionen omkring Kaukasus og Vestasien?,100,lavash,injera,bagel,bannock,,,,Wikipedia – Lavash,https://en.wikipedia.org/wiki/Lavash,OK,2026-07-09,Åben oversigtsartikel. Underbygger lavash som tyndt fladbrød fra Armenien og regionen omkring Kaukasus/Vestasien.
"Brød, sødt og drikke","Hvilket mørkt, tæt rugbrød forbindes med Westfalen i Tyskland?",200,pumpernickel,brioche,focaccia,pita,,,,Wikipedia – Pumpernickel,https://en.wikipedia.org/wiki/Pumpernickel,OK,2026-07-09,"Åben oversigtsartikel. Underbygger pumpernickel som mørkt, tæt rugbrød forbundet med Westfalen."
"Brød, sødt og drikke",Hvilket italiensk julebrød er højt og sødt med kandiseret frugt?,300,panettone,pandoro,colomba,ciabatta,,,,Wikipedia – Panettone,https://en.wikipedia.org/wiki/Panettone,OK,2026-07-09,"Åben oversigtsartikel. Underbygger panettone som højt, sødt italiensk julebrød med kandiseret frugt."
"Brød, sødt og drikke","Hvilken italiensk dessert laves typisk af mascarpone, kaffe og ladyfingers?",400,tiramisu,panna cotta,cannoli,zabaglione,,,,Wikipedia – Tiramisu,https://en.wikipedia.org/wiki/Tiramisu,OK,2026-07-09,"Åben oversigtsartikel. Underbygger tiramisu som dessert med mascarpone, kaffe og ladyfingers."
"Brød, sødt og drikke",Hvilke friturestegte dejstænger serveres ofte med sukker og chokolade i Spanien og Latinamerika?,500,churros,beignets,donuts,zeppole,,,,Wikipedia – Churro,https://en.wikipedia.org/wiki/Churro,OK,2026-07-09,Åben oversigtsartikel. Underbygger churros som friturestegte dejstænger serveret med sukker og ofte chokolade.
Måltider og madkultur,Hvilken japansk madtradition blev optaget på UNESCOs liste som “Washoku”?,100,traditionel japansk madkultur,japansk fastfood,sushikonkurrencer,teknisk knivslibning,,,,"UNESCO ICH – Washoku, traditional dietary cultures of the Japanese",https://ich.unesco.org/en/RL/washoku-traditional-dietary-cultures-of-the-japanese-notably-for-the-celebration-of-new-year-00869,OK,2026-07-09,Officiel UNESCO-kilde. Underbygger Washoku som traditionel japansk madkultur på UNESCOs repræsentative liste.
Måltider og madkultur,Hvilken fælles spise- og livsstilstradition omkring Middelhavet er optaget på UNESCOs kulturarvsliste?,200,Middelhavskosten,Atkins-kuren,paleokost,New Nordic Cuisine,,,,UNESCO ICH – Mediterranean diet,https://ich.unesco.org/en/RL/mediterranean-diet-00884,OK,2026-07-09,Officiel UNESCO-kilde. Underbygger middelhavskosten som fælles spise- og livsstilstradition på UNESCOs kulturarvsliste.
Måltider og madkultur,Hvilket fransk måltidsritual med faste serveringsled er optaget på UNESCOs kulturarvsliste?,300,det gastronomiske måltid hos franskmændene,den daglige baguette,café au lait ved morgenmad,markedslunch i Provence,,,,UNESCO ICH – Gastronomic meal of the French,https://ich.unesco.org/en/RL/gastronomic-meal-of-the-french-00437,OK,2026-07-09,Officiel UNESCO-kilde. Underbygger det gastronomiske måltid hos franskmændene som socialt måltidsritual på UNESCOs liste.
Måltider og madkultur,"Hvilket lands traditionelle køkken blev i 2010 optaget på UNESCOs liste med fokus på majs, bønner og chili?",400,Mexico,Canada,Argentina,Cuba,,,,UNESCO ICH – Traditional Mexican cuisine,https://ich.unesco.org/en/RL/traditional-mexican-cuisine-ancestral-ongoing-community-culture-the-michoacan-paradigm-00400,OK,2026-07-09,"Officiel UNESCO-kilde. Underbygger traditionelt mexicansk køkken med majs, bønner og chili som kulturarv."
Måltider og madkultur,Hvilket napolitansk håndværk omkring pizzabagning er optaget på UNESCOs kulturarvsliste?,500,pizzaiuolo-kunsten,produktion af tørpasta,isfremstilling,trøffeljagt,,,,UNESCO ICH – Art of Neapolitan 'Pizzaiuolo',https://ich.unesco.org/en/RL/art-of-neapolitan-pizzaiuolo-00722,OK,2026-07-09,Officiel UNESCO-kilde. Underbygger den napolitanske pizzaiuolo-kunst som kulinarisk praksis på UNESCOs liste.
