Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
"Ansigt, blik og bevægelse",Hvad kan et nik ofte fungere som i en samtale?,100,et tegn på opmærksomhed eller tilslutning,et sikkert bevis på løgn,et tegn på døvhed,en skriftlig kommando,,,,A Primer on Communication Studies – Types of Nonverbal Communication,https://2012books.lardbucket.org/books/a-primer-on-communication-studies/s04-02-types-of-nonverbal-communicati.html,OK,2026-07-09,"Åben lærebog. Underbygger kinesics, oculesics, haptics, vocalics, proxemics, chronemics, adaptors, emblems, illustrators, gestik, posture, eye contact, facial expressions, paralanguage og personlige afstandszoner."
"Ansigt, blik og bevægelse","Hvad kaldes en bevægelse, hvor man viser retning med en finger?",200,en deiktisk gestus,en vokal pause,en duftmarkør,en tidskode,,,,A Primer on Communication Studies – Types of Nonverbal Communication,https://2012books.lardbucket.org/books/a-primer-on-communication-studies/s04-02-types-of-nonverbal-communicati.html,OK,2026-07-09,"Åben lærebog. Underbygger kinesics, oculesics, haptics, vocalics, proxemics, chronemics, adaptors, emblems, illustrators, gestik, posture, eye contact, facial expressions, paralanguage og personlige afstandszoner."
"Ansigt, blik og bevægelse",Hvad er kropsholdning?,300,måden kroppen bæres og placeres på,lydstyrken i stemmen,afstanden mellem to bygninger,ordvalget i en tekst,,,,A Primer on Communication Studies – Types of Nonverbal Communication,https://2012books.lardbucket.org/books/a-primer-on-communication-studies/s04-02-types-of-nonverbal-communicati.html,OK,2026-07-09,"Åben lærebog. Underbygger kinesics, oculesics, haptics, vocalics, proxemics, chronemics, adaptors, emblems, illustrators, gestik, posture, eye contact, facial expressions, paralanguage og personlige afstandszoner."
"Ansigt, blik og bevægelse",Hvad betyder en orientering front mod front i en samtale?,400,at kroppene vender mod hinanden,at begge ser væk,at man står ryg mod ryg,at begge sidder ned,,,,A Primer on Communication Studies – Types of Nonverbal Communication,https://2012books.lardbucket.org/books/a-primer-on-communication-studies/s04-02-types-of-nonverbal-communicati.html,OK,2026-07-09,"Åben lærebog. Underbygger kinesics, oculesics, haptics, vocalics, proxemics, chronemics, adaptors, emblems, illustrators, gestik, posture, eye contact, facial expressions, paralanguage og personlige afstandszoner."
"Ansigt, blik og bevægelse","Hvilken bevægelse kan regulere, hvem der får ordet?",500,at løfte en hånd,at lukke øjnene i søvn,at binde sko,at tage en jakke på,,,,A Primer on Communication Studies – Types of Nonverbal Communication,https://2012books.lardbucket.org/books/a-primer-on-communication-studies/s04-02-types-of-nonverbal-communicati.html,OK,2026-07-09,"Åben lærebog. Underbygger kinesics, oculesics, haptics, vocalics, proxemics, chronemics, adaptors, emblems, illustrators, gestik, posture, eye contact, facial expressions, paralanguage og personlige afstandszoner."
"Stemme, rum og berøring","Hvad kaldes studiet af, hvordan afstand og rum påvirker kommunikation?",100,proxemics,chronemics,haptics,fonologi,,,,A Primer on Communication Studies – Types of Nonverbal Communication,https://2012books.lardbucket.org/books/a-primer-on-communication-studies/s04-02-types-of-nonverbal-communicati.html,OK,2026-07-09,"Åben lærebog. Underbygger kinesics, oculesics, haptics, vocalics, proxemics, chronemics, adaptors, emblems, illustrators, gestik, posture, eye contact, facial expressions, paralanguage og personlige afstandszoner."
"Stemme, rum og berøring",Hvad kaldes kommunikation gennem berøring?,200,haptics,proxemics,vocalics,oculesics,,,,A Primer on Communication Studies – Types of Nonverbal Communication,https://2012books.lardbucket.org/books/a-primer-on-communication-studies/s04-02-types-of-nonverbal-communicati.html,OK,2026-07-09,"Åben lærebog. Underbygger kinesics, oculesics, haptics, vocalics, proxemics, chronemics, adaptors, emblems, illustrators, gestik, posture, eye contact, facial expressions, paralanguage og personlige afstandszoner."
"Stemme, rum og berøring",Hvad kaldes kommunikation gennem brug af tid og timing?,300,chronemics,kinesics,semantics,haptics,,,,A Primer on Communication Studies – Types of Nonverbal Communication,https://2012books.lardbucket.org/books/a-primer-on-communication-studies/s04-02-types-of-nonverbal-communicati.html,OK,2026-07-09,"Åben lærebog. Underbygger kinesics, oculesics, haptics, vocalics, proxemics, chronemics, adaptors, emblems, illustrators, gestik, posture, eye contact, facial expressions, paralanguage og personlige afstandszoner."
"Stemme, rum og berøring",Hvilken afstandszone er normalt tættest på kroppen?,400,intim afstand,offentlig afstand,social afstand,forelæsningsafstand,,,,EBSCO Research Starters – Proxemics,https://www.ebsco.com/research-starters/social-sciences-and-humanities/proxemics,OK,2026-07-09,"Åben faglig oversigt. Underbygger Edward T. Hall, proxemics, intime/personlige/sociale/offentlige afstandszoner og kulturel variation i rumlig kommunikation."
"Stemme, rum og berøring",Hvilken afstand bruges ofte ved almindelig samtale mellem venner?,500,personlig afstand,offentlig afstand,sceneafstand,trafikafstand,,,,EBSCO Research Starters – Proxemics,https://www.ebsco.com/research-starters/social-sciences-and-humanities/proxemics,OK,2026-07-09,"Åben faglig oversigt. Underbygger Edward T. Hall, proxemics, intime/personlige/sociale/offentlige afstandszoner og kulturel variation i rumlig kommunikation."
