Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Instruktører og film,Hvem instruerede “The Elephant Man” fra 1980?,100,David Lynch,David Cronenberg,Terry Gilliam,Alan Parker,,,,Wikipedia – The Elephant Man (film),https://en.wikipedia.org/wiki/The_Elephant_Man_(film),OK,2026-07-09,Åben filmartikel. Underbygger instruktøren bag The Elephant Man.
Instruktører og film,Hvem instruerede “The Last Emperor” fra 1987?,200,Bernardo Bertolucci,Federico Fellini,Franco Zeffirelli,Sergio Leone,,,,Wikipedia – The Last Emperor,https://en.wikipedia.org/wiki/The_Last_Emperor,OK,2026-07-09,"Åben filmartikel. Underbygger instruktør, musik og Oscar-sammenhæng for The Last Emperor."
Instruktører og film,Hvem instruerede “Cinema Paradiso” fra 1988?,300,Giuseppe Tornatore,Roberto Benigni,Nanni Moretti,Ettore Scola,,,,Wikipedia – Cinema Paradiso,https://en.wikipedia.org/wiki/Cinema_Paradiso,OK,2026-07-09,Åben filmartikel. Underbygger instruktør og filmmusik for Cinema Paradiso.
Instruktører og film,Hvem instruerede animationsfilmen “My Neighbor Totoro” fra 1988?,400,Hayao Miyazaki,Isao Takahata,Katsuhiro Otomo,Satoshi Kon,,,,Wikipedia – My Neighbor Totoro,https://en.wikipedia.org/wiki/My_Neighbor_Totoro,OK,2026-07-09,Åben filmartikel. Underbygger instruktør og filmoplysninger for My Neighbor Totoro.
Instruktører og film,Hvem instruerede “Ran” fra 1985?,500,Akira Kurosawa,Nagisa Oshima,Shohei Imamura,Masaki Kobayashi,,,,Wikipedia – Ran (film),https://en.wikipedia.org/wiki/Ran_(film),OK,2026-07-09,Åben filmartikel. Underbygger instruktøren bag Ran.
Roller og skuespillere,Hvem spiller Jack Torrance i “The Shining”?,100,Jack Nicholson,Robert De Niro,Gene Hackman,Harvey Keitel,,,,Wikipedia – The Shining (film),https://en.wikipedia.org/wiki/The_Shining_(film),OK,2026-07-09,Åben filmartikel. Underbygger instruktør og hovedrolle for The Shining.
Roller og skuespillere,Hvem spiller bokseren Jake LaMotta i “Raging Bull”?,200,Robert De Niro,Sylvester Stallone,Nick Nolte,Al Pacino,,,,Wikipedia – Raging Bull,https://en.wikipedia.org/wiki/Raging_Bull,OK,2026-07-09,"Åben filmartikel. Underbygger instruktør, rollebesætning og Oscar-sammenhæng for Raging Bull."
Roller og skuespillere,Hvem spiller Henry Jones Sr. i “Indiana Jones and the Last Crusade”?,300,Sean Connery,Michael Caine,Max von Sydow,Christopher Plummer,,,,Wikipedia – Indiana Jones and the Last Crusade,https://en.wikipedia.org/wiki/Indiana_Jones_and_the_Last_Crusade,OK,2026-07-09,Åben filmartikel. Underbygger rollebesætning og figur for Indiana Jones and the Last Crusade.
Roller og skuespillere,Hvem spiller den titelbærende cyborg i “The Terminator”?,400,Arnold Schwarzenegger,Dolph Lundgren,Sylvester Stallone,Rutger Hauer,,,,Wikipedia – The Terminator,https://en.wikipedia.org/wiki/The_Terminator,OK,2026-07-09,Åben filmartikel. Underbygger instruktør og rollebesætning for The Terminator.
Roller og skuespillere,Hvem spiller spøgelsesjægeren Peter Venkman i “Ghostbusters”?,500,Bill Murray,Dan Aykroyd,Harold Ramis,Chevy Chase,,,,Wikipedia – Ghostbusters,https://en.wikipedia.org/wiki/Ghostbusters,OK,2026-07-09,Åben filmartikel. Underbygger rollebesætning og figur for Ghostbusters.
Oscarvindere,Hvilken film fra 1987 vandt Oscar for bedste film?,100,The Last Emperor,Broadcast News,Fatal Attraction,Moonstruck,,,,Academy of Motion Picture Arts and Sciences – The 60th Academy Awards | 1988,https://www.oscars.org/oscars/ceremonies/1988,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
Oscarvindere,Hvilken film fra 1988 vandt Oscar for bedste film?,200,Rain Man,Dangerous Liaisons,Mississippi Burning,Working Girl,,,,Academy of Motion Picture Arts and Sciences – The 61st Academy Awards | 1989,https://www.oscars.org/oscars/ceremonies/1989,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
Oscarvindere,Hvilken film fra 1989 vandt Oscar for bedste film?,300,Driving Miss Daisy,Born on the Fourth of July,Dead Poets Society,My Left Foot,,,,Academy of Motion Picture Arts and Sciences – The 62nd Academy Awards | 1990,https://www.oscars.org/oscars/ceremonies/1990,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
Oscarvindere,Hvem vandt Oscar for bedste mandlige hovedrolle for “Raging Bull”?,400,Robert De Niro,John Hurt,Jack Lemmon,Peter O’Toole,,,,Academy of Motion Picture Arts and Sciences – The 53rd Academy Awards | 1981,https://www.oscars.org/oscars/ceremonies/1981,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
Oscarvindere,Hvem vandt Oscar for bedste mandlige hovedrolle for “On Golden Pond”?,500,Henry Fonda,Burt Lancaster,Dudley Moore,Paul Newman,,,,Academy of Motion Picture Arts and Sciences – The 54th Academy Awards | 1982,https://www.oscars.org/oscars/ceremonies/1982,OK,2026-07-09,"Officiel Oscars-side. Underbygger kategori, vinder og film/person for det pågældende år."
"Musik, teknik og filmhistorie",Hvilken gruppe indspillede “Take My Breath Away” til “Top Gun”?,100,Berlin,Heart,Blondie,The Bangles,,,,Wikipedia – Take My Breath Away,https://en.wikipedia.org/wiki/Take_My_Breath_Away,OK,2026-07-09,Åben sangartikel. Underbygger Berlin som gruppen bag Take My Breath Away fra Top Gun.
"Musik, teknik og filmhistorie",Hvem synger “(I’ve Had) The Time of My Life” i “Dirty Dancing”?,200,Bill Medley og Jennifer Warnes,Kenny Rogers og Dolly Parton,Peter Cetera og Amy Grant,Lionel Richie og Diana Ross,,,,Wikipedia – (I’ve Had) The Time of My Life,https://en.wikipedia.org/wiki/(I%27ve_Had)_The_Time_of_My_Life,OK,2026-07-09,Åben sangartikel. Underbygger Bill Medley og Jennifer Warnes som sangere på (I’ve Had) The Time of My Life.
"Musik, teknik og filmhistorie",Hvilken kunstner skrev og fremførte titelmusikken til “Purple Rain”?,300,Prince,Michael Jackson,David Bowie,Stevie Wonder,,,,Wikipedia – Purple Rain (song),https://en.wikipedia.org/wiki/Purple_Rain_(song),OK,2026-07-09,Åben sangartikel. Underbygger Prince som kunstner/sangskriver bag Purple Rain.
"Musik, teknik og filmhistorie",Hvilken musiker spiller Jareth og bidrager med sange til “Labyrinth”?,400,David Bowie,Sting,Peter Gabriel,Freddie Mercury,,,,Wikipedia – Labyrinth (1986 film),https://en.wikipedia.org/wiki/Labyrinth_(1986_film),OK,2026-07-09,Åben filmartikel. Underbygger David Bowie som Jareth og hans sange til Labyrinth.
"Musik, teknik og filmhistorie",Hvem komponerede musikken til “Cinema Paradiso”?,500,Ennio Morricone,Nino Rota,Nicola Piovani,Luis Bacalov,,,,Wikipedia – Cinema Paradiso,https://en.wikipedia.org/wiki/Cinema_Paradiso,OK,2026-07-09,Åben filmartikel. Underbygger instruktør og filmmusik for Cinema Paradiso.
