Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
"Konger, krige og demokrati",Hvilken regent stod centralt i dannelsen af Kalmarunionen i 1397?,100,Margrete 1.,Margrete 2.,Dorothea af Brandenburg,Sophie Amalie,,,,"Danmarks Rige og Kalmarunionen, 1397-1523 – Danmarkshistorien | Lex",https://danmarkshistorien.lex.dk/Danmarks_Rige_og_Kalmarunionen%2C_1397-1523,OK_KILDE_TILFØJET,2026-07-09,Underbygger Kalmarunionen og Margrete 1.s centrale rolle.
"Konger, krige og demokrati",Hvilken fredsaftale i 1814 skilte Norge fra det danske monarki?,200,Kielerfreden,Roskilde-freden,Freden i Lübeck,Versaillestraktaten,,,,Kielerfreden 1814 – Danmarkshistorien | Lex,https://danmarkshistorien.lex.dk/Kielerfreden_1814,OK_KILDE_TILFØJET,2026-07-09,Underbygger Kielerfreden og adskillelsen af Norge fra det danske monarki.
"Konger, krige og demokrati",Hvilken britisk admiral forbindes med Slaget på Reden i 1801?,300,Horatio Nelson,Arthur Wellesley,Francis Drake,John Jellicoe,,,,Slaget på Reden 1801 – Danmarkshistorien | Lex,https://danmarkshistorien.lex.dk/Slaget_p%C3%A5_Reden_1801,OK_KILDE_TILFØJET,2026-07-09,Underbygger Slaget på Reden og Horatio Nelson.
"Konger, krige og demokrati",Hvilken by blev bombarderet af en britisk flåde i 1807?,400,København,Aarhus,Odense,Aalborg,,,,Københavns bombardement 1807 – Danmarkshistorien | Lex,https://danmarkshistorien.lex.dk/K%C3%B8benhavns_bombardement_1807,OK_KILDE_TILFØJET,2026-07-09,Underbygger bombardementet af København i 1807.
"Konger, krige og demokrati",Hvad kaldes borgerkrigen i Danmark fra 1534 til 1536?,500,Grevens Fejde,Treårskrigen,Skipper Clements Krig,Kejserkrigen,,,,Grevens Fejde 1534-1536 – Danmarkshistorien | Lex,https://danmarkshistorien.lex.dk/Grevens_Fejde_1534-1536,OK_KILDE_TILFØJET,2026-07-09,Underbygger Grevens Fejde som borgerkrig 1534-1536.
"Byer, øer og landskaber",Hvilken ø ligger mellem Jylland og Sjælland?,100,Fyn,Møn,Læsø,Anholt,,,,Fyn – Lex,https://lex.dk/Fyn,OK_KILDE_TILFØJET,2026-07-09,Underbygger Fyns placering mellem Jylland og Sjælland.
"Byer, øer og landskaber",Hvilket farvand ligger mellem Fyn og Sjælland?,200,Storebælt,Lillebælt,Øresund,Skagerrak,,,,Storebælt – Lex,https://lex.dk/Storeb%C3%A6lt,OK_KILDE_TILFØJET,2026-07-09,Underbygger Storebælt mellem Fyn og Sjælland.
"Byer, øer og landskaber",Hvilket farvand ligger mellem Jylland og Fyn?,300,Lillebælt,Storebælt,Kattegat,Øresund,,,,Lillebælt – Lex,https://lex.dk/Lilleb%C3%A6lt,OK_KILDE_TILFØJET,2026-07-09,Underbygger Lillebælt mellem Jylland og Fyn.
"Byer, øer og landskaber",Hvilket sund adskiller Sjælland fra Sverige?,400,Øresund,Storebælt,Fehmarn Bælt,Alssund,,,,Øresund – Lex,https://lex.dk/%C3%98resund,OK_KILDE_TILFØJET,2026-07-09,Underbygger Øresund mellem Sjælland og Sverige.
"Byer, øer og landskaber",Hvilken dansk ø er kendt for Møns Klint?,500,Møn,Langeland,Falster,Als,,,,Møns Klint – Lex,https://lex.dk/M%C3%B8ns_Klint,OK_KILDE_TILFØJET,2026-07-09,Underbygger Møns Klint på Møn.
