Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Byer og kendte steder,Hvilken by har den restaurerede kongeborg Koldinghus?,100,Kolding,Fredericia,Viborg,Aabenraa,,,,Lex – Koldinghus,https://lex.dk/Koldinghus,OK,2026-07-09,Dansk leksikonartikel. Underbygger Koldinghus som kongeborg i Kolding.
Byer og kendte steder,Hvilken fæstningsby blev anlagt af Frederik 3. i 1600-tallet?,200,Fredericia,Esbjerg,Grenaa,Skanderborg,,,,Lex – Fredericia,https://lex.dk/Fredericia,OK,2026-07-09,Dansk leksikonartikel. Underbygger Fredericia som fæstningsby anlagt af Frederik 3. i 1600-tallet.
Byer og kendte steder,Hvilken sønderjysk by ligger på Als og har Sønderborg Slot?,300,Sønderborg,Tønder,Haderslev,Aabenraa,,,,Lex – Sønderborg,https://lex.dk/S%C3%B8nderborg,OK,2026-07-09,Dansk leksikonartikel. Underbygger Sønderborgs placering på Als og forbindelsen til Sønderborg Slot.
Byer og kendte steder,Hvilken by regnes almindeligvis som Danmarks ældste eksisterende by?,400,Ribe,Viborg,Aarhus,Hobro,,,,Lex – Ribe,https://lex.dk/Ribe,OK,2026-07-09,Dansk leksikonartikel. Underbygger Ribe som Danmarks ældste eksisterende by i almindelig fremstilling.
Byer og kendte steder,"Hvilken nordlig by ligger nær Grenen, hvor Skagerrak og Kattegat mødes?",500,Skagen,Frederikshavn,Hirtshals,Sæby,,,,Lex – Skagen,https://lex.dk/Skagen,OK,2026-07-09,"Dansk leksikonartikel. Underbygger Skagen og nærheden til Grenen, hvor Skagerrak og Kattegat mødes."
Landskab og farvande,Hvilken nationalpark omfatter store klit- og hedelandskaber ved den nordvestjyske kyst?,100,Nationalpark Thy,Nationalpark Mols Bjerge,Nationalpark Kongernes Nordsjælland,Nationalpark Skjoldungernes Land,,,,Nationalpark Thy – Om nationalparken,https://nationalparkthy.dk/,OK,2026-07-09,"Officiel nationalparkside. Underbygger Nationalpark Thy og dens klit-, hede- og kystlandskaber i Nordvestjylland."
Landskab og farvande,Hvilken nationalpark ligger på Djursland og rummer kuperet istidslandskab?,200,Nationalpark Mols Bjerge,Nationalpark Thy,Nationalpark Vadehavet,Nationalpark Rebild Bakker,,,,Nationalpark Mols Bjerge – Om nationalparken,https://nationalparkmolsbjerge.dk/,OK,2026-07-09,Officiel nationalparkside. Underbygger Nationalpark Mols Bjerge på Djursland og det kuperede istidslandskab.
Landskab og farvande,Hvilket tidevandsområde langs Sydvestjylland er optaget på UNESCOs verdensarvsliste?,300,Vadehavet,Ringkøbing Fjord,Limfjorden,Mariager Fjord,,,,UNESCO World Heritage Centre – Wadden Sea,https://whc.unesco.org/en/list/1314/,OK,2026-07-09,Officiel UNESCO-side. Underbygger Vadehavet som UNESCO-verdensarv og tidevandsområde.
Landskab og farvande,"Hvad hedder den store fjord, der skærer Nordjylland igennem fra Hals til Thyborøn?",400,Limfjorden,Randers Fjord,Horsens Fjord,Kolding Fjord,,,,Lex – Limfjorden,https://lex.dk/Limfjorden,OK,2026-07-09,Dansk leksikonartikel. Underbygger Limfjorden som stor fjord/farvand gennem Nordjylland fra Hals mod Thyborøn.
Landskab og farvande,Hvilken å har Danmarks største vandføring og udmunder i Ringkøbing Fjord?,500,Skjern Å,Gudenåen,Storå,Kongeåen,,,,Lex – Skjern Å,https://lex.dk/Skjern_%C3%85,OK,2026-07-09,Dansk leksikonartikel. Underbygger Skjern Å og udløbet i Ringkøbing Fjord.
Historie og arkæologi,Hvilket oldtidsområde ved Aalborg rummer en stor gravplads fra jernalder og vikingetid?,100,Lindholm Høje,Jelling,Lejre,Borre,,,,Lex – Lindholm Høje,https://lex.dk/Lindholm_H%C3%B8je,OK,2026-07-09,Dansk leksikonartikel. Underbygger Lindholm Høje som oldtidsområde og gravplads ved Aalborg.
Historie og arkæologi,Hvad hedder det store forsvarsværk tværs over den sydlige del af den jyske halvø?,200,Danevirke,Margrethevolden,Vestvolden,Virket,,,,Lex – Danevirke,https://lex.dk/Danevirke,OK,2026-07-09,Dansk leksikonartikel. Underbygger Danevirke som forsvarsværk tværs over den sydlige jyske halvø.
Historie og arkæologi,"Hvilken historisk landevej fulgte Jyllands højderyg og blev brugt af handlende, pilgrimme og kvægdrivere?",300,Hærvejen,Kongevejen,Margueritruten,Adelgade,,,,Lex – Hærvejen,https://lex.dk/H%C3%A6rvejen,OK,2026-07-09,Dansk leksikonartikel. Underbygger Hærvejen som historisk landevej langs Jyllands højderyg.
Historie og arkæologi,Hvilken kamp i 1849 endte med et dansk udfald fra fæstningen Fredericia?,400,Slaget ved Fredericia,Slaget ved Dybbøl,Slaget på Isted Hede,Slaget ved Helgoland,,,,Lex – Slaget ved Fredericia,https://lex.dk/Slaget_ved_Fredericia,OK,2026-07-09,Dansk leksikonartikel. Underbygger Slaget ved Fredericia i 1849 og det danske udfald fra fæstningen.
