Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Lande og styreformer,Hvad er Norges valuta?,100,norske kroner,danske kroner,euro,svenske kroner,,,,Nordisk Samarbejde – Facts about Norway,https://www.norden.org/en/information/facts-about-norway,OK,2026-07-09,"Officiel nordisk faktaside om Norge; underbygger hovedstad, valuta, sprog, geografi og nationaldata."
Lande og styreformer,Hvad hedder Sveriges valuta?,200,svenske kroner,norske kroner,euro,danske kroner,,,,Nordisk Samarbejde – Facts about Sweden,https://www.norden.org/en/information/facts-about-sweden,OK,2026-07-09,"Officiel nordisk faktaside om Sverige; underbygger hovedstad, sprog, valuta, minoritetssprog, geografi og nationaldata."
Lande og styreformer,Hvilket betalingsmiddel har Finland som euroland?,300,euro,svenske kroner,finske mark,norske kroner,,,,Nordisk Samarbejde – Facts about Finland,https://www.norden.org/en/information/facts-about-finland,OK,2026-07-09,"Officiel nordisk faktaside om Finland; underbygger hovedstad, valuta, nationale sprog, EU/NATO-status og nationaldata."
Lande og styreformer,Hvad hedder den islandske valuta?,400,islandske kroner,euro,norske kroner,danske kroner,,,,Nordisk Samarbejde – Facts about Iceland,https://www.norden.org/en/information/facts-about-iceland,OK,2026-07-09,"Officiel nordisk faktaside om Island; underbygger hovedstad, valuta, sprog, geografi og nationaldata."
Lande og styreformer,Hvad er det officielle betalingsmiddel på Færøerne?,500,danske kroner,euro,norske kroner,svenske kroner,,,,Nordisk Samarbejde – Facts about the Faroe Islands,https://www.norden.org/en/information/facts-about-faroe-islands,OK,2026-07-09,"Officiel nordisk faktaside om Færøerne; underbygger hovedstad, sprog, øtal, højeste punkt, selvstyre og valuta."
Natur og geografi,Hvor mange hovedøer består Færøerne af?,100,18,8,24,36,,,,Nordisk Samarbejde – Facts about the Faroe Islands,https://www.norden.org/en/information/facts-about-faroe-islands,OK,2026-07-09,"Officiel nordisk faktaside om Færøerne; underbygger hovedstad, sprog, øtal, højeste punkt, selvstyre og valuta."
Natur og geografi,"Hvor mange øer angiver Nordisk Samarbejde, at Åland består af?",200,6.757,675,1.581,18,,,,Nordisk Samarbejde – About Åland,https://www.norden.org/en/information/about-aland,OK,2026-07-09,"Officiel nordisk faktaside om Åland; underbygger Mariehamn, svensk som officielt sprog, euro, selvstyre, øtal og Lagtinget."
Natur og geografi,Hvilket bjerg er højest i Norge?,300,Galdhøpiggen,Kebnekaise,Halti,Hvannadalshnúkur,,,,Nordisk Samarbejde – Facts about Norway,https://www.norden.org/en/information/facts-about-norway,OK,2026-07-09,"Officiel nordisk faktaside om Norge; underbygger hovedstad, valuta, sprog, geografi og nationaldata."
Natur og geografi,Hvilket svensk bjerg når landets største højde?,400,Kebnekaise,Galdhøpiggen,Slættaratindur,Orrdalsklint,,,,Nordisk Samarbejde – Facts about Sweden,https://www.norden.org/en/information/facts-about-sweden,OK,2026-07-09,"Officiel nordisk faktaside om Sverige; underbygger hovedstad, sprog, valuta, minoritetssprog, geografi og nationaldata."
Natur og geografi,Hvad kaldes Finlands højeste punkt ved grænsen til Norge?,500,Halti,Saana,Kebnekaise,Galdhøpiggen,,,,Nordisk Samarbejde – Facts about Finland,https://www.norden.org/en/information/facts-about-finland,OK,2026-07-09,"Officiel nordisk faktaside om Finland; underbygger hovedstad, valuta, nationale sprog, EU/NATO-status og nationaldata."
