Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Værtsbyer og år,Hvilken by var vært for sommer-OL i 1988?,100,Seoul,Busan,Tokyo,Beijing,,,,Olympics.com – Seoul 1988,https://www.olympics.com/en/olympic-games/seoul-1988,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
Værtsbyer og år,Hvilken by var vært for sommer-OL i 1996?,200,Atlanta,Boston,Dallas,Miami,,,,Olympics.com – Atlanta 1996,https://www.olympics.com/en/olympic-games/atlanta-1996,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
Værtsbyer og år,Hvilken by var vært for sommer-OL i 1972?,300,München,Hamborg,Frankfurt,Wien,,,,Olympics.com – Munich 1972,https://www.olympics.com/en/olympic-games/munich-1972,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
Værtsbyer og år,Hvilken by var vært for sommer-OL i 1976?,400,Montréal,Toronto,Vancouver,Québec,,,,Olympics.com – Montréal 1976,https://www.olympics.com/en/olympic-games/montreal-1976,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
Værtsbyer og år,Hvilken by var vært for sommer-OL i 1968?,500,Mexico City,Guadalajara,Monterrey,Havana,,,,Olympics.com – Mexico City 1968,https://www.olympics.com/en/olympic-games/mexico-city-1968,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
Sportsgrene og discipliner,Hvor mange spillere har et volleyballhold på banen ad gangen?,100,6,5,7,9,,,,Volleyball World – Volleyball 101,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/volleyball-101/,OK,2026-07-09,Officiel introduktion. Underbygger at volleyball spilles med seks spillere pr. hold på banen.
Sportsgrene og discipliner,Hvor mange spillere har et håndboldhold på banen ad gangen inklusive målmanden?,200,7,6,8,11,,,,International Handball Federation – Rules of the Game,https://www.ihf.info/regulations-documents/3/200000,OK,2026-07-09,Officiel regelside. Underbygger at et håndboldhold har syv spillere på banen inklusive målmand.
Sportsgrene og discipliner,Hvor mange spillere har et rugby sevens-hold på banen?,300,7,5,11,15,,,,World Rugby – Rugby Sevens,https://www.world.rugby/sevens/how-to-play,OK,2026-07-09,Officiel introduktion. Underbygger at rugby sevens spilles med syv spillere på hvert hold.
Sportsgrene og discipliner,Hvor mange spillere har et landhockeyhold normalt på banen inklusive målmanden?,400,11,7,9,12,,,,FIH – Rules of Hockey,https://www.fih.hockey/about-fih/official-documents/rules-of-hockey,OK,2026-07-09,Officiel regelside. Underbygger at et landhockeyhold normalt har 11 spillere inklusive målmand.
Sportsgrene og discipliner,"Hvilken kampsport bruger kast, holdegreb og ippon som central scoring?",500,judo,taekwondo,boksning,fægtning,,,,International Judo Federation – IJF Refereeing Rules,https://www.ijf.org/documents,OK,2026-07-09,"Officiel IJF-dokumentside. Underbygger judoens kast, holdegreb og ippon som central scoring."
Symboler og organisation,Hvilke tre værdier fremhæver IOC som olympiske kerneværdier?,100,"excellence, respekt og venskab","styrke, sejr og berømmelse","fart, højde og længde","disciplin, lydighed og nationalitet",,,,Olympic Brand Centre – Olympism,https://brand-centre.olympic.org/olympism,OK,2026-07-09,"Officiel Olympic Brand Centre-side. Underbygger kerneværdierne excellence, respect og friendship."
Symboler og organisation,Hvad betyder forkortelsen IOC på engelsk?,200,International Olympic Committee,International Organisation of Champions,Intercontinental Olympic Council,International Office of Competition,,,,IOC – International Olympic Committee,https://www.olympics.com/ioc,OK,2026-07-09,Officiel IOC-side. Underbygger forkortelsen IOC for International Olympic Committee.
Symboler og organisation,"Hvad kaldes et lands organisation under den olympiske bevægelse, for eksempel Danmarks Idrætsforbund som dansk repræsentant?",300,"en national olympisk komité, NOC","et internationalt specialforbund, IF","en lokal organisationskomité, OCOG",en professionel liga,,,,IOC – National Olympic Committees,https://www.olympics.com/ioc/national-olympic-committees,OK,2026-07-09,Officiel IOC-side. Underbygger nationale olympiske komitéer/NOC’er.
Symboler og organisation,"Hvad kaldes det internationale forbund, der styrer en olympisk sportsgren?",400,"et internationalt specialforbund, IF","en national olympisk komité, NOC",en værtsbys OCOG,en atleterklub,,,,IOC – International Federations,https://www.olympics.com/ioc/international-federations,OK,2026-07-09,Officiel IOC-side. Underbygger de internationale specialforbund/IF’er.
Symboler og organisation,Hvad kaldes organisationskomitéen for en bestemt udgave af de olympiske lege?,500,OCOG,NOC,WADA,CAS,,,,IOC – Olympic Charter,https://www.olympics.com/ioc/olympic-charter,OK,2026-07-09,Officiel IOC-kilde. Underbygger organisationskomitéen for en bestemt udgave af legene/OCOG.
Atleter og præstationer,"Hvilken atlet vandt guld i både 5000 meter, 10.000 meter og maraton ved Helsinki 1952?",100,Emil Zátopek,Paavo Nurmi,Abebe Bikila,Lasse Virén,,,,Olympics.com – Helsinki 1952,https://www.olympics.com/en/olympic-games/helsinki-1952,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
Atleter og præstationer,Hvilken etiopisk løber vandt OL-maraton barfodet i Rom 1960?,200,Abebe Bikila,Mamo Wolde,Haile Gebrselassie,Kenenisa Bekele,,,,Olympics.com – Rome 1960,https://www.olympics.com/en/olympic-games/rome-1960,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
Atleter og præstationer,Hvilken højdespringer gjorde “Fosbury Flop” berømt ved OL i 1968?,300,Dick Fosbury,Valeriy Brumel,Javier Sotomayor,Charles Dumas,,,,Olympics.com – Mexico City 1968,https://www.olympics.com/en/olympic-games/mexico-city-1968,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
Atleter og præstationer,"Hvilken længdespringer satte verdensrekord med 8,90 meter ved OL i Mexico City 1968?",400,Bob Beamon,Mike Powell,Carl Lewis,Ralph Boston,,,,Olympics.com – Mexico City 1968,https://www.olympics.com/en/olympic-games/mexico-city-1968,OK,2026-07-09,Officiel OL-side for den konkrete udgave. Underbygger værtsby og år.
