Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Første Verdenskrig,Hvad kaldtes de tyske ubåde under Første Verdenskrig?,100,U-både,Dreadnoughts,Zeppelinere,Monitorer,,,,Wikipedia – U-boat,https://en.wikipedia.org/wiki/U-boat,OK,2026-07-09,Åben artikel om tyske U-både under bl.a. Første Verdenskrig.
Første Verdenskrig,Hvilket britisk passagerskib blev sænket af en tysk ubåd i 1915?,200,Lusitania,Titanic,Olympic,Mauretania,,,,Wikipedia – RMS Lusitania,https://en.wikipedia.org/wiki/RMS_Lusitania,OK,2026-07-09,"Åben artikel om RMS Lusitania, sænket af en tysk ubåd i 1915."
Første Verdenskrig,I hvilket år gik USA ind i Første Verdenskrig?,300,1917,1914,1915,1919,,,,Wikipedia – American entry into World War I,https://en.wikipedia.org/wiki/American_entry_into_World_War_I,OK,2026-07-09,Åben artikel om USA’s indtræden i Første Verdenskrig i 1917.
Første Verdenskrig,"Hvilken revolution førte til, at bolsjevikkerne tog magten i Rusland i november 1917 efter den gregorianske kalender?",400,Oktoberrevolutionen,Februarrevolutionen,1905-revolutionen,Dekabristopstanden,,,,Wikipedia – October Revolution,https://en.wikipedia.org/wiki/October_Revolution,OK,2026-07-09,"Åben artikel om Oktoberrevolutionen, der efter gregoriansk kalender fandt sted i november 1917."
Første Verdenskrig,Hvilken fredsaftale trak Rusland ud af krigen i marts 1918?,500,Brest-Litovsk-freden,Versaillestraktaten,Saint-Germain-traktaten,Lausannefreden,,,,Wikipedia – Treaty of Brest-Litovsk,https://en.wikipedia.org/wiki/Treaty_of_Brest-Litovsk,OK,2026-07-09,Åben artikel om Brest-Litovsk-freden i marts 1918.
Anden Verdenskrig i Europa,Hvad hed Tysklands invasion af Sovjetunionen i juni 1941?,100,Operation Barbarossa,Operation Overlord,Operation Sea Lion,Operation Market Garden,,,,Wikipedia – Operation Barbarossa,https://en.wikipedia.org/wiki/Operation_Barbarossa,OK,2026-07-09,Åben artikel om Operation Barbarossa i juni 1941.
Anden Verdenskrig i Europa,Hvilket slag fra 1942 til 1943 blev et afgørende tysk nederlag ved Volga?,200,Stalingrad,Kursk,Moskva,Kharkiv,,,,Wikipedia – Battle of Stalingrad,https://en.wikipedia.org/wiki/Battle_of_Stalingrad,OK,2026-07-09,Åben artikel om slaget ved Stalingrad 1942-1943.
Anden Verdenskrig i Europa,Hvilket slag i 1943 regnes ofte som historiens største kampvognsslag?,300,Kursk,El Alamein,Monte Cassino,Arnhem,,,,Wikipedia – Battle of Kursk,https://en.wikipedia.org/wiki/Battle_of_Kursk,OK,2026-07-09,Åben artikel om slaget ved Kursk i 1943 og kampvognsslaget.
Anden Verdenskrig i Europa,På hvilken dato fandt D-dag-landgangen i Normandiet sted?,400,6. juni 1944,8. maj 1945,7. december 1941,1. september 1939,,,,"Eisenhower Library – D-Day, The Invasion of Normandy",https://www.eisenhowerlibrary.gov/research/online-documents/world-war-ii-d-day-invasion-normandy,OK,2026-07-09,Officiel amerikansk kilde om D-dag 6. juni 1944 og Operation Overlord.
Anden Verdenskrig i Europa,Hvad var kodenavnet for den allierede invasion af Normandiet?,500,Operation Overlord,Operation Torch,Operation Husky,Operation Avalanche,,,,"Eisenhower Library – D-Day, The Invasion of Normandy",https://www.eisenhowerlibrary.gov/research/online-documents/world-war-ii-d-day-invasion-normandy,OK,2026-07-09,Officiel amerikansk kilde om D-dag 6. juni 1944 og Operation Overlord.
Global krig og Holocaust,På hvilket amerikansk krigsskib blev Japans kapitulation underskrevet 2. september 1945?,100,USS Missouri,USS Arizona,USS Enterprise,USS Yorktown,,,,Wikipedia – Japanese Instrument of Surrender,https://en.wikipedia.org/wiki/Japanese_Instrument_of_Surrender,OK,2026-07-09,Åben artikel om Japans kapitulation ombord på USS Missouri 2. september 1945.
Global krig og Holocaust,"Hvad hed det amerikansk-ledede projekt, der udviklede atombomben?",200,Manhattanprojektet,Apollo-projektet,Marshallplanen,Operation Paperclip,,,,Wikipedia – Manhattan Project,https://en.wikipedia.org/wiki/Manhattan_Project,OK,2026-07-09,Åben artikel om Manhattanprojektet og udviklingen af atombomben.
Global krig og Holocaust,Hvilken præsidentordre muliggjorde internering af mange japansk-amerikanere?,300,Executive Order 9066,Executive Order 8802,Truman-doktrinen,Lend-Lease Act,,,,Wikipedia – Executive Order 9066,https://en.wikipedia.org/wiki/Executive_Order_9066,OK,2026-07-09,Åben artikel om Executive Order 9066 og interneringen af japansk-amerikanere.
Global krig og Holocaust,Hvor mange jøder blev omtrent myrdet under Holocaust?,400,seks millioner,en million,tolv millioner,tre hundrede tusind,,,,Yad Vashem – Names Database,https://collections.yadvashem.org/en/names,OK,2026-07-09,Yad Vashem angiver nær seks millioner jødiske ofre og er brugt til Holocaust-spørgsmål om ofre og minde.
