Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Lande og hovedstæder,Hvad er USA’s føderale hovedstad?,100,"Washington, D.C.",New York,Los Angeles,Philadelphia,,,,Lex – hovedstad,https://lex.dk/hovedstad,OK,2026-07-09,"Dansk leksikonartikel om hovedstæder; nævner bl.a. Canberra, Ottawa og Washington som føderale hovedstæder."
Lande og hovedstæder,Hvad er Japans hovedstad?,200,Tokyo,Kyoto,Osaka,Nagoya,,,,Wikipedia – List of national capitals,https://en.wikipedia.org/wiki/List_of_national_capitals,OK,2026-07-09,Åben oversigt over nationale hovedstæder; bruges til spørgsmål om land og hovedstad.
Lande og hovedstæder,Hvad er Mexicos hovedstad?,300,Mexico City,Guadalajara,Monterrey,Puebla,,,,Wikipedia – List of national capitals,https://en.wikipedia.org/wiki/List_of_national_capitals,OK,2026-07-09,Åben oversigt over nationale hovedstæder; bruges til spørgsmål om land og hovedstad.
Lande og hovedstæder,Hvad er Brasiliens hovedstad?,400,Brasília,Rio de Janeiro,São Paulo,Salvador,,,,Wikipedia – List of national capitals,https://en.wikipedia.org/wiki/List_of_national_capitals,OK,2026-07-09,Åben oversigt over nationale hovedstæder; bruges til spørgsmål om land og hovedstad.
Lande og hovedstæder,Hvad er Australiens hovedstad?,500,Canberra,Sydney,Melbourne,Perth,,,,Lex – hovedstad,https://lex.dk/hovedstad,OK,2026-07-09,"Dansk leksikonartikel om hovedstæder; nævner bl.a. Canberra, Ottawa og Washington som føderale hovedstæder."
"Bjerge, floder og landskaber",På hvilket kontinent ligger Gobiørkenen?,100,Asien,Afrika,Australien,Sydamerika,,,,Wikipedia – Gobi Desert,https://en.wikipedia.org/wiki/Gobi_Desert,OK,2026-07-09,Åben artikel om Gobiørkenen i Asien.
"Bjerge, floder og landskaber",På hvilket kontinent ligger Atacamaørkenen?,200,Sydamerika,Afrika,Asien,Nordamerika,,,,Wikipedia – Atacama Desert,https://en.wikipedia.org/wiki/Atacama_Desert,OK,2026-07-09,Åben artikel om Atacamaørkenen i Sydamerika.
"Bjerge, floder og landskaber",Hvad hedder Nordamerikas højeste bjerg?,300,Denali,Mount Logan,Mount Whitney,Pico de Orizaba,,,,National Park Service – Denali,https://www.nps.gov/dena/learn/nature/denali.htm,OK,2026-07-09,"Officiel NPS-kilde om Denali, Nordamerikas højeste bjerg."
"Bjerge, floder og landskaber",Hvad hedder Sydamerikas højeste bjerg?,400,Aconcagua,Huascarán,Chimborazo,Cotopaxi,,,,Wikipedia – Aconcagua,https://en.wikipedia.org/wiki/Aconcagua,OK,2026-07-09,Åben artikel om Aconcagua som Sydamerikas højeste bjerg.
"Bjerge, floder og landskaber",Hvilken flod har skåret Grand Canyon ud?,500,Coloradofloden,Columbiafloden,Rio Grande,Missourifloden,,,,National Park Service – Grand Canyon Geologic Formations,https://www.nps.gov/grca/learn/nature/grca-geology.htm,OK,2026-07-09,Officiel NPS-kilde om Grand Canyon og Coloradoflodens erosionsarbejde.
"Hav, øer og grænser",Hvilket land hører øen Hokkaido til?,100,Japan,Sydkorea,Rusland,Kina,,,,Wikipedia – Hokkaido,https://en.wikipedia.org/wiki/Hokkaido,OK,2026-07-09,Åben artikel om Hokkaido som Japans nordlige hovedø.
"Hav, øer og grænser",I hvilket ocean ligger Madagaskar?,200,Det Indiske Ocean,Atlanterhavet,Stillehavet,Det Arktiske Ocean,,,,Wikipedia – Madagascar,https://en.wikipedia.org/wiki/Madagascar,OK,2026-07-09,Åben artikel der placerer Madagaskar i Det Indiske Ocean.
"Hav, øer og grænser",Mellem hvilke verdensdele ligger Rødehavet?,300,Afrika og Asien,Europa og Afrika,Asien og Australien,Nordamerika og Sydamerika,,,,Wikipedia – Red Sea,https://en.wikipedia.org/wiki/Red_Sea,OK,2026-07-09,Åben artikel om Rødehavet mellem Afrika og Asien.
"Hav, øer og grænser","Hvilket hav ligger mellem Skandinavien, Finland, Baltikum og Centraleuropa?",400,Østersøen,Nordsøen,Sortehavet,Adriaterhavet,,,,Wikipedia – Baltic Sea,https://en.wikipedia.org/wiki/Baltic_Sea,OK,2026-07-09,"Åben artikel om Østersøen ved Skandinavien, Finland, Baltikum og Centraleuropa."
"Hav, øer og grænser",Hvilket ocean regnes Det Caribiske Hav som en del af?,500,Atlanterhavet,Stillehavet,Det Indiske Ocean,Det Sydlige Ocean,,,,Wikipedia – Caribbean Sea,https://en.wikipedia.org/wiki/Caribbean_Sea,OK,2026-07-09,Åben artikel om Det Caribiske Hav som randhav til Atlanterhavet.
"Kort, klima og verdensdele",Hvad er en halvø?,100,land omgivet af vand på tre sider,en kæde af øer,en smal havpassage,et fladt område under havniveau,,,,National Geographic Education – Peninsula,https://education.nationalgeographic.org/resource/peninsula/,OK,2026-07-09,Elevvenlig kilde om halvø som land omgivet af vand på tre sider.
"Kort, klima og verdensdele",Hvad er et arkipelag?,200,en øgruppe,en bjergkæde,et floddelta,en ørkenslette,,,,National Geographic Education – Archipelago,https://education.nationalgeographic.org/resource/archipelago/,OK,2026-07-09,Elevvenlig kilde om arkipelag/øgruppe.
"Kort, klima og verdensdele",Hvad er en landtange?,300,en smal landstrimmel mellem større landområder,en bred floddal,en undersøisk bjergkæde,en gruppe vulkanøer,,,,National Geographic Education – Isthmus,https://education.nationalgeographic.org/resource/isthmus/,OK,2026-07-09,Elevvenlig kilde om landtange som smal landforbindelse mellem større landområder.
"Kort, klima og verdensdele",Hvad er et floddelta?,400,et aflejringsområde ved en flods udmunding med forgrenede løb,et vandfald midt i en flod,en dyb sø skabt af is,en underjordisk vandstrøm,,,,National Geographic Education – Delta,https://education.nationalgeographic.org/resource/delta/,OK,2026-07-09,Elevvenlig kilde om floddelta ved floders udmunding.
"Kort, klima og verdensdele",Hvad er et vandskel?,500,en grænse mellem afvandingsområder,en grænse mellem tidszoner,en linje med samme temperatur,en kystlinje ved højvande,,,,National Geographic Education – Divide,https://education.nationalgeographic.org/resource/divide/,OK,2026-07-09,Elevvenlig kilde om vandskel/drainage divide mellem afvandingsområder.
